iteration,total_runs,obs_realization,par_realization,din,all_params
2,380,56,56,6.54543,0.773446
2,380,57,57,7.27363,0.83596
2,380,58,58,7.29798,0.749279
2,380,59,59,6.46402,0.82586
2,380,60,60,6.96288,0.595958
2,380,61,61,6.90125,0.663168
2,380,62,62,6.50847,0.0464625
2,380,63,63,7.22012,0.864699
2,380,64,64,8.45958,0.0764839
2,380,65,65,6.69272,0.689164
2,380,66,66,6.53971,0.127503
2,380,67,67,7.66811,0.242991
2,380,68,68,6.61639,0.151708
2,380,69,69,6.5701,1.07073
2,380,70,70,6.65068,0.943202
2,380,71,71,6.52244,0.49561
2,380,72,72,20.4266,0.799177
2,380,73,73,11.5608,0.32797
2,380,74,74,7.01502,0.157828
2,380,75,75,6.75883,0.163598
2,380,76,76,6.59341,0.209638
2,380,77,77,6.57211,0.588813
2,380,78,78,6.86969,0.0653653
2,380,79,79,6.69879,0.0872375
2,380,80,80,6.79813,0.0342067
2,380,81,81,7.56259,0.0226333
2,380,82,82,10.9009,0.102181
2,380,83,83,6.62462,0.186961
2,380,84,84,6.82428,0.0471538
2,380,85,85,6.56838,0.89802
2,380,86,86,6.70522,0.997842
2,380,87,87,6.48577,0.675155
2,380,88,88,6.8747,0.0675106
2,380,89,89,6.80599,0.0335379
2,380,90,90,8.99338,0.204392
2,380,91,91,6.70691,0.00811422
2,380,92,92,6.88307,0.00138898
2,380,93,93,6.65247,0.0774302
2,380,94,94,13.4474,0.677338
2,380,95,95,6.50512,0.0225136
2,380,96,96,6.54432,0.15419
2,380,97,97,6.58775,0.144572
2,380,98,98,6.70601,0.16335
2,380,99,99,6.68487,0.00241719
3,520,0,0,6.53591,0.0897453
3,520,1,1,6.70595,0.0304595
3,520,2,2,6.72207,0.0410489
3,520,3,3,6.59689,1.08197
3,520,4,4,6.619,0.172524
3,520,5,5,6.67918,0.117455
3,520,6,6,14.1989,0.859865
3,520,7,7,6.90139,0.40032
3,520,8,8,6.67533,0.0713767
3,520,9,9,8.36861,0.673759
3,520,10,10,7.54295,0.0964015
3,520,11,11,6.95327,0.410966
3,520,12,12,10.4642,0.24631
3,520,13,13,7.13624,0.518609
3,520,14,14,6.875,0.0817657
3,520,15,15,6.77132,0.658566
3,520,16,16,7.13705,0.570476
3,520,17,17,7.26576,0.506886
3,520,18,18,10.5975,0.86653
3,520,19,19,14.603,0.846876
3,520,20,20,7.73265,0.00395775
3,520,21,21,7.38725,0.0129362
3,520,22,22,6.63511,0.288112
3,520,23,23,6.49945,0.686743
3,520,24,24,6.71133,0.785365
3,520,25,25,6.66982,0.694693
3,520,26,26,6.8868,0.645202
3,520,27,27,6.795,0.676189
3,520,28,28,6.73101,0.799507
3,520,29,29,6.70972,0.0190739
3,520,30,30,6.59735,0.740309
3,520,31,31,6.64551,0.106956
3,520,32,32,6.5636,0.222556
3,520,33,33,6.92616,0.0647324
3,520,34,34,6.75917,0.0454544
3,520,35,35,6.87608,0.0363871
3,520,36,36,6.63122,0.0257616
3,520,37,37,7.20356,0.786436
3,520,38,38,6.82342,0.123567
3,520,39,39,7.02417,0.378238
3,520,40,40,6.95499,0.732234
3,520,41,41,6.53121,0.24463
3,520,42,42,6.55514,0.421321
3,520,43,43,6.62134,0.231871
3,520,44,44,9.67154,0.0983299
3,520,45,45,6.62693,0.0299282
3,520,46,46,9.54174,0.628354
3,520,47,47,7.67333,0.0267942
3,520,48,48,6.91283,0.695523
3,520,49,49,7.20608,0.6785
3,520,50,50,6.63981,0.0193135
3,520,51,51,6.81463,0.0237975
3,520,52,52,6.51392,0.0203042
3,520,53,53,6.54569,0.0115122
3,520,54,54,6.5137,0.450913
3,520,55,55,6.91326,0.35436
3,520,56,56,6.68323,0.790788
3,520,57,57,7.12201,0.80596
3,520,58,58,7.3718,0.723853
3,520,59,59,6.54525,0.849539
3,520,60,60,6.93337,0.625067
3,520,61,61,7.32762,0.666157
3,520,62,62,6.50411,0.0537207
3,520,63,63,7.17253,0.872689
3,520,64,64,8.34265,0.133925
3,520,65,65,6.68382,0.720455
3,520,66,66,6.47729,0.115287
3,520,67,67,7.52942,0.306201
3,520,68,68,6.61855,0.164524
3,520,69,69,6.55978,1.0792
3,520,70,70,6.66915,0.958167
3,520,71,71,6.50351,0.509047
3,520,72,72,15.6437,1.33993
3,520,73,73,10.5947,0.475239
3,520,74,74,7.10872,0.155463
3,520,75,75,6.82914,0.160346
3,520,76,76,6.58734,0.213437
3,520,77,77,6.41396,0.571725
3,520,78,78,6.90504,0.0627912
3,520,79,79,6.68459,0.089144
3,520,80,80,6.808,0.0343176
3,520,81,81,7.5187,0.0228762
3,520,82,82,10.9067,0.19635
3,520,83,83,6.61256,0.184471
3,520,84,84,6.97421,0.0508902
3,520,85,85,6.56178,0.869893
3,520,86,86,6.62529,0.98722
3,520,87,87,6.52886,0.629749
3,520,88,88,7.09012,0.0596882
3,520,89,89,6.75884,0.0422454
3,520,90,90,8.57212,0.353244
3,520,91,91,6.67218,0.0149636
3,520,92,92,6.93711,0.00240315
3,520,93,93,6.64908,0.0746313
3,520,94,94,11.8375,0.932425
3,520,95,95,6.49946,0.0225412
3,520,96,96,6.51478,0.13801
3,520,97,97,6.57885,0.143854
3,520,98,98,6.6848,0.167118
3,520,99,99,6.71934,0.00385822
4,660,0,0,6.52255,0.0914951
4,660,1,1,6.69282,0.0399439
4,660,2,2,6.69825,0.041408
4,660,3,3,6.60016,1.07434
4,660,4,4,6.58808,0.170715
4,660,5,5,6.64554,0.117712
4,660,6,6,9.06744,1.298
4,660,7,7,6.9252,0.426563
4,660,8,8,6.77364,0.115982
4,660,9,9,8.55672,0.639941
4,660,10,10,7.41095,0.0932471
4,660,11,11,6.67229,0.403734
4,660,12,12,9.28705,0.440167
4,660,13,13,7.13183,0.500297
