real_name,din_2009,din_2010,din_2011,din_2012,din_2013,din_2014,din_2015,din_2016,din_2017,din_2018
49,64.3246,108.507,52.4109,46.1323,17.9856,10.3565,21.1869,60.8999,11.3345,41.514
50,63.2761,103.228,53.1938,47.0156,17.7331,9.66265,20.482,59.4933,10.7456,40.3874
51,65.1452,115.529,50.5988,44.6679,18.5528,11.9566,21.9015,62.8246,12.3546,42.9403
52,66.221,110.356,55.0575,48.4898,18.5031,10.4823,21.5834,62.654,11.3524,42.2914
53,57.3385,95.3832,46.8177,41.6504,16.2297,9.25798,18.801,54.2286,10.5142,37.7711
54,55.9827,94.7579,44.6524,40.0277,16.1801,9.73485,18.5124,53.3253,10.7359,37.3717
55,63.6282,103.524,53.5245,47.163,17.6228,9.57594,20.4313,59.9734,10.5507,40.3563
56,65.1625,107.871,54.3808,47.679,17.9138,9.86496,21.1547,61.5001,10.9747,41.5422
57,61.4551,102.644,50.1516,44.4998,17.3229,10.2246,19.8885,58.649,10.8003,39.6917
58,62.3841,104.454,51.1362,45.3318,17.5313,10.3457,20.1997,59.4945,10.9608,40.2803
59,64.7013,108.744,53.2876,46.9428,18.1757,10.3122,21.3773,61.0609,11.4666,41.8179
60,58.5503,100.153,46.4136,41.3909,16.8253,10.2748,19.4573,55.8644,11.1194,38.8427
61,64.7806,108.134,53.5378,47.0805,17.9024,10.2445,20.9698,61.5675,11.0326,41.4197
62,65.9248,108.462,55.21,48.5463,18.2931,10.1067,21.3385,62.1908,11.0079,41.7901
63,64.76,108.208,53.2239,46.8409,17.9981,10.2932,21.0747,61.3919,11.1017,41.4323
64,58.5032,95.9805,48.0995,42.8269,16.2218,9.58748,18.3848,56.0933,9.93323,37.5862
65,61.7,105.189,49.4155,43.95,17.4698,10.8445,20.0456,59.3431,11.1346,40.1559
66,66.5334,112.03,54.6223,48.282,18.8307,11.1029,21.7357,63.3486,11.6024,42.6032
67,49.0907,84.0381,37.8258,34.4345,14.6619,8.93603,16.6936,46.4903,10.4528,34.2159
68,57.833,104.772,43.6033,38.9535,17.1552,11.013,20.4101,55.1053,12.5038,40.1058
69,64.2146,107.882,52.4497,46.4505,18.1634,10.7762,20.8783,61.3069,11.2364,41.2623
70,65.9275,109.792,54.6687,48.2025,18.2928,10.6525,21.159,62.8768,11.0832,41.8788
71,63.0163,108.651,50.2123,44.4018,18.0121,10.8309,21.1841,59.8894,11.812,41.4487
72,58.5139,97.3302,47.9685,42.6372,16.5887,9.36983,19.234,55.2036,10.6896,38.4297
73,57.9298,95.0784,47.6735,42.4315,16.4048,9.20953,18.815,54.7163,10.3181,37.7298
74,64.129,115.153,49.5463,43.7433,18.5833,11.6613,22.3281,61.0448,12.957,43.2136
75,62.9492,110.52,49.5064,43.7228,18.0615,11.0306,21.5247,59.8092,12.2492,41.955
76,64.694,120.295,48.0644,42.6491,19.0979,13.0573,22.8071,62.5592,13.7292,44.22
77,63.0227,105.93,51.6017,45.627,17.8671,10.2172,20.87,59.4971,11.354,40.961
78,59.0129,96.1584,48.9465,43.4174,16.3261,9.23306,18.6905,56.1329,9.96275,37.851
79,62.0697,115.943,45.632,40.4968,18.4081,12.4096,22.2348,59.6264,13.5979,43.039
80,62.6858,104.472,51.6079,45.5823,17.3965,10.093,20.2098,59.6837,10.7935,40.2812
81,55.1755,103.547,39.5244,35.6108,16.596,11.6314,19.6452,53.5366,12.6502,39.1773
82,47.9087,78.5543,38.2145,34.7358,13.6257,8.30033,15.0934,46.13,9.07577,32.3345
83,62.0252,108.132,48.7688,43.5111,18.0783,11.4237,20.817,59.5268,11.9673,41.1187
84,66.2291,117.449,52.0464,45.903,19.169,11.7993,22.8629,62.9404,12.9846,44.0574
85,65.2583,111.167,52.7895,46.6737,18.4696,11.1694,21.3997,62.432,11.6096,42.1175
86,64.8489,108.479,53.2423,47.0198,18.1548,10.6604,20.9893,61.822,11.1319,41.4465
87,64.3019,109.354,52.0139,45.9308,18.238,10.7099,21.3287,61.049,11.6067,41.7461
88,62.0734,101.457,51.822,45.9814,17.4152,9.85651,19.8221,58.9434,10.5009,39.6024
89,66.9911,111.758,55.5008,48.6973,18.5877,10.4771,21.8731,63.3214,11.3583,42.6265
90,62.241,111.392,48.0237,42.5292,18.0947,11.3206,21.6457,59.201,12.6743,42.1255
91,63.252,103.318,52.722,46.8563,17.7237,10.3179,19.9366,60.4402,10.4545,39.9778
92,61.0089,109.348,46.5458,41.3747,17.5132,11.6459,20.5983,59.0941,12.093,40.988
93,62.8936,115.555,46.9813,41.7605,18.5174,12.522,21.9476,60.8225,13.1568,42.8428
94,41.6731,73.0088,30.404,28.272,12.8016,8.29204,14.4452,39.8219,9.97745,30.7071
95,61.5129,106.921,48.4442,43.2515,17.9132,11.2957,20.6,58.9969,11.846,40.777
96,62.1253,104.374,50.6706,44.9425,17.615,10.2885,20.3663,58.9801,11.1397,40.3408
97,56.731,98.9461,43.9734,39.5559,16.8122,10.5878,19.2723,54.2454,11.5344,38.4714
98,57.0473,99.5573,44.1417,39.3771,16.4293,10.2894,19.2339,54.5501,11.2853,38.4611
99,65.9606,109.861,54.5638,47.9697,18.3871,10.3877,21.5098,62.4259,11.2395,42.0501
