real_name,din_2009,din_2010,din_2011,din_2012,din_2013,din_2014,din_2015,din_2016,din_2017,din_2018
57,61.4962,102.918,50.1016,44.4582,17.3578,10.272,19.942,58.6931,10.8554,39.7663
58,62.4181,104.549,51.1576,45.3532,17.5543,10.3569,20.2291,59.5124,10.9842,40.3173
59,65.0451,109.351,53.5961,47.1972,18.2673,10.362,21.4932,61.3844,11.5071,42.0018
60,59.4877,101.742,47.28,42.094,17.0536,10.386,19.7574,56.7461,11.2051,39.3217
61,64.8274,108.006,53.6722,47.1917,17.896,10.2051,20.9541,61.5928,10.993,41.3965
62,66.0587,108.659,55.345,48.6592,18.3273,10.1206,21.3776,62.3152,11.0156,41.8522
63,64.8275,108.527,53.1983,46.8176,18.0332,10.3424,21.1304,61.4666,11.1538,41.5161
64,59.6756,97.8885,49.2202,43.7385,16.5095,9.70768,18.7608,57.1733,10.0335,38.1761
65,61.5989,105.077,49.3037,43.8715,17.4764,10.8488,20.0438,59.225,11.1613,40.1371
66,66.7621,111.961,55.032,48.6202,18.8499,11.0332,21.7425,63.5226,11.5279,42.617
67,49.0222,83.8463,37.7979,34.4183,14.6474,8.91926,16.6641,46.4186,10.4366,34.1678
68,57.8174,104.528,43.6852,39.0283,17.1404,10.9715,20.3742,55.0722,12.4608,40.0509
69,64.32,108.53,52.3467,46.3628,18.2396,10.884,20.9982,61.4251,11.3582,41.4349
70,65.8865,109.65,54.6687,48.2061,18.2867,10.6287,21.148,62.8137,11.0757,41.8523
71,63.1279,109.058,50.2181,44.4065,18.0629,10.8942,21.2554,60.0113,11.8716,41.5571
72,65.8324,109.684,54.7512,48.1579,18.3757,10.2637,21.553,62.1188,11.344,42.1479
73,66.1823,108.697,55.4548,48.7722,18.3953,10.1531,21.3784,62.4932,10.9881,41.849
74,64.0923,115.226,49.4554,43.6717,18.5919,11.6882,22.3404,61.0175,12.9872,43.2294
75,63.0467,110.32,49.755,43.9327,18.0584,10.9715,21.4999,59.8745,12.1818,41.9212
76,64.7581,120.831,47.9391,42.5385,19.149,13.1468,22.8981,62.6448,13.8285,44.3543
77,63.0414,105.884,51.652,45.6736,17.8718,10.2086,20.8661,59.5081,11.3431,40.955
78,58.9988,96.1288,48.9361,43.4079,16.3248,9.22598,18.6916,56.1092,9.96432,37.8466
79,62.1768,115.906,45.8257,40.6589,18.4185,12.3788,22.2371,59.7081,13.563,43.0447
80,62.7068,104.619,51.5822,45.558,17.4124,10.1124,20.2411,59.6995,10.824,40.3231
81,54.4373,101.686,39.11,35.2867,16.3719,11.4199,19.3205,52.7883,12.4587,38.6648
82,49.2141,80.6856,39.4577,35.7426,13.9343,8.43251,15.5013,47.3457,9.17775,32.9841
83,61.6263,106.656,48.7482,43.5131,17.9264,11.2217,20.5719,59.0872,11.7682,40.7355
84,66.2318,117.426,52.061,45.9164,19.1693,11.7956,22.8603,62.9406,12.9802,44.0532
85,65.6745,112.952,52.7068,46.5863,18.6628,11.4292,21.7112,62.8867,11.8845,42.5865
86,64.9378,108.965,53.1811,46.9672,18.2129,10.7389,21.0804,61.9171,11.2208,41.5774
87,64.8031,111.042,52.1143,46.0023,18.4348,10.9426,21.6222,61.5803,11.8357,42.1988
88,62.1073,101.504,51.857,46.0096,17.4234,9.85757,19.8331,58.9719,10.5028,39.6182
89,67.0558,112.219,55.4049,48.6156,18.6353,10.5593,21.9487,63.4093,11.4403,42.7404
90,66.6727,117.829,52.5792,46.2437,19.0753,11.6384,22.8786,63.317,12.835,44.1266
91,63.0638,103.005,52.5481,46.7131,17.6805,10.2905,19.8852,60.2512,10.4435,39.8885
92,60.72,108.717,46.3432,41.2124,17.4348,11.5796,20.4906,58.802,12.0414,40.8128
93,62.8467,115.523,46.9182,41.708,18.5128,12.5228,21.9461,60.773,13.1669,42.834
94,42.455,74.2126,31.1716,28.9009,12.9862,8.36917,14.6738,40.5555,10.0222,31.0752
95,61.4669,106.884,48.3848,43.2004,17.907,11.2923,20.5989,58.9446,11.8546,40.7675
96,62.1467,104.453,50.6718,44.9436,17.6271,10.2997,20.3836,58.9984,11.154,40.3642
97,56.0892,97.0898,43.7158,39.3585,16.5933,10.3529,18.9508,53.5791,11.3137,37.9684
98,56.1957,97.4851,43.6299,38.9713,16.1715,10.0576,18.8679,53.6957,11.076,37.8839
99,65.8803,109.607,54.5407,47.954,18.3596,10.3552,21.4667,62.3408,11.2082,41.9827
