real_name,din_2009,din_2010,din_2011,din_2012,din_2013,din_2014,din_2015,din_2016,din_2017,din_2018
39,51.3354,92.7989,37.8578,34.4869,15.5446,10.4977,17.8377,49.5865,11.5457,36.3316
40,45.6152,79.7154,34.0482,31.2511,13.6228,8.8871,15.4449,43.9087,10.166,32.5607
41,68.0512,118.893,54.1625,47.5237,19.2732,11.6642,23.027,64.7282,12.582,44.3968
42,50.498,86.6529,39.0285,35.3307,14.88,9.08204,17.0834,47.9372,10.5197,34.9092
43,64.5442,111.79,51.5928,45.549,18.3312,11.1528,21.6038,61.5525,11.9982,42.3228
44,48.815,80.4598,38.9181,35.3653,13.9669,8.53573,15.5135,46.9002,9.32347,32.9536
45,68.8234,112.497,58.3183,51.1427,18.8196,10.3874,21.8419,65.2628,10.9177,42.9103
46,35.6911,63.3273,24.8292,23.6277,11.2688,7.40176,12.6886,33.9839,9.54293,27.8389
47,70.6163,122.202,57.1262,49.881,19.6726,11.6435,23.6264,67.0844,12.5296,45.4552
48,48.1928,82.4249,37.1918,33.8778,14.2155,8.8213,16.1171,46.0381,10.1497,33.5906
49,49.2602,83.5263,38.4008,34.7098,14.3338,8.54539,16.5203,46.6364,10.1199,34.0258
50,61.4253,100.237,51.454,45.5898,17.2818,9.44285,19.921,57.7416,10.6114,39.4885
51,72.1046,126.877,57.1157,50.0252,20.2196,12.8637,23.9263,69.578,12.821,46.286
52,63.2562,104.743,52.5845,46.4886,17.7419,9.99252,20.5671,59.7852,10.9725,40.6592
53,62.0372,102.896,51.3385,45.333,17.3245,9.75355,20.1976,58.6738,10.8216,40.039
54,44.1064,76.3296,33.0636,30.5079,13.3764,8.45713,15.0929,42.0427,10.0644,31.7936
55,40.4189,65.9544,31.4989,29.2102,12.0946,7.00659,13.3881,38.0624,8.88269,29.0262
56,46.5734,79.2702,35.968,32.6862,13.6645,8.20268,15.7327,44.1158,9.95534,32.7762
57,50.3512,84.4555,39.7626,35.9824,14.6347,8.82774,16.5612,48,9.98713,34.2766
58,49.1604,83.1611,38.506,34.9849,14.4136,8.79142,16.3248,46.8253,10.0895,33.9109
59,46.3462,79.5053,35.5424,32.4973,13.8901,8.44685,15.8713,43.8167,10.243,32.9323
60,44.7318,79.2036,32.8083,30.2013,13.6164,8.82883,15.6116,42.6803,10.4899,32.5284
61,45.9199,78.9243,34.9853,31.9353,13.5835,8.40318,15.5451,43.7325,10.0152,32.5559
62,72.2534,118.642,61.2409,53.465,19.7939,10.8014,23.2418,68.1737,11.4446,44.8595
63,50.8093,85.6585,40.0176,36.0489,14.6602,8.69161,16.8774,48.1626,10.1189,34.6578
64,50.2865,82.805,40.2966,36.4388,14.2338,8.64676,15.91,48.3201,9.35913,33.6127
65,47.1414,82.4925,35.3428,32.3369,14.0554,9.09712,16.0084,45.2298,10.3915,33.4183
66,79.9433,134.599,66.8963,58.3381,22.0794,12.9439,25.7682,76.3641,12.6552,49.2279
67,41.559,73.456,30.1036,28.087,12.957,8.33941,14.6796,39.4324,10.2674,30.9554
68,63.4917,114.066,48.9431,43.2881,18.4909,11.6397,22.15,60.4419,12.9345,42.9046
69,50.3295,84.7673,39.6203,35.9406,14.7742,8.95776,16.6596,47.9637,10.1421,34.4062
70,50.9416,86.02,40.2044,36.3524,14.7962,8.968,16.8305,48.5367,10.1802,34.7501
71,55.4531,96.3441,43.0943,38.5781,16.1732,9.93565,18.8784,52.7262,11.2449,37.746
72,28.0466,47.2958,19.1536,19.1758,9.31144,5.92437,9.85281,26.4527,8.31419,23.3202
73,35.4723,58.5916,26.3856,25.0514,10.9963,6.65099,11.9576,33.5055,8.63757,26.709
74,60.477,109.205,46.0673,40.9039,17.7053,11.2567,21.2033,57.6144,12.6736,41.4061
75,61.4061,109.598,47.3532,41.941,17.8183,11.1753,21.2981,58.4716,12.4702,41.562
76,62.4989,114.4,46.9775,41.7961,18.3727,12.3498,21.7583,60.3413,13.0547,42.5888
77,46.0305,79.4111,35.0127,32.0869,13.8968,8.54055,15.8545,43.5516,10.3288,32.876
78,67.05,109.254,56.517,49.6177,18.233,10.2244,21.0538,63.8752,10.51,41.7368
79,61.6533,116.362,44.7656,39.7636,18.3829,12.5692,22.273,59.3157,13.7921,43.0838
80,67.9262,112.526,56.7634,49.8109,18.585,10.6463,21.6519,64.7291,11.0311,42.6902
81,59.2864,112.989,42.2291,37.7719,17.787,12.6525,21.3049,57.6516,13.5268,41.8184
82,45.46,74.5546,35.8917,32.851,13.0514,8.03634,14.3454,43.8216,8.89521,31.1289
83,70.5865,124.824,55.6267,49.0615,20.3049,13.0006,23.7635,67.9619,13.12,45.8827
84,58.6405,106.129,44.3789,39.6459,17.4507,11.1779,20.6998,55.871,12.6367,40.5578
85,48.5935,82.5076,37.7636,34.3799,14.3388,8.81127,16.1987,46.3489,10.1029,33.673
86,51.9095,87.1061,41.2084,37.1587,15.0119,9.00367,17.0804,49.4132,10.1448,35.0918
87,48.1117,81.984,37.1907,33.8544,14.2808,8.64438,16.2597,45.6291,10.2099,33.5984
88,72.9947,119.211,62.1076,54.395,19.9921,11.1898,23.0239,69.4652,11.2254,44.8632
89,67.9705,112.498,56.8118,49.7718,18.7414,10.4021,22.0365,64.1841,11.2445,42.9103
90,53.58,106.719,35.7106,32.3998,16.8752,12.3186,20.4963,51.7147,14.0884,40.0752
91,64.4208,105.241,53.8101,47.7523,17.9983,10.4809,20.2653,61.5961,10.5276,40.5353
92,61.4968,111.218,46.5547,41.3586,17.7072,11.9028,20.9145,59.6273,12.3566,41.479
93,70.8064,126.805,55.0782,48.4506,20.2826,13.26,23.9664,68.4303,13.3202,46.2418
94,34.5161,63.4636,22.8367,22.0358,11.2523,7.78514,12.6766,33.0532,9.95023,27.7667
95,68.0379,116.825,54.8582,48.54,19.4119,12.0216,22.3612,65.3128,12.1121,43.7261
96,71.342,118.81,59.5939,52.2323,19.7331,11.2723,22.998,67.787,11.6361,44.6615
97,59.4037,107.343,44.7688,40.0944,17.7369,11.6227,20.7402,57.0077,12.5888,40.7306
98,58.974,106.09,44.5266,39.62,17.1618,11.1412,20.3829,56.5614,12.1706,40.2197
99,65.7864,109.979,54.2225,47.6836,18.3758,10.4486,21.5174,62.2934,11.3098,42.0552
