real_name,din_2009,din_2010,din_2011,din_2012,din_2013,din_2014,din_2015,din_2016,din_2017,din_2018
27,62.544,105.249,50.9688,45.1498,17.8331,10.3047,20.7005,59.1982,11.323,40.6913
28,63.9493,106.456,52.8069,46.6682,17.8022,10.3595,20.5569,60.9446,10.9093,40.8828
29,65.5073,106.963,55.3733,48.6175,17.9942,9.64937,21.0949,61.5752,10.7879,41.4515
30,63.8191,108.952,51.5419,45.5755,18.0189,10.8605,20.9861,61.0044,11.5075,41.4789
31,57.1221,96.2109,45.8674,41.134,16.3501,10.0207,18.4911,54.8294,10.5677,37.6559
32,59.5219,102.6,47.208,42.0192,17.2363,10.3411,20.1211,56.4757,11.5686,39.7441
33,56.2849,96.523,44.4313,39.9263,16.3046,10.2242,18.5775,54.0284,10.926,37.7015
34,61.242,110.928,46.3041,41.1428,17.6766,11.8487,20.9194,59.2954,12.4088,41.4356
35,51.5962,89.1341,39.6954,35.948,15.2726,9.51245,17.4348,49.2406,10.7256,35.5454
36,63.5793,103.362,53.4203,46.9925,17.4696,9.47428,20.3201,59.9956,10.411,40.2172
37,61.2194,102.018,50.2506,44.5388,17.1195,10.0255,19.7516,58.3542,10.7065,39.5557
38,58.5142,96.1291,48.2616,43.1383,16.5217,9.74264,18.5584,56.0006,10.1953,37.8155
39,63.5473,115.725,48.0616,42.8337,18.7312,12.648,21.9131,61.5684,13.0527,42.9552
40,60.3428,105.344,47.2656,42.0704,17.2555,11.0501,20.0188,58.2381,11.5251,40.0695
41,57.7088,100.452,45.0991,40.1583,16.6716,10.1631,19.6328,54.8263,11.4817,38.9639
42,64.9855,108.491,53.524,47.2121,18.2323,10.3944,21.2263,61.498,11.2421,41.6295
43,62.5375,104.818,51.2994,45.37,17.5623,10.175,20.4264,59.3713,11.0679,40.489
44,50.2833,83.2444,40.1589,36.3264,14.3296,8.68971,16.0796,48.2052,9.53551,33.7994
45,65.3827,106.868,55.0834,48.4958,18.0147,9.95549,20.8434,61.924,10.6912,41.2518
46,68.1346,114.857,56.2143,49.1541,18.7924,10.6517,22.3612,64.4985,11.6294,43.4687
47,62.6504,107.696,50.2346,44.2928,17.6657,10.447,20.9734,59.4355,11.6232,41.1956
48,68.0751,116.527,55.2695,48.6259,19.0376,11.5267,22.2644,65.2295,11.8841,43.6397
49,64.7253,110.273,52.3093,46.0351,18.1764,10.6277,21.4848,61.3573,11.6055,41.9711
50,63.4038,103.462,53.3027,47.1098,17.7749,9.68864,20.5289,59.6136,10.7665,40.4599
51,64.6949,114.335,50.3725,44.4874,18.4116,11.8038,21.7054,62.3452,12.2303,42.6205
52,66.5894,111.859,55.021,48.4473,18.6721,10.6996,21.8483,63.0503,11.5824,42.6911
53,57.3181,95.3654,46.7926,41.6295,16.2274,9.25678,18.8002,54.2057,10.5181,37.7669
54,56.5163,95.477,45.227,40.5068,16.3109,9.76788,18.6635,53.8033,10.7569,37.6099
55,63.8282,103.846,53.7113,47.321,17.6787,9.60515,20.494,60.1618,10.5691,40.4554
56,65.0989,107.328,54.509,47.786,17.8559,9.76348,21.0638,61.4085,10.8713,41.4061
57,61.5694,103.252,50.0786,44.4388,17.4007,10.3248,20.0057,58.7691,10.9139,39.8577
58,62.3997,104.557,51.1289,45.331,17.5604,10.358,20.2403,59.481,11.0002,40.3261
59,64.9232,109.198,53.4619,47.0914,18.2482,10.3611,21.4658,61.2701,11.5121,41.9554
60,59.9828,102.695,47.7033,42.429,17.1825,10.4475,19.9491,57.192,11.2834,39.6139
61,64.7505,107.7,53.678,47.1982,17.8625,10.1581,20.9039,61.5044,10.9492,41.3179
62,66.0529,108.628,55.3464,48.6629,18.3277,10.119,21.3731,62.3087,11.0121,41.8445
63,64.8779,108.821,53.1551,46.78,18.0646,10.3906,21.1813,61.5258,11.2053,41.5922
64,59.6875,97.905,49.2604,43.7561,16.5215,9.66062,18.8153,57.1005,10.0651,38.2194
65,60.6534,103.622,48.3879,43.1328,17.2888,10.7475,19.8088,58.2797,11.1446,39.7256
66,66.9301,111.868,55.3506,48.883,18.8612,10.9721,21.7432,63.6442,11.4656,42.6188
67,48.0651,82.3962,36.8679,33.6687,14.4443,8.84028,16.402,45.5109,10.4061,33.7397
68,57.8523,104.405,43.798,39.1279,17.1413,10.9437,20.3602,55.0893,12.4303,40.0303
69,64.4851,109.31,52.2829,46.3026,18.3255,11.001,21.137,61.6054,11.4861,41.6406
70,65.8475,109.518,54.6678,48.2094,18.2821,10.6069,21.1387,62.7532,11.0699,41.8285
71,62.9684,109.133,49.9204,44.1633,18.0597,10.9505,21.2616,59.8852,11.9357,41.5585
72,64.2076,107.56,52.9819,46.7168,18.0444,10.2007,21.1432,60.623,11.3425,41.4741
73,68.8959,113.326,57.9499,50.8029,19.0616,10.4911,22.245,65.0592,11.2407,43.239
74,64.0437,115.259,49.3621,43.5985,18.5963,11.7098,22.346,60.9777,13.0123,43.2348
75,63.1176,110.135,49.9527,44.1004,18.0539,10.9215,21.4761,59.9191,12.125,41.8878
76,64.8505,121.297,47.8887,42.4918,19.1958,13.2203,22.9742,62.7572,13.9014,44.4714
77,63.0296,105.793,51.6709,45.6945,17.8697,10.1978,20.8533,59.491,11.3307,40.9345
78,58.9737,96.0821,48.9158,43.3901,16.3208,9.21696,18.69,56.0742,9.96552,37.8375
79,62.3048,115.967,46.0119,40.8139,18.4393,12.3627,22.2561,59.8134,13.5437,43.0759
80,62.6705,104.676,51.5004,45.4881,17.4155,10.1264,20.2554,59.6626,10.8508,40.3375
81,53.6706,99.9912,38.5806,34.8634,16.1608,11.2398,19.03,52.0128,12.3167,38.1946
82,49.6679,81.41,39.9163,36.0966,14.0422,8.42753,15.6831,47.6936,9.23227,33.2358
83,61.0608,105.1,48.4908,43.3107,17.7429,11.0218,20.3119,58.4881,11.5975,40.3185
84,66.1885,117.316,52.0365,45.8984,19.1577,11.7845,22.8417,62.8965,12.9698,44.0235
85,66.3136,115.233,52.7761,46.6212,18.9183,11.7436,22.1072,63.5683,12.2015,43.1926
86,65.0749,109.55,53.1563,46.9437,18.283,10.8274,21.1878,62.0617,11.3164,41.7354
87,65.1507,112.542,52.0407,45.9304,18.5988,11.1709,21.8775,61.9729,12.0654,42.5894
88,62.1319,101.536,51.8821,46.0305,17.4298,9.85919,19.8404,58.9936,10.5035,39.6286
89,67.135,112.728,55.3125,48.5363,18.6882,10.6478,22.0327,63.5125,11.5286,42.8674
90,67.4833,118.556,53.6082,47.0894,19.2177,11.6052,23.0344,64.0362,12.7683,44.3888
91,62.7758,102.53,52.2805,46.4929,17.6135,10.2504,19.8047,59.9657,10.4259,39.7515
92,59.7199,107.03,45.4299,40.4616,17.1979,11.4327,20.2038,57.8093,11.9712,40.3271
93,62.8551,115.565,46.9137,41.704,18.5203,12.5283,21.9578,60.7768,13.1771,42.8479
94,42.6443,74.664,31.3076,29.0049,13.0445,8.4001,14.7703,40.7155,10.0781,31.2166
95,61.4095,106.828,48.315,43.1408,17.8979,11.2872,20.5945,58.8812,11.8623,40.7524
96,62.1629,104.521,50.6685,44.9413,17.6379,10.3105,20.3988,59.0124,11.1674,40.3844
97,55.214,95.0883,43.1452,38.898,16.3381,10.1255,18.6061,52.6893,11.1326,37.4146
98,55.1025,95.2182,42.8088,38.3064,15.8718,9.82807,18.4675,52.6124,10.8958,37.2405
99,65.8076,109.378,54.5203,47.9402,18.3347,10.3256,21.4278,62.2636,11.1801,41.922
