iteration,total_runs,obs_realization,par_realization,din,all_params
6,845,6,6,4.60693,1.54934
6,845,7,7,4.75292,0.407035
6,845,8,8,4.64521,0.0507974
6,845,9,9,4.86962,0.770914
6,845,10,10,4.82102,0.0307746
6,845,11,11,4.73667,0.496502
6,845,12,12,4.54955,0.835241
6,845,13,13,4.71053,0.857067
6,845,14,14,4.641,0.170214
6,845,15,15,4.51484,0.506531
6,845,16,16,4.50785,0.60427
6,845,17,17,4.54469,0.600204
6,845,18,18,4.46561,1.305
6,845,19,19,5.60979,1.94168
6,845,20,20,4.46253,0.163189
6,845,21,21,4.73056,0.0176357
6,845,22,22,4.68068,0.222085
6,845,23,23,4.48984,1.26497
6,845,24,24,4.53637,0.881953
6,845,25,25,4.77784,0.845881
6,845,26,26,4.56164,0.565451
6,845,27,27,4.44019,0.760438
6,845,28,28,4.59928,1.00673
6,845,29,29,4.71192,0.00534977
6,845,30,30,4.59185,0.673708
6,845,31,31,4.68602,0.063981
6,845,32,32,4.44694,0.248324
6,845,33,33,4.66141,0.267726
6,845,34,34,4.75549,0.0410979
6,845,35,35,5.18347,0.363599
6,845,36,36,4.59124,0.0368306
6,845,37,37,4.50638,1.00349
6,845,38,38,4.63008,0.0615538
6,845,39,39,4.73058,0.2919
6,845,40,40,4.52667,0.520287
6,845,41,41,4.5973,0.265621
6,845,42,42,4.53017,0.827452
6,845,43,43,4.49574,0.52925
6,845,44,44,6.00703,0.508929
6,845,45,45,4.71175,0.0139978
6,845,46,46,5.0961,1.21158
6,845,47,47,4.55409,0.0757554
6,845,48,48,5.18557,0.64243
6,845,49,49,4.65292,0.653281
6,845,50,50,4.48781,0.052018
6,845,51,51,4.90192,0.0237301
6,845,52,52,4.80776,0.0416279
6,845,53,53,4.69654,0.0245824
6,845,54,54,4.73313,0.729071
6,845,55,55,4.56463,0.3001
6,845,56,56,4.7439,1.15151
6,845,57,57,4.47494,0.962813
6,845,58,58,4.49439,0.908662
6,845,59,59,4.65043,0.767933
6,845,60,60,4.4829,0.807052
6,845,61,61,4.69302,0.94166
6,845,62,62,4.74329,0.0382923
6,845,63,63,4.66661,0.80253
6,845,64,64,4.62468,0.65454
6,845,65,65,4.49646,0.708338
6,845,66,66,4.83819,0.102761
6,845,67,67,6.30405,0.657191
6,845,68,68,4.563,0.181809
6,845,69,69,4.58069,0.829868
6,845,70,70,4.77817,1.01551
6,845,71,71,4.53761,0.421561
6,845,72,72,4.73231,2.57619
6,845,73,73,4.74877,1.49839
6,845,74,74,4.80457,0.171952
6,845,75,75,4.58255,0.242609
6,845,76,76,5.22332,0.151641
6,845,77,77,4.47035,0.770703
6,845,78,78,4.67531,0.112135
6,845,79,79,4.85854,0.0789586
6,845,80,80,4.54988,0.0524098
6,845,81,81,4.98087,0.0704136
6,845,82,82,6.62834,0.509271
6,845,83,83,4.42474,0.269747
6,845,84,84,4.99889,0.0540636
6,845,85,85,4.80001,0.645148
6,845,86,86,4.65813,0.894184
6,845,87,87,4.66233,0.580397
6,845,88,88,4.48159,0.122199
6,845,89,89,4.92333,0.0412705
6,845,90,90,5.09428,0.973079
6,845,91,91,4.50827,0.0016608
6,845,92,92,4.6266,0.0966546
6,845,93,93,4.83068,0.0716588
6,845,94,94,8.89087,2.11842
6,845,95,95,4.43095,0.0266379
6,845,96,96,4.45347,0.13191
6,845,97,97,4.66341,0.382276
6,845,98,98,4.77959,0.355764
6,845,99,99,4.74191,0.00561337
7,985,0,0,4.52593,1.03517
7,985,1,1,4.67134,0.137286
7,985,2,2,4.55889,0.121596
7,985,3,3,5.54342,0.975278
7,985,4,4,4.68291,0.202387
7,985,5,5,4.67844,0.100646
7,985,6,6,4.52002,1.60164
7,985,7,7,4.74686,0.41626
7,985,8,8,4.6461,0.0532191
7,985,9,9,4.87398,0.750454
7,985,10,10,4.8216,0.0385161
7,985,11,11,4.73317,0.501068
7,985,12,12,4.49609,0.929199
7,985,13,13,4.7198,0.921643
7,985,14,14,4.65381,0.180993
7,985,15,15,4.54631,0.476844
7,985,16,16,4.5027,0.566449
7,985,17,17,4.6239,0.606921
7,985,18,18,4.48881,1.34022
7,985,19,19,4.69839,2.24475
7,985,20,20,4.45829,0.208249
7,985,21,21,4.72593,0.0194546
7,985,22,22,4.68454,0.22232
7,985,23,23,4.49322,1.37618
7,985,24,24,4.54456,0.914628
7,985,25,25,4.77605,0.826699
7,985,26,26,4.58543,0.524826
7,985,27,27,4.43961,0.743435
7,985,28,28,4.59461,1.01653
7,985,29,29,4.71524,0.00826106
7,985,30,30,4.6028,0.635816
7,985,31,31,4.67845,0.0792672
7,985,32,32,4.44045,0.262495
7,985,33,33,4.7169,0.330232
7,985,34,34,4.68683,0.0696663
7,985,35,35,5.55604,0.548338
7,985,36,36,4.59173,0.0496812
7,985,37,37,4.50575,1.01229
7,985,38,38,4.61484,0.0675096
7,985,39,39,4.81795,0.275137
7,985,40,40,4.52735,0.490884
7,985,41,41,4.58565,0.274372
7,985,42,42,4.63242,0.865097
7,985,43,43,4.49865,0.592171
7,985,44,44,6.20427,0.711585
7,985,45,45,4.70792,0.0149689
7,985,46,46,5.17603,1.21898
7,985,47,47,4.5509,0.0818464
7,985,48,48,5.22961,0.598753
7,985,49,49,4.67833,0.615812
7,985,50,50,4.491,0.0762801
7,985,51,51,4.85875,0.0261947
7,985,52,52,4.84225,0.0615183
7,985,53,53,4.69803,0.0253961
7,985,54,54,4.71108,0.737288
7,985,55,55,4.56448,0.301632
7,985,56,56,4.70794,1.23759
7,985,57,57,4.4718,0.932847
7,985,58,58,4.49131,0.899476
7,985,59,59,4.63685,0.761657
7,985,60,60,4.4673,0.874097
7,985,61,61,4.68508,0.983313
7,985,62,62,4.74167,0.0397239
7,985,63,63,4.67301,0.776542
7,985,64,64,4.61923,0.811519
7,985,65,65,4.479,0.723792
7,985,66,66,4.85557,0.12011
7,985,67,67,6.48136,0.84869
7,985,68,68,4.55577,0.183638
7,985,69,69,4.6015,0.784538
7,985,70,70,4.76971,1.032
7,985,71,71,4.53755,0.415521
7,985,72,72,4.56931,2.60139
7,985,73,73,5.17774,1.5752
7,985,74,74,4.80331,0.1706
7,985,75,75,4.57844,0.251542
7,985,76,76,5.26558,0.155364
7,985,77,77,4.46805,0.780423
7,985,78,78,4.67652,0.114224
7,985,79,79,4.85883,0.08073
