real_name,din_2009,din_2010,din_2011,din_2012,din_2013,din_2014,din_2015,din_2016,din_2017,din_2018
37,65.7637,106.89,55.4928,48.6869,17.9971,9.72181,20.9837,62.0583,10.57,41.2831
38,64.4668,108.948,52.6317,46.4596,18.0379,10.7185,21.0109,61.5204,11.3122,41.545
39,65.273,107.261,54.6817,48.3051,18.133,10.3648,20.7634,62.1669,10.785,41.2527
40,56.2907,96.9366,44.2916,39.8102,16.4788,10.2356,18.8305,53.8461,11.155,37.9308
41,64.6765,110.079,52.4412,46.281,18.0976,10.9474,21.0757,61.9867,11.4027,41.7332
42,64.5641,113.219,50.8834,44.855,18.4496,11.2677,21.9761,61.4184,12.3376,42.7012
43,65.142,110.189,53.0598,46.8066,18.3917,10.6834,21.519,61.7185,11.575,42.0564
44,64.919,112.449,51.9512,45.8666,18.4778,11.2168,21.7712,61.8556,12.086,42.5603
45,67.8303,111.144,57.2843,50.1328,18.4323,10.1052,21.6425,64.1568,10.8539,42.4959
46,65.2738,106.682,54.9835,48.415,17.9945,9.93882,20.8185,61.8072,10.6883,41.2026
47,65.4636,111.047,53.4383,46.905,18.2348,10.4895,21.6444,62.0104,11.5667,42.292
48,64.7753,112.513,51.6625,45.4362,18.2828,10.9579,21.8334,61.5389,12.0719,42.5548
49,64.9514,109.898,53.0004,46.8199,18.2243,10.8536,21.1384,62.0718,11.3833,41.8032
50,65.733,110.333,53.9596,47.4145,18.3019,10.4261,21.5542,62.1821,11.3549,42.1107
51,65.5979,107.009,55.4035,48.8189,18.2927,9.91963,21.1974,61.6758,10.9256,41.5362
52,60.8254,105.541,47.8143,42.4158,17.2879,10.8011,20.1982,58.4022,11.443,40.1855
53,65.1249,108.042,54.2613,47.8427,18.2098,10.2256,21.2017,61.524,11.1807,41.6559
54,65.8004,109.916,54.534,47.9169,18.2921,10.3338,21.4972,62.267,11.2989,42.1058
55,65.7739,112.02,53.3047,47.1132,18.6774,11.1924,21.6763,62.7396,11.749,42.4648
56,66.1457,107.567,55.8852,49.1221,18.2698,9.90145,21.1986,62.3559,10.7448,41.5789
57,65.4141,111.584,53.1912,46.6789,18.276,10.587,21.7591,61.9783,11.7207,42.4437
59,64.907,109.778,53.033,46.8823,18.2832,10.8675,21.2116,61.8893,11.462,41.8506
60,65.1725,110.831,53.1735,46.8658,18.4498,10.6614,21.7511,61.5803,11.8221,42.3823
61,55.0657,94.1706,43.3593,38.8603,15.9725,9.67353,18.4731,52.3278,10.8717,37.1659
62,65.2079,110.936,53.0479,46.665,18.2155,10.7275,21.4638,62.089,11.5511,42.1481
63,65.1836,107.885,54.1988,47.7309,18.1959,10.1853,21.2142,61.5446,11.0962,41.5679
64,65.6735,110.351,53.8169,47.324,18.2874,10.527,21.4739,62.2724,11.3293,42.0507
65,58.8945,96.6157,48.6866,43.1536,16.3161,9.21482,18.8556,55.8442,10.1524,38.0384
66,50.9393,86.9747,39.6261,35.9309,14.9141,9.29306,16.8996,48.7292,10.3446,34.8902
67,64.3609,110.418,51.7274,45.8949,18.4913,11.2383,21.4045,61.3949,11.8757,42.0024
68,41.8313,71.6751,31.2946,29.1153,12.8777,7.96865,14.4218,39.5424,9.8263,30.573
69,64.5542,113.861,50.8057,44.8604,18.6227,11.3873,22.1908,61.2866,12.6283,43.0006
70,65.1197,109.623,53.1893,47.0778,18.4565,10.9549,21.2323,62.1439,11.4023,41.7983
71,64.999,109.716,53.2045,47.0064,18.2563,10.8126,21.1907,61.971,11.4008,41.8303
72,65.0127,111.363,52.3438,46.1527,18.4524,10.9499,21.716,61.7259,11.8534,42.3118
73,65.0167,107.36,54.3963,47.8597,18.0644,9.93853,21.1331,61.2824,11.044,41.4985
74,66.0699,108.382,55.4351,48.8133,18.4387,10.1552,21.3628,62.3387,11.0127,41.8099
75,64.1134,112.037,50.8832,44.9023,18.3586,11.0536,21.8573,60.7877,12.3196,42.5087
76,64.9456,113.33,51.5921,45.438,18.5159,11.1745,22.0739,61.6536,12.3145,42.8419
77,62.1189,109.213,48.6164,43.2334,17.9618,11.4061,20.9689,59.6003,12.0961,41.3815
78,65.3474,111.353,53.0743,46.8433,18.617,10.8581,21.8523,61.8085,11.9099,42.4972
79,65.5157,106.691,55.1043,48.4481,17.8869,9.97576,20.6578,62.2909,10.4317,41.0218
80,63.8257,112.677,49.936,44.1148,18.3445,11.3965,21.8137,60.846,12.4245,42.4812
81,65.1434,109.088,53.6897,47.2608,18.0347,10.4659,21.0795,62.0081,11.1222,41.6503
82,50.7038,90.0717,38.0165,34.4987,15.1081,9.84427,17.4342,48.6845,11.0949,35.6419
83,65.5163,107.042,55.1637,48.3982,17.7669,9.85485,20.7055,62.245,10.4725,41.1394
84,59.3563,103.696,46.3305,41.4958,17.4466,11.0168,20.0798,56.8474,11.8039,39.8545
85,64.2642,113.11,50.6741,44.81,18.6187,11.3619,22.0884,61.0041,12.6006,42.8303
86,64.6395,108.884,52.7735,46.7035,18.2666,10.8446,21.0566,61.693,11.3372,41.5577
87,65.6123,109.618,54.0103,47.6552,18.3539,10.7264,21.2367,62.4935,11.1923,41.8191
88,65.1988,109.335,53.5217,47.2169,18.38,10.5392,21.3935,61.7667,11.3932,41.8709
89,65.2312,106.594,54.7733,48.4008,18.1891,10.2429,20.78,61.9463,10.7343,41.1402
90,65.3322,108.538,54.1528,47.6126,18.1584,10.1933,21.2895,61.715,11.1297,41.6946
91,64.4525,113.668,50.712,44.7424,18.5207,11.2931,22.126,61.1746,12.5666,42.9187
92,54.0765,88.373,44.13,39.7905,15.5627,9.101,17.332,51.4514,9.88728,35.6121
93,44.668,77.6264,33.3683,30.6205,13.2524,8.51266,15.1145,42.7961,9.95664,31.9782
94,58.0659,102.093,44.8252,40.0936,16.94,10.8463,19.6454,55.7961,11.6331,39.2009
95,53.3834,90.1407,42.4751,38.1124,15.445,9.08569,17.8188,50.5521,10.5063,36.1128
96,61.1252,104.803,48.7044,43.4868,17.711,10.9519,20.2659,58.5001,11.5089,40.2479
97,65.5164,110.158,53.7464,47.4611,18.4656,10.7532,21.4377,62.2201,11.4512,42.0612
98,53.0484,93.2267,40.4488,36.6435,15.9532,10.122,18.2794,50.632,11.3716,36.8009
99,49.3185,85.8515,37.3784,33.8434,14.4772,9.09505,16.7709,47.037,10.5074,34.4634
base,60.1238,105.156,47.0724,41.853,17.3722,10.7486,20.3955,57.3545,11.817,40.2923
