real_name,din_2009,din_2010,din_2011,din_2012,din_2013,din_2014,din_2015,din_2016,din_2017,din_2018
43,58.7035,99.6358,46.9403,41.8117,16.8251,9.97482,19.5047,55.6984,11.0439,38.8356
44,64.7476,113.127,51.3579,45.3573,18.4877,11.3924,21.8391,61.8022,12.2494,42.6719
45,50.5898,83.3105,40.6014,36.7215,14.3625,8.71407,16.0348,48.5841,9.42671,33.7989
46,64.6908,105.76,54.3975,47.954,17.8532,9.9272,20.5993,61.3363,10.6254,40.89
47,60.9799,103.455,49.2993,43.5367,17.1382,9.93898,20.221,57.7726,11.1624,40.0106
48,64.7988,113.165,51.4177,45.2276,18.3366,11.0868,21.9316,61.6132,12.2017,42.7054
49,64.5716,108.86,52.7823,46.6435,18.0508,10.7712,20.8736,61.8108,11.1988,41.4517
50,65.1475,109.005,53.5611,47.085,18.1162,10.2781,21.3095,61.6103,11.2194,41.7273
51,65.0504,106.112,54.8917,48.3961,18.1515,9.84911,21.0255,61.1595,10.8782,41.2634
52,63.204,110.811,49.4316,43.7418,17.963,11.4288,21.0651,60.8808,11.8766,41.6244
53,64.9164,107.426,54.1739,47.7827,18.1343,10.1674,21.0739,61.3419,11.0938,41.4742
54,65.6809,109.362,54.5719,47.9549,18.2299,10.257,21.3929,62.1473,11.2052,41.955
55,65.6503,111.619,53.271,47.0714,18.5914,11.1343,21.5717,62.655,11.6618,42.3294
56,67.1843,109.253,56.884,49.9178,18.4912,9.99267,21.5081,63.3367,10.8076,42.083
57,67.5302,114.273,55.5335,48.593,18.7105,10.6594,22.2871,63.9157,11.7138,43.3095
59,64.2875,108.318,52.6031,46.5352,18.0543,10.7517,20.8737,61.3932,11.2574,41.378
60,65.9885,111.549,54.207,47.6924,18.5568,10.6072,21.8881,62.3206,11.726,42.6238
61,56.7766,97.527,44.6286,39.931,16.4426,10.111,18.9933,54.1562,11.0697,38.0583
62,65.6245,111.306,53.5632,47.0871,18.2695,10.7208,21.5121,62.5003,11.4912,42.2573
63,65.053,107.3,54.2482,47.7686,18.1203,10.084,21.1106,61.3983,10.9997,41.4154
64,65.4353,109.49,53.7879,47.3014,18.1765,10.4078,21.311,62.0363,11.1943,41.8094
65,55.4679,91.1907,45.1709,40.4313,15.4981,9.26369,17.4806,53.2334,9.73654,36.132
66,61.214,104.515,48.9134,43.5367,17.3596,10.8069,19.9165,58.8882,11.124,39.9472
67,64.2124,109.999,51.658,45.851,18.4347,11.2148,21.2988,61.2965,11.8085,41.8675
68,50.4111,87.284,38.606,35.0541,15.0679,9.30226,17.2695,47.8134,10.7875,35.1214
69,64.2645,114.789,49.9186,44.1044,18.6505,11.6255,22.3121,61.1215,12.893,43.1729
70,64.917,108.689,53.2505,47.1255,18.3149,10.8191,21.0238,61.9788,11.2134,41.5196
71,64.4744,108.524,52.8156,46.6916,18.0601,10.7313,20.8996,61.5733,11.2279,41.4309
72,65.0254,111.447,52.3238,46.1282,18.4478,10.957,21.721,61.7503,11.8571,42.3243
73,44.1928,73.2056,34.6747,31.8144,13.0957,7.62629,14.7062,41.6716,9.42059,31.1667
74,48.318,79.1826,38.6196,35.0526,14.0779,8.08909,15.8218,45.6467,9.52638,32.9228
75,63.9921,112.913,50.2931,44.3837,18.3858,11.2376,21.9726,60.7644,12.5165,42.6805
76,64.7379,114.093,50.9182,44.8633,18.5427,11.3617,22.1765,61.5396,12.5257,42.9895
77,62.9622,112.025,48.7494,43.3174,18.2305,11.8398,21.3578,60.6435,12.3947,42.0555
78,66.0427,111.973,53.9618,47.5479,18.7025,10.8026,21.9726,62.4322,11.8299,42.7085
79,65.2757,106.344,54.8373,48.2491,17.8211,10.0165,20.5289,62.1713,10.3871,40.8713
80,62.327,112.515,47.5157,42.1005,18.1561,11.6926,21.6918,59.6261,12.781,42.2543
81,64.9102,108.122,53.6918,47.2934,17.9208,10.3861,20.8497,61.8566,10.9402,41.3518
82,59.5542,109.3,44.2147,39.5044,17.5067,11.9872,20.6213,57.8119,12.5993,40.9089
83,48.8036,79.9951,39.0717,35.4319,13.8342,8.39303,15.3634,46.9723,9.13724,32.7701
84,63.0145,111.683,48.8775,43.5531,18.4537,11.8978,21.4243,60.5886,12.4498,42.056
85,64.2095,113.636,50.3528,44.5323,18.6455,11.4717,22.1626,60.9997,12.7208,42.9409
86,64.7245,108.527,53.0519,46.9287,18.203,10.7745,20.9453,61.8242,11.188,41.4385
87,65.4131,109.075,53.9115,47.5774,18.2631,10.6748,21.0992,62.3495,11.0996,41.6414
88,64.7161,108.317,53.1524,46.8962,18.2087,10.423,21.1885,61.3175,11.2782,41.557
89,65.1859,106.534,54.7088,48.3635,18.1675,10.2894,20.7144,61.9936,10.7023,41.0845
90,65.387,108.339,54.3435,47.763,18.1338,10.1265,21.258,61.7459,11.0663,41.6545
91,49.3392,92.2714,34.9368,31.8747,15.2264,10.3257,18.0082,47.1802,12.1392,36.2234
92,64.1457,104.814,53.545,47.5362,17.9411,10.4508,20.1958,61.323,10.5204,40.4134
93,58.8081,103.92,45.2519,40.35,16.8386,11.0331,19.6371,56.8855,11.5335,39.4764
94,62.4746,111.111,48.1634,42.8121,18.1194,11.7985,21.177,60.2575,12.2924,41.7203
95,42.1748,73.7286,30.9125,28.7009,12.934,8.34736,14.5894,40.2897,10.0045,30.9355
96,63.8179,109.729,50.9993,45.3736,18.3893,11.4312,21.1023,61.2008,11.7867,41.6496
97,65.5696,110.01,53.8967,47.5824,18.4367,10.716,21.3884,62.2921,11.3814,42.0125
98,59.7371,106.836,45.5343,40.773,17.768,11.5101,20.6644,57.2877,12.4002,40.6484
99,59.1466,104.657,45.4073,40.381,17.0644,10.8595,20.1352,56.6557,11.7996,39.8822
base,59.8304,105.894,46.257,41.1528,17.3702,10.9516,20.4727,57.1933,12.0285,40.4083
