real_name,din_2009,din_2010,din_2011,din_2012,din_2013,din_2014,din_2015,din_2016,din_2017,din_2018
29,65.0293,109.786,53.1644,46.9484,18.2213,10.7918,21.1703,62.0207,11.3618,41.8102
30,65.8652,107.557,55.7092,48.8911,18.0808,9.691,21.2067,61.9127,10.8176,41.6308
31,64.9307,109.561,53.1136,46.8953,18.2004,10.7736,21.1238,61.9947,11.3339,41.7415
32,60.8636,103.186,49.0818,43.6956,17.3303,10.4861,19.899,58.2039,11.1071,39.7886
33,64.856,113.025,51.4965,45.4994,18.6718,11.3099,22.0248,61.6448,12.3463,42.7695
34,57.8834,103.441,44.1223,39.5669,17.0439,11.1607,19.8385,55.6783,12.0216,39.557
35,55.595,99.004,42.1621,37.7761,16.1224,10.5756,18.8677,53.6053,11.459,38.0931
36,51.9767,93.3803,38.5397,34.9201,15.6534,10.2011,18.1785,49.7516,11.5629,36.6228
37,65.6826,106.756,55.4187,48.6248,17.9748,9.70962,20.958,61.9812,10.5624,41.2425
38,64.342,108.674,52.5385,46.3883,18.0004,10.7017,20.9502,61.4168,11.281,41.4589
39,64.6866,106.303,54.1153,47.8539,17.9939,10.3252,20.5625,61.6514,10.7298,40.9485
40,55.2304,95.8059,42.9883,38.7669,16.2772,10.3119,18.5399,52.9955,11.1719,37.5028
41,63.9517,108.918,51.7346,45.7129,17.9258,10.8928,20.8383,61.3377,11.3424,41.3673
42,64.5364,113.298,50.8052,44.7876,18.4504,11.287,21.9862,61.4012,12.3607,42.7159
43,64.6011,109.296,52.5497,46.3926,18.2624,10.6244,21.3496,61.2115,11.531,41.7857
44,64.9091,112.573,51.8785,45.8035,18.4824,11.245,21.7849,61.8637,12.1104,42.5834
45,56.1735,92.2101,46.1524,41.0988,15.6824,8.90403,18.0476,53.2494,9.97925,36.7392
46,65.1389,106.467,54.8496,48.3087,17.9618,9.93316,20.7699,61.694,10.6746,41.1314
47,65.4258,110.93,53.4262,46.8944,18.2184,10.4725,21.6226,61.9721,11.55,42.2591
48,64.7896,112.621,51.639,45.4157,18.2926,10.977,21.8501,61.56,12.0905,42.5809
49,64.8482,109.66,52.9256,46.7584,18.1843,10.8352,21.0807,61.9924,11.348,41.7236
50,65.7482,110.285,54.0046,47.4499,18.2962,10.4112,21.5461,62.1925,11.3381,42.0997
51,65.5059,106.857,55.3177,48.7478,18.2685,9.90744,21.1681,61.5893,10.917,41.4898
52,61.5149,107.02,48.2991,42.8154,17.4831,10.9763,20.4435,59.1165,11.5597,40.5912
53,65.0707,107.9,54.2314,47.8203,18.1918,10.2124,21.173,61.4751,11.1629,41.614
54,65.778,109.811,54.5415,47.9242,18.2803,10.3191,21.4776,62.2443,11.2812,42.0774
55,65.7524,111.941,53.3037,47.1087,18.6601,11.1786,21.6566,62.7236,11.7312,42.439
56,66.0493,107.409,55.7955,49.0459,18.2422,9.88699,21.1673,62.2658,10.7346,41.5297
57,65.5584,111.677,53.3905,46.8428,18.2979,10.5733,21.7809,62.1037,11.7006,42.4817
59,64.7957,109.521,52.9536,46.8176,18.2418,10.847,21.1517,61.8003,11.426,41.7668
60,65.1782,110.727,53.2263,46.9054,18.4341,10.635,21.7316,61.5809,11.7928,42.3549
61,55.1128,94.6455,43.1914,38.7316,16.0269,9.79945,18.5286,52.4454,10.9489,37.259
62,65.2104,110.885,53.0714,46.6842,18.2075,10.718,21.4502,62.0947,11.5346,42.1319
63,65.1573,107.767,54.209,47.7386,18.1805,10.1646,21.1935,61.5145,11.0768,41.5372
64,65.674,110.262,53.8547,47.3546,18.2769,10.509,21.4572,62.2704,11.3071,42.0275
65,52.5442,86.3449,42.5698,38.2097,14.8278,8.62498,16.8645,49.9792,9.66514,34.8815
66,54.7706,93.6735,43.0247,38.7195,15.8632,9.88497,18.0769,52.4906,10.6933,36.8336
67,64.3424,110.357,51.7223,45.8929,18.4831,11.2349,21.3884,61.3847,11.8646,41.9827
68,45.2234,77.952,34.1408,31.4291,13.7582,8.52266,15.5668,42.8199,10.2331,32.3984
69,64.5425,114.03,50.7133,44.7823,18.6354,11.4239,22.2165,61.2894,12.6677,43.0384
70,65.0683,109.424,53.19,47.0782,18.4273,10.9273,21.1899,62.0987,11.3663,41.7398
71,64.8974,109.495,53.1255,46.9417,18.2191,10.7975,21.1369,61.8929,11.3699,41.7559
72,65.04,111.411,52.3678,46.1715,18.4581,10.9534,21.7239,61.7532,11.8551,42.3252
73,64.8586,107.051,54.2672,47.7539,18.0196,9.90928,21.0742,61.1317,11.0183,41.4063
74,66.046,108.291,55.4353,48.806,18.4161,10.1317,21.3427,62.3138,10.9919,41.7814
75,64.1183,112.196,50.8216,44.8488,18.3703,11.0832,21.8812,60.804,12.3508,42.545
76,64.9464,113.48,51.5292,45.3833,18.5266,11.203,22.0968,61.6653,12.3456,42.8764
77,62.0719,109.453,48.4236,43.0729,17.9673,11.4799,20.9825,59.6133,12.1448,41.4148
78,65.364,111.281,53.134,46.8876,18.6043,10.8336,21.8393,61.8182,11.8851,42.4799
79,65.3622,106.447,54.9504,48.3268,17.8495,9.97231,20.6001,62.1666,10.4148,40.9392
80,63.58,112.595,49.563,43.8051,18.3094,11.4346,21.7849,60.6424,12.4711,42.431
81,64.9929,108.733,53.5888,47.1843,17.9881,10.4385,21.0047,61.8774,11.0807,41.5424
82,51.665,93.0146,38.2959,34.7145,15.4242,10.2848,17.8707,49.8091,11.4114,36.3781
83,65.4625,106.957,55.1067,48.3562,17.7538,9.86151,20.6786,62.2132,10.4632,41.1058
84,60.4752,106.023,47.1559,42.1717,17.7567,11.2728,20.4773,57.9819,11.9833,40.5041
85,64.2734,113.207,50.647,44.7863,18.6272,11.3792,22.1039,61.019,12.6188,42.8539
86,64.619,108.761,52.7897,46.7163,18.2468,10.8283,21.0257,61.6831,11.3076,41.5186
87,65.5755,109.517,53.9937,47.643,18.3388,10.7173,21.2126,62.4655,11.1766,41.7874
88,65.217,109.319,53.5568,47.2411,18.3726,10.5281,21.3877,61.7848,11.3787,41.8647
89,65.1199,106.415,54.6628,48.315,18.1625,10.242,20.7365,61.8583,10.7213,41.0792
90,65.3298,108.476,54.1788,47.6325,18.15,10.1779,21.2791,61.7085,11.1159,41.68
91,64.5142,114.025,50.659,44.695,18.5559,11.3515,22.1846,61.2518,12.6258,43.0083
92,57.7483,94.3521,47.5678,42.6183,16.4403,9.58305,18.3933,55.0231,10.128,37.371
93,48.4908,84.9875,36.4691,33.156,14.2451,9.24558,16.3793,46.6208,10.4388,34.0649
94,59.508,104.978,45.9397,41.0037,17.3258,11.1473,20.1404,57.2468,11.8382,40.0115
95,43.393,74.6016,32.6121,30.0866,13.1468,8.18527,14.8597,41.2338,9.90645,31.3389
96,62.1768,106.693,49.6135,44.2331,17.9763,11.1275,20.5953,59.5399,11.6148,40.7919
97,65.5186,110.116,53.7687,47.4791,18.4585,10.7445,21.4264,62.2252,11.4376,42.0485
98,55.2113,97.605,42.0945,37.9835,16.5461,10.5713,19.0515,52.7787,11.7035,38.0409
99,53.0543,92.8326,40.4975,36.3854,15.452,9.73008,18.0313,50.6708,10.9675,36.4878
base,60.0612,105.231,46.9341,41.7341,17.3655,10.7754,20.3996,57.3135,11.845,40.2983
