real_name,din_2009,din_2010,din_2011,din_2012,din_2013,din_2014,din_2015,din_2016,din_2017,din_2018
59,64.6318,108.989,52.8899,46.7672,18.1531,10.8023,21.0115,61.7018,11.3184,41.5854
60,65.0427,110.152,53.2461,46.9128,18.3512,10.5374,21.6244,61.4375,11.691,42.1946
61,57.0559,98.0647,44.8607,40.1153,16.5145,10.1508,19.0965,54.4161,11.1102,38.2182
62,65.2353,110.746,53.1638,46.7611,18.1872,10.6906,21.4114,62.1297,11.4833,42.088
63,65.1585,107.551,54.3119,47.8208,18.1545,10.1135,21.1566,61.5017,11.026,41.4862
64,65.6059,109.875,53.9052,47.3963,18.2289,10.4471,21.3836,62.1995,11.2335,41.9215
65,56.0374,92.1267,45.7081,40.8651,15.6476,9.31394,17.6839,53.7306,9.79901,36.4317
66,61.1403,104.389,48.8488,43.4938,17.3651,10.7983,19.9154,58.7887,11.1387,39.9273
67,64.3073,110.197,51.7305,45.9073,18.4625,11.2276,21.342,61.3767,11.829,41.929
68,50.364,87.1547,38.5855,35.04,15.0555,9.28974,17.2484,47.7653,10.7751,35.0875
69,64.4116,114.603,50.2461,44.3854,18.6619,11.5628,22.2957,61.2249,12.8211,43.1526
70,65.0018,108.964,53.2749,47.1476,18.3596,10.8566,21.0849,62.0518,11.2616,41.6037
71,64.7689,109.088,53.0666,46.8947,18.1449,10.7709,21.0181,61.8327,11.2797,41.6076
72,65.0864,111.521,52.3943,46.1884,18.4646,10.9613,21.7385,61.8039,11.8599,42.3513
73,65.1805,107.418,54.6376,48.0529,18.0734,9.90765,21.1409,61.43,11.0004,41.5219
74,55.1865,90.4338,45.1409,40.3848,15.7546,8.87882,17.9543,52.1085,10.0854,36.3449
75,64.1201,112.8,50.557,44.6099,18.3991,11.192,21.9659,60.8576,12.4641,42.6741
76,64.8657,113.968,51.1846,45.0877,18.5498,11.3118,22.1655,61.6352,12.4669,42.9772
77,62.7906,111.41,48.7371,43.3165,18.1728,11.7533,21.2648,60.4422,12.3214,41.9034
78,65.422,111.082,53.32,47.0285,18.5721,10.764,21.804,61.8547,11.8137,42.4334
79,65.403,106.539,54.9648,48.3501,17.8539,10.0186,20.5777,62.2716,10.4009,40.9385
80,62.7326,112.49,48.1977,42.6701,18.2027,11.6031,21.7124,59.9557,12.6692,42.2982
81,64.9136,108.26,53.6438,47.2481,17.9347,10.4003,20.8855,61.8457,10.9772,41.3943
82,58.4942,106.644,43.6136,39.0308,17.185,11.6809,20.1616,56.7312,12.329,40.1789
83,51.6438,84.6016,41.7949,37.6315,14.502,8.6598,16.2578,49.5942,9.35797,34.1839
84,62.7968,110.883,48.8663,43.5632,18.3869,11.7948,21.3011,60.3382,12.3545,41.8572
85,64.3107,113.613,50.5316,44.6829,18.6577,11.4476,22.166,61.0806,12.6907,42.949
86,64.6968,108.598,52.9795,46.8712,18.2178,10.7926,20.9693,61.7872,11.2233,41.4629
87,65.5012,109.268,53.9755,47.6301,18.2961,10.6926,21.1451,62.4216,11.1257,41.7043
88,65.1507,109.075,53.5465,47.221,18.3238,10.4836,21.334,61.7252,11.3278,41.7877
89,65.2041,106.563,54.7288,48.3806,18.1797,10.2857,20.7322,61.9921,10.7129,41.1022
90,65.3373,108.322,54.2668,47.7012,18.1297,10.1361,21.2535,61.7032,11.0773,41.645
91,53.6255,98.1867,39.4741,35.5754,16.1438,10.5677,19.1492,51.1407,12.2239,38.0834
92,63.432,103.648,52.878,46.9886,17.7779,10.3547,19.9994,60.6151,10.4808,40.0775
93,58.0295,102.204,44.7095,39.9133,16.6216,10.8489,19.3419,56.0994,11.3876,38.9978
94,62.2556,110.397,48.1092,42.7751,18.0456,11.7023,21.0632,60.0139,12.2068,41.5355
95,44.4744,77.3742,33.1023,30.4923,13.4861,8.60159,15.2752,42.4616,10.1536,32.0339
96,63.7222,109.482,50.9474,45.3311,18.3619,11.3968,21.0669,61.0911,11.7648,41.5861
97,65.5301,110,53.8374,47.5359,18.4394,10.7221,21.3931,62.2476,11.3978,42.0123
98,59.2588,105.612,45.2768,40.5759,17.6276,11.3699,20.4558,56.7949,12.2777,40.3166
99,58.4987,103.145,44.9909,40.0484,16.8737,10.6937,19.8689,56.0066,11.6553,39.4594
base,59.8707,105.608,46.4493,41.3183,17.3571,10.8875,20.4341,57.2012,11.9612,40.3504
