real_name,din_2009,din_2010,din_2011,din_2012,din_2013,din_2014,din_2015,din_2016,din_2017,din_2018
26,203.855,429.091,144.642,119.923,58.6811,44.8366,77.9147,200.019,41.4754,131.581
27,191.786,409.137,133.429,110.585,55.6997,43.0289,74.4823,188.065,40.6214,125.76
28,192.255,409.74,133.931,111.199,56.2599,43.2129,74.9258,188.198,40.9687,126.202
29,205.053,431.095,145.789,120.919,59.0652,45.0351,78.3505,201.085,41.6556,132.247
30,67.8317,110.74,57.5865,50.416,18.5393,9.89853,21.8004,63.7685,10.9551,42.591
31,197.923,419.431,139.073,115.399,57.3695,44.158,76.2296,194.303,41.1382,128.765
32,53.4591,90.3258,42.3442,38.2421,15.4419,9.63206,17.343,51.445,10.2697,35.837
33,115.197,215.845,90.2288,76.696,32.3294,21.0458,40.6393,110.661,20.5305,72.342
34,95.9969,193.991,67.9295,58.5554,28.4026,21.2412,35.7574,93.9758,20.8567,64.797
35,66.9254,124.992,49.5988,43.7682,19.4183,13.4946,23.3532,65.1025,13.8316,45.3098
36,63.3919,119.5,46.0593,40.8722,18.9028,12.9553,22.7856,61.1398,13.95,43.9198
37,79.7589,129.634,68.8206,59.5136,21.2838,11.2129,25.246,75.2435,11.5856,48.1537
38,203.503,428.513,144.356,119.679,58.6045,44.8229,77.8442,199.678,41.4736,131.438
39,51.9707,85.5265,42.0105,38.0558,14.972,9.05842,16.5488,49.8707,9.70907,34.5935
40,145.411,317.674,96.1475,80.9095,43.7925,35.4527,57.617,143.785,33.8322,99.1539
41,169.144,372.556,111.645,93.0401,50.426,41.0876,67.2776,167.42,38.857,114.459
42,115.783,217.889,90.2607,76.5729,32.3479,21.1927,40.9198,111.296,20.674,72.7987
43,168.206,370.385,110.977,92.4783,50.4092,40.5484,67.419,165.617,38.9995,114.181
44,139.556,277.625,103.947,87.5081,39.7064,28.2396,51.2626,135.58,26.8913,89.3209
45,48.5994,79.9545,38.7801,35.2555,13.9031,8.48108,15.4236,46.6857,9.27442,32.8118
46,77.5258,126.69,66.5703,57.8688,20.8777,11.3735,24.4685,73.5249,11.5489,47.1745
47,30.8638,53.269,21.1927,20.7026,9.94429,6.43163,10.8719,29.2723,8.71424,24.9542
48,86.9545,153.688,70.5392,60.7156,23.9352,14.4102,29.3686,82.8534,14.7785,54.6193
49,200.948,424.465,141.874,117.729,58.0992,44.5995,77.0806,197.293,41.3468,130.225
50,198.986,420.355,140.319,116.199,57.5031,43.672,76.7879,194.555,41.162,129.258
51,76.337,124.474,65.6318,57.1242,20.8093,11.0604,24.4677,71.7942,11.7048,46.8108
52,78.9565,140.936,62.3335,54.249,22.0857,14.26,26.4228,76.338,13.9249,50.2925
53,76.0881,125.579,64.804,56.4358,20.7619,11.3967,24.4461,71.9211,11.8913,46.9394
54,71.5475,118.773,60.2095,52.5426,19.5994,10.8706,23.1508,67.6835,11.6009,44.801
55,165.696,366.734,108.564,90.572,49.8673,40.4811,66.6267,163.496,38.8968,113.039
56,35.6942,58.2726,27.0113,25.5543,10.969,6.48694,11.9451,33.6101,8.53186,26.7043
57,179.974,389.801,122.358,101.495,52.9343,41.5322,71.0614,176.649,39.8402,120.065
58,216.732,449.667,156.807,129.901,61.8471,46.421,81.7724,212.325,42.3546,137.757
59,203.885,429.267,144.7,120.069,58.8588,44.9761,78.0422,199.976,41.6399,131.732
60,184.721,397.742,126.85,105.374,54.3828,42.2891,72.6903,180.972,40.4696,122.618
61,155.742,350.249,99.1844,82.8148,47.3722,39.1836,63.6108,153.935,38.0698,108.082
62,173.437,379.278,116.008,96.4142,51.4092,41.0401,68.9222,170.782,39.3026,116.767
63,86.353,141.975,74.4504,64.2126,23.1715,12.4332,27.5997,81.5073,12.5655,51.8723
64,203.316,427.475,144.353,119.522,58.5182,44.2823,78,198.848,41.4291,131.319
65,49.7528,81.8077,39.8489,36.0757,14.0955,8.55996,15.7275,47.8059,9.29242,33.3217
66,163.014,362.478,105.86,88.3664,49.0589,40.3103,65.5477,161.314,38.5066,111.537
67,92.5575,158.454,77.4002,66.8808,25.3609,15.0964,30.0681,88.6289,14.2719,56.1535
68,38.4162,66.7916,27.8084,26.2371,12.0746,7.66804,13.48,36.3473,9.70275,29.0563
69,109.399,211.222,82.8872,70.5641,31.2275,21.1575,39.6901,105.316,21.1597,70.709
70,216.909,450.085,156.957,130.145,62.0765,46.5687,81.918,212.446,42.5176,137.96
71,203.82,429.137,144.639,119.993,58.7971,44.9329,77.9972,199.927,41.5984,131.671
72,159.814,335.129,112.385,93.9026,46.6032,35.261,61.5012,156.155,33.7381,105.045
73,26.74,44.4287,18.232,18.4374,8.9414,5.63169,9.33921,25.1656,8.05941,22.5065
74,32.9518,54.0934,24.1867,23.255,10.3464,6.27082,11.1256,31.0907,8.36113,25.3816
75,127.553,257.761,92.8063,78.3239,36.8466,26.49,47.8525,123.674,26.0957,83.5551
76,126.951,257.941,91.6233,77.3078,36.7769,26.709,47.829,123.272,26.255,83.4722
77,122.856,253.807,86.4619,73.3557,36.0657,27.411,46.4663,120.499,26.2706,81.7245
78,171.782,376.577,114.522,95.3826,51.3779,40.9256,68.742,168.776,39.5154,116.229
79,99.7616,162.522,87.4637,74.8823,25.9871,14.0303,30.8486,95.0611,12.8284,57.6813
80,99.1927,205.749,68.1914,58.3909,29.6105,22.3818,38.1446,96.7799,22.6295,68.103
81,89.6854,148.666,77.0958,66.3832,23.7679,13.2828,28.2729,85.511,12.7175,53.4688
82,84.1845,173.076,57.4117,49.8343,25.2955,19.3468,31.9298,82.6037,19.5444,58.5801
83,45.3564,74.3678,35.801,32.7776,13.0255,8.02158,14.311,43.7226,8.88375,31.0738
84,118.527,236.815,86.4294,73.6776,34.5109,25.2404,43.6157,115.809,23.9205,77.2811
85,52.0129,93.3139,38.9534,35.2658,15.7168,10.052,18.3581,49.4799,11.7118,36.8263
86,211.805,441.898,152.141,126.171,60.7861,45.9261,80.3663,207.592,42.1375,135.483
87,219.268,453.778,159.238,131.877,62.4345,46.6706,82.5705,214.636,42.5537,139.022
88,199.042,420.654,140.298,116.366,57.7832,43.9564,76.8597,194.736,41.3323,129.393
89,100.899,164.736,88.4808,75.9388,26.6358,14.4618,31.4059,96.0591,13.2397,58.4991
90,86.1064,142.285,73.8969,63.6748,23.0688,12.4528,27.6109,81.3121,12.6398,51.8798
91,53.7489,107.81,35.5188,32.2338,16.9871,12.5037,20.6782,51.9311,14.2794,40.3505
92,64.4427,105.279,53.8294,47.7681,18.0035,10.4843,20.2718,61.6179,10.5294,40.5463
93,60.6134,109.115,46.0044,40.921,17.4427,11.6716,20.5411,58.7456,12.1488,40.8907
94,82.5729,150.709,64.1327,55.7916,23.4727,15.6264,28.2074,80.0402,15.161,53.0592
95,142.436,328.754,86.6105,72.5319,44.2138,37.6285,59.6365,141.314,37.1551,101.648
96,73.2856,126.472,59.3202,52.1889,20.7578,12.9036,24.0751,70.4525,12.7084,46.5175
97,103.777,173.8,89.3706,76.5013,27.6223,15.4308,33.1172,98.7518,14.4472,61.0276
98,114.602,242.229,77.7354,66.2528,34.5703,26.7686,44.6344,112.336,26.351,78.3405
99,118.764,251.718,80.418,68.0684,35.2913,27.4124,46.1598,116.477,26.9274,80.8118
base,88.9574,161.966,70.1013,60.4643,24.9888,16.0051,30.6164,85.4641,15.9829,56.66
