real_name,din_2009,din_2010,din_2011,din_2012,din_2013,din_2014,din_2015,din_2016,din_2017,din_2018
69,64.4753,114.425,50.4299,44.5416,18.6572,11.5153,22.2728,61.2634,12.768,43.1204
70,65.0148,109.093,53.2422,47.1212,18.3795,10.8778,21.1157,62.0586,11.2941,41.6426
71,64.8174,109.23,53.0918,46.9146,18.1694,10.7807,21.0572,61.8607,11.308,41.6577
72,65.0965,111.524,52.4111,46.2045,18.4696,10.9621,21.7417,61.8107,11.8607,42.3553
73,64.7151,106.708,54.1751,47.6776,17.9701,9.8686,21.0081,60.9934,10.9785,41.3057
74,60.9625,99.8956,50.631,44.8731,17.1625,9.53522,19.7488,57.5357,10.5565,39.2257
75,64.1452,112.628,50.6751,44.7146,18.3955,11.1565,21.944,60.8627,12.4263,42.6414
76,64.9241,113.843,51.3358,45.2165,18.5491,11.2768,22.1505,61.6737,12.4264,42.9564
77,62.5858,110.832,48.6557,43.256,18.1137,11.6765,21.1782,60.2107,12.2656,41.7574
78,65.4308,111.188,53.288,47.0055,18.5881,10.7881,21.8231,61.8684,11.8377,42.461
79,65.3451,106.437,54.9163,48.3077,17.8419,10.0008,20.5697,62.1985,10.4012,40.9155
80,62.9647,112.412,48.6179,43.0205,18.2233,11.5356,21.7154,60.1361,12.592,42.3096
81,64.8757,108.305,53.5674,47.1804,17.9365,10.4061,20.9026,61.7979,11.0042,41.4089
82,56.9602,103.436,42.4775,38.113,16.7741,11.3469,19.6133,55.1834,12.0843,39.2829
83,54.0847,88.5292,44.1703,39.5315,15.0756,8.83026,17.0683,51.7642,9.56591,35.4246
84,62.3263,109.788,48.5665,43.3245,18.255,11.6727,21.1176,59.8546,12.258,41.5582
85,64.3152,113.498,50.5897,44.7341,18.6518,11.4259,22.1498,61.0753,12.6671,42.9244
86,64.6595,108.627,52.9077,46.8124,18.2233,10.8022,20.9826,61.7429,11.2482,41.4735
87,65.5261,109.349,53.9836,47.6371,18.3118,10.7019,21.1679,62.4363,11.1434,41.7324
88,65.2321,109.249,53.608,47.2745,18.3531,10.5036,21.3692,61.8008,11.3478,41.8413
89,65.1373,106.45,54.669,48.3287,18.1649,10.269,20.7202,61.9139,10.7121,41.0744
90,65.3577,108.406,54.262,47.698,18.1411,10.151,21.2682,61.726,11.0907,41.6669
91,58.2977,104.977,44.2757,39.4899,17.1775,10.9024,20.4504,55.4791,12.3946,40.1948
92,62.4979,102.118,52.0064,46.2718,17.5621,10.2265,19.7405,59.689,10.4265,39.6358
93,56.2435,98.8846,43.2062,38.6834,16.1694,10.5334,18.7697,54.3227,11.1884,38.0501
94,61.7233,109.26,47.7248,42.4633,17.8999,11.5789,20.8703,59.4729,12.1165,41.2193
95,43.5678,75.7022,32.3423,29.8706,13.2547,8.44233,14.984,41.563,10.0542,31.5566
96,63.4545,108.973,50.7267,45.1494,18.2938,11.3441,20.983,60.8178,11.7344,41.4435
97,65.5258,110.034,53.8159,47.5179,18.4449,10.7283,21.4034,62.2394,11.41,42.0232
98,58.5147,104.009,44.745,40.1455,17.4193,11.1988,20.177,56.0481,12.1441,39.8671
99,57.5534,101.21,44.2703,39.4641,16.6167,10.4992,19.5276,55.0701,11.5053,38.9094
base,59.9218,105.451,46.6036,41.4507,17.3552,10.8465,20.4164,57.2271,11.9184,40.3238
