real_name,din_2009,din_2010,din_2011,din_2012,din_2013,din_2014,din_2015,din_2016,din_2017,din_2018
50,50.3406,84.8426,39.6141,35.7058,14.5557,8.57749,16.7819,47.6209,10.106,34.4541
51,62.7336,102.363,52.698,46.6037,17.594,9.58645,20.3211,58.9734,10.7092,40.1322
52,71.2157,124.962,56.4769,49.5101,19.9707,12.6652,23.5882,68.6946,12.6585,45.7449
53,63.9856,105.785,53.3417,47.1075,17.9026,10.0429,20.7665,60.4626,10.9952,40.9842
54,64.4838,107.242,53.5077,47.0919,17.932,10.093,20.9995,61.0087,11.0791,41.3257
55,47.2199,81.5353,35.9469,32.8671,14.1308,8.85826,16.0412,45.0305,10.314,33.3401
56,41.8685,68.3093,32.8761,30.3319,12.4394,7.16556,13.8303,39.4287,8.98958,29.7378
57,44.5654,76.5787,33.8067,30.9218,13.2408,8.10581,15.21,42.267,9.93207,31.9224
58,50.184,84.3055,39.5535,35.8137,14.605,8.83998,16.5237,47.8604,9.99907,34.2207
59,49.1687,83.3191,38.4493,34.9415,14.4301,8.83014,16.3456,46.8509,10.1204,33.9462
60,46.4061,79.4425,35.6694,32.6049,13.8927,8.42179,15.8659,43.858,10.2149,32.9262
61,44.0494,76.8365,32.6933,30.1304,13.3501,8.51063,15.1986,41.9579,10.1644,31.8936
62,46.0782,79.2814,35.0907,32.022,13.6299,8.44609,15.6049,43.8964,10.0465,32.6542
63,64.5694,106.363,53.8623,47.453,17.9868,9.99398,20.9373,60.9329,10.9289,41.1427
64,50.5552,85.1206,39.8328,35.901,14.5884,8.6388,16.7794,47.9133,10.0733,34.5044
65,50.2029,82.6736,40.2161,36.3732,14.2145,8.63823,15.8855,48.2412,9.35428,33.5731
66,47.8589,82.7447,36.4021,33.2314,14.1497,9.03688,16.0456,45.9053,10.2286,33.5318
67,71.0544,121.165,58.073,51.1049,20.0564,12.0751,23.3035,67.9054,12.2687,45.1666
68,42.2227,74.5551,30.7154,28.5874,13.1204,8.42346,14.884,40.0645,10.3201,31.2829
69,67.0455,120.64,51.9823,45.7513,19.4018,12.1864,23.3622,63.8427,13.3712,44.8398
70,50.0351,84.1595,39.3967,35.7646,14.6936,8.90735,16.5421,47.6891,10.0895,34.2277
71,49.3312,83.5347,38.6167,35.0576,14.429,8.81439,16.3685,47.0145,10.0958,33.9955
72,56.813,98.1556,44.5521,39.7726,16.464,10.0086,19.2284,53.9828,11.2578,38.3181
73,28.135,47.1149,19.3777,19.3616,9.30244,5.86751,9.82675,26.5143,8.24861,23.2863
74,36.4771,60.0292,27.4089,25.892,11.2257,6.73349,12.2316,34.4462,8.66909,27.1521
75,60.8962,108.798,46.9396,41.6302,17.7135,11.0802,21.1619,57.9263,12.4717,41.3608
76,62.1341,110.808,48.035,42.4957,17.9934,11.2594,21.5257,59.1566,12.5307,41.9271
77,62.9724,113.024,48.335,42.9524,18.3011,12.0192,21.5172,60.7135,12.6012,42.2883
78,47.0754,81.0204,36.0459,32.9311,14.1393,8.63658,16.1617,44.5244,10.3893,33.3711
79,63.4832,103.455,53.1441,46.8624,17.387,9.80663,19.9895,60.4706,10.2607,40.0033
80,61.5026,113.511,45.7356,40.5988,18.1329,12.0429,21.8081,59.0032,13.2154,42.3945
81,63.9047,106.212,52.8508,46.614,17.6586,10.2252,20.4932,60.9014,10.8023,40.7884
82,60.9475,114.954,44.1003,39.3313,18.1154,12.7524,21.6344,59.2698,13.458,42.4206
83,45.6965,74.9391,36.1167,33.0333,13.1062,8.06119,14.4171,44.0445,8.91191,31.2447
84,69.7996,124.277,54.5833,48.1936,20.1786,13.0375,23.6584,67.2367,13.2318,45.6842
85,58.9948,105.694,45.1549,40.2913,17.4487,11.0096,20.6494,56.1303,12.4448,40.4969
86,49.5447,83.5205,38.8871,35.3098,14.5158,8.82897,16.3818,47.2447,10.0444,33.9993
87,51.8184,86.813,41.1846,37.1448,14.9764,8.97134,17.0223,49.3274,10.1032,35.0092
88,49.7736,83.9908,39.0609,35.3927,14.6229,8.69771,16.6536,47.1558,10.182,34.2487
89,64.1882,104.914,53.7691,47.5874,17.9112,10.168,20.4011,61.0605,10.6175,40.5891
90,65.9353,109.103,54.9185,48.2318,18.2512,10.1605,21.403,62.2571,11.0768,41.8919
91,51.0021,100.18,34.2746,31.2674,16.0704,11.5649,19.3424,49.1146,13.3946,38.2629
92,62.5542,102.208,52.0584,46.3107,17.5546,10.2352,19.7307,59.7753,10.409,39.6448
93,59.8958,107.199,45.6434,40.6399,17.2126,11.4449,20.2049,58.0159,11.9355,40.3635
94,71.6921,127.497,56.2224,49.4066,20.4353,13.2403,24.0953,69.2561,13.2126,46.4839
95,33.2398,60.1486,22.1551,21.4994,10.8435,7.39776,12.0875,31.7675,9.58509,26.8465
96,69.2835,118.976,55.9761,49.4593,19.7246,12.2066,22.748,66.5214,12.2267,44.3578
97,67.4666,112.998,55.7196,49.0653,18.8594,10.9227,21.918,64.1257,11.4727,42.8929
98,59.8992,108.597,45.0483,40.3185,17.8948,11.7709,20.9612,57.5089,12.7235,41.0796
99,59.3977,106.571,45.0114,40.0222,17.247,11.1563,20.4734,56.9569,12.1543,40.3742
base,68.345,120.918,53.7896,47.2852,19.4848,12.1847,23.2008,65.4005,12.876,44.8193
