real_name,din_2009,din_2010,din_2011,din_2012,din_2013,din_2014,din_2015,din_2016,din_2017
34,61.5258,111.662,46.4568,41.2625,17.7664,11.9332,21.0498,59.5807,12.4887
35,51.9402,89.8505,39.9522,36.1557,15.3679,9.58426,17.563,49.5792,10.784
36,63.6608,103.495,53.4962,47.0548,17.49,9.48464,20.3451,60.0731,10.4174
37,61.4062,102.378,50.4059,44.665,17.1709,10.0568,19.8209,58.5297,10.7355
38,58.4361,96.0006,48.1875,43.0786,16.5032,9.7355,18.533,55.9293,10.1886
39,64.1704,117.392,48.3724,43.0744,18.9322,12.8434,22.2086,62.1976,13.2402
40,60.6538,106.206,47.4079,42.1796,17.3585,11.1533,20.1716,58.5534,11.6255
41,57.8742,100.769,45.2343,40.2679,16.7154,10.1918,19.6908,54.9864,11.5043
42,65.2204,108.988,53.6978,47.3518,18.2976,10.4429,21.3164,61.7271,11.2844
43,62.5612,104.797,51.3474,45.4098,17.5627,10.1657,20.4239,59.3904,11.0565
44,50.4157,83.5426,40.2482,36.3992,14.369,8.72341,16.1321,48.3383,9.56313
45,65.5784,107.186,55.2697,48.6474,18.0612,9.97663,20.9034,62.1081,10.7059
46,68.6265,115.837,56.6048,49.4695,18.9245,10.7417,22.54,64.9745,11.7048
47,62.872,108.122,50.4165,44.4398,17.7237,10.4845,21.0515,59.6492,11.6538
48,68.4383,117.454,55.4713,48.7834,19.1519,11.6297,22.432,65.589,11.9854
49,65.0797,111.134,52.5232,46.2048,18.2839,10.7235,21.6375,61.7119,11.6927
50,63.6152,103.809,53.5006,47.2717,17.8266,9.71398,20.5938,59.8138,10.783
51,65.0009,115.016,50.5826,44.6558,18.5002,11.8748,21.8279,62.6466,12.2924
52,66.9386,112.633,55.2644,48.6418,18.7717,10.7782,21.9877,63.3931,11.6526
53,57.4323,95.5699,46.8931,41.7109,16.2558,9.27284,18.8379,54.3147,10.5304
54,56.6008,95.6744,45.2818,40.5497,16.3353,9.78778,18.6992,53.8859,10.7761
55,63.8821,103.934,53.7624,47.3626,17.6914,9.61106,20.5104,60.2126,10.5729
56,65.3305,107.745,54.7132,47.9535,17.9173,9.79936,21.1424,61.6292,10.8994
57,61.5352,103.232,50.0323,44.4009,17.3965,10.3281,20.002,58.7379,10.9201
58,62.4703,104.718,51.1768,45.3685,17.5807,10.3731,20.2705,59.5479,11.0159
59,65.3286,110.029,53.7732,47.3421,18.3588,10.4398,21.617,61.664,11.5795
60,60.5891,104.169,48.0675,42.7181,17.3678,10.6122,20.2118,57.7974,11.4339
61,65.0577,108.262,53.9449,47.4144,17.9419,10.2028,21.0101,61.7945,10.9874
62,66.4826,109.369,55.7341,48.9787,18.4345,10.1764,21.5111,62.7172,11.0533
63,65.3649,109.854,53.515,47.0687,18.1995,10.4904,21.369,61.9988,11.2937
64,59.7931,98.1011,49.3483,43.8284,16.5501,9.67971,18.851,57.2035,10.0784
65,61.1928,104.9,48.726,43.4013,17.4517,10.8856,20.0397,58.8122,11.2725
66,67.2823,112.487,55.6634,49.1386,18.9511,11.0229,21.8581,63.9808,11.5023
67,48.4963,83.2763,37.197,33.9351,14.5633,8.92629,16.5614,45.9319,10.4765
68,57.972,104.689,43.873,39.1875,17.1771,10.975,20.4107,55.2089,12.4582
69,64.6965,109.833,52.4062,46.3998,18.3909,11.0589,21.2312,61.815,11.5409
70,66.0226,109.849,54.8165,48.33,18.3299,10.634,21.2036,62.9157,11.0963
71,63.3636,110.122,50.1469,44.3424,18.1824,11.0632,21.437,60.2818,12.0396
72,64.7024,108.615,53.3455,47.0106,18.1851,10.3073,21.335,61.1062,11.435
73,69.4223,114.33,58.3865,51.1555,19.1982,10.5779,22.4289,65.5659,11.3112
74,64.261,115.832,49.4738,43.6861,18.6661,11.778,22.4468,61.1986,13.0756
75,63.4283,110.841,50.1616,44.2686,18.1462,10.9976,21.6032,60.2262,12.1923
76,65.2964,122.618,48.0586,42.6192,19.3532,13.3826,23.2117,63.2078,14.0675
77,63.4407,106.609,51.9975,45.9586,17.9801,10.273,21.002,59.8889,11.3929
78,59.0312,96.1755,48.9694,43.4344,16.3348,9.22483,18.7065,56.1303,9.96927
79,62.908,117.573,46.3151,41.0503,18.6338,12.5531,22.5391,60.4255,13.7228
80,62.8125,104.968,51.6095,45.5762,17.4546,10.1543,20.3085,59.8007,10.8747
81,53.8634,100.465,38.6947,34.9536,16.2195,11.2929,19.1138,52.2063,12.365
82,49.5837,81.2804,39.8318,36.029,14.0229,8.42289,15.6561,47.6192,9.22639
83,61.3666,105.708,48.7312,43.5058,17.8266,11.0798,20.4229,58.7851,11.6444
84,66.6398,118.446,52.2941,46.1021,19.2977,11.9138,23.0415,63.3505,13.0883
85,66.9261,116.752,53.1311,46.9012,19.1077,11.9137,22.379,64.1789,12.3605
86,65.348,110.166,53.3406,47.0906,18.3627,10.8906,21.3004,62.3278,11.3748
87,65.6477,113.788,52.3243,46.1544,18.7531,11.3131,22.0982,62.4722,12.1964
88,61.9341,101.215,51.6944,45.8779,17.3816,9.83866,19.7777,58.8104,10.4876
89,67.5004,113.499,55.5813,48.7529,18.7903,10.7248,22.1714,63.8709,11.5932
90,67.8539,119.543,53.7944,47.236,19.3388,11.7241,23.2082,64.4131,12.8791
91,62.7442,102.479,52.2507,46.4687,17.6068,10.2466,19.7964,59.9343,10.4246
92,60.3676,108.659,45.7972,40.7508,17.3994,11.6172,20.4938,58.4579,12.1437
93,63.5802,117.343,47.344,42.0451,18.7445,12.7269,22.2769,61.4982,13.362
94,43.185,75.9958,31.6242,29.2569,13.2114,8.55294,15.0054,41.2602,10.2151
95,61.7552,107.577,48.5608,43.3382,17.9964,11.3634,20.7298,59.22,11.9283
96,62.3145,104.805,50.7957,45.0453,17.6782,10.3364,20.4507,59.1591,11.1869
97,55.3411,95.325,43.2514,38.9852,16.3718,10.148,18.6486,52.8137,11.1483
98,55.2892,95.5928,42.9541,38.4241,15.9225,9.86443,18.5347,52.7954,10.9244
99,66.0298,109.781,54.7138,48.0968,18.3904,10.3578,21.5021,62.4759,11.2053
