iteration,total_runs,obs_realization,par_realization,din,all_params
7,985,83,83,4.37536,0.293006
7,985,84,84,4.96372,0.0547916
7,985,85,85,4.95787,0.574811
7,985,86,86,4.6444,0.835466
7,985,87,87,4.71921,0.516243
7,985,88,88,4.45955,0.134051
7,985,89,89,4.91514,0.0539895
7,985,90,90,5.16749,0.999339
7,985,91,91,4.47335,0.00275473
7,985,92,92,4.59329,0.143727
7,985,93,93,4.84903,0.0724714
7,985,94,94,8.44624,2.5157
7,985,95,95,4.40028,0.0262442
7,985,96,96,4.42277,0.131438
7,985,97,97,4.76855,0.45871
7,985,98,98,4.90377,0.422753
7,985,99,99,4.69332,0.00729632
8,1030,0,0,4.50182,1.00334
8,1030,1,1,4.65224,0.137603
8,1030,2,2,4.53747,0.125101
8,1030,3,3,5.55166,0.935577
8,1030,4,4,4.65986,0.199809
8,1030,5,5,4.65565,0.0992799
8,1030,6,6,4.48089,1.5718
8,1030,7,7,4.72869,0.402212
8,1030,8,8,4.61173,0.0530336
8,1030,9,9,4.79736,0.744414
8,1030,10,10,4.7954,0.0413119
8,1030,11,11,4.73914,0.479623
8,1030,12,12,4.46472,0.923255
8,1030,13,13,4.66306,0.885652
8,1030,14,14,4.63487,0.182635
8,1030,15,15,4.5205,0.463354
8,1030,16,16,4.4766,0.557904
8,1030,17,17,4.5973,0.587255
8,1030,18,18,4.47106,1.36756
8,1030,19,19,4.72185,2.22432
8,1030,20,20,4.42984,0.203798
8,1030,21,21,4.70198,0.0190396
8,1030,22,22,4.64684,0.219423
8,1030,23,23,4.47194,1.3729
8,1030,24,24,4.52799,0.894067
8,1030,25,25,4.75099,0.803218
8,1030,26,26,4.56711,0.506672
8,1030,27,27,4.40481,0.733235
8,1030,28,28,4.55001,1.0177
8,1030,29,29,4.6941,0.0107262
8,1030,30,30,4.56714,0.62086
8,1030,31,31,4.68655,0.0757718
8,1030,32,32,4.42128,0.266364
8,1030,33,33,4.68793,0.325274
8,1030,34,34,4.65509,0.0686376
8,1030,35,35,5.46706,0.541742
8,1030,36,36,4.56443,0.052693
8,1030,37,37,4.48235,0.997477
8,1030,38,38,4.61704,0.0659159
8,1030,39,39,4.83309,0.261655
8,1030,40,40,4.50194,0.474246
8,1030,41,41,4.55863,0.2715
8,1030,42,42,4.59766,0.848365
8,1030,43,43,4.46517,0.601018
8,1030,44,44,6.14654,0.724947
8,1030,45,45,4.67708,0.0145522
8,1030,46,46,5.16591,1.22917
8,1030,47,47,4.51398,0.0796998
8,1030,48,48,5.20141,0.578504
8,1030,49,49,4.65271,0.597722
8,1030,50,50,4.46494,0.0850345
8,1030,51,51,4.82095,0.0250655
8,1030,52,52,4.81218,0.0700706
8,1030,53,53,4.6812,0.0248395
8,1030,54,54,4.69606,0.729269
8,1030,55,55,4.53288,0.303267
8,1030,56,56,4.6754,1.21933
8,1030,57,57,4.44611,0.928614
8,1030,58,58,4.46083,0.890589
8,1030,59,59,4.61355,0.740103
8,1030,60,60,4.43254,0.837348
8,1030,61,61,4.66064,0.968468
8,1030,62,62,4.72869,0.037337
8,1030,63,63,4.66441,0.74775
8,1030,64,64,4.60555,0.813717
8,1030,65,65,4.45371,0.696771
8,1030,66,66,4.82685,0.115828
8,1030,67,67,6.4358,0.9791
8,1030,68,68,4.52298,0.182127
8,1030,69,69,4.56504,0.768839
8,1030,70,70,4.72789,1.01846
8,1030,71,71,4.50797,0.398555
8,1030,72,72,4.55442,2.64195
8,1030,73,73,5.18191,1.60641
8,1030,74,74,4.74042,0.16725
8,1030,75,75,4.54087,0.245025
8,1030,76,76,5.24698,0.150761
8,1030,77,77,4.44415,0.760663
8,1030,78,78,4.66776,0.113821
8,1030,79,79,4.85669,0.0754552
8,1030,80,80,4.51893,0.0551353
8,1030,81,81,5.04324,0.0792363
8,1030,82,82,6.48815,0.687386
8,1030,83,83,4.37536,0.293006
8,1030,84,84,4.96028,0.0548112
8,1030,85,85,4.95787,0.574811
8,1030,86,86,4.6444,0.835466
8,1030,87,87,4.71921,0.516243
8,1030,88,88,4.45955,0.134051
8,1030,89,89,4.91514,0.0539895
8,1030,90,90,5.16749,0.999339
8,1030,91,91,4.47335,0.00275473
8,1030,92,92,4.59329,0.143727
8,1030,93,93,4.84903,0.0724714
8,1030,94,94,8.44624,2.5157
8,1030,95,95,4.40028,0.0262442
8,1030,96,96,4.42277,0.131438
8,1030,97,97,4.76855,0.45871
8,1030,98,98,4.90377,0.422753
8,1030,99,99,4.69332,0.00729632
9,1075,0,0,4.50038,0.991759
9,1075,1,1,4.65224,0.137603
9,1075,2,2,4.53747,0.125101
9,1075,3,3,5.55166,0.935577
9,1075,4,4,4.65986,0.199809
9,1075,5,5,4.65533,0.101039
9,1075,6,6,4.48089,1.5718
9,1075,7,7,4.72869,0.402212
9,1075,8,8,4.61173,0.0530336
9,1075,9,9,4.79736,0.744414
9,1075,10,10,4.7954,0.0413119
9,1075,11,11,4.73914,0.479623
9,1075,12,12,4.46472,0.923255
9,1075,13,13,4.66306,0.885652
9,1075,14,14,4.63487,0.182635
9,1075,15,15,4.5205,0.463354
9,1075,16,16,4.4766,0.557904
9,1075,17,17,4.5973,0.587255
9,1075,18,18,4.47106,1.36756
9,1075,19,19,4.72185,2.22432
9,1075,20,20,4.42984,0.203798
9,1075,21,21,4.70198,0.0190396
9,1075,22,22,4.64684,0.219423
9,1075,23,23,4.47194,1.3729
9,1075,24,24,4.52799,0.894067
9,1075,25,25,4.75099,0.803218
9,1075,26,26,4.56711,0.506672
9,1075,27,27,4.40481,0.733235
9,1075,28,28,4.55001,1.0177
9,1075,29,29,4.6941,0.0107262
9,1075,30,30,4.56714,0.62086
9,1075,31,31,4.68655,0.0757718
9,1075,32,32,4.42128,0.266364
9,1075,33,33,4.68793,0.325274
9,1075,34,34,4.65509,0.0686376
9,1075,35,35,5.46706,0.541742
9,1075,36,36,4.56443,0.052693
9,1075,37,37,4.48235,0.997477
9,1075,38,38,4.61704,0.0659159
9,1075,39,39,4.83309,0.261655
9,1075,40,40,4.50194,0.474246
9,1075,41,41,4.55863,0.2715
9,1075,42,42,4.59766,0.848365
9,1075,43,43,4.46517,0.601018
9,1075,44,44,6.14654,0.724947
9,1075,45,45,4.67708,0.0145522
9,1075,46,46,5.16591,1.22917
9,1075,47,47,4.51398,0.0796998
9,1075,48,48,5.20141,0.578504
9,1075,49,49,4.65271,0.597722
9,1075,50,50,4.46494,0.0850345
9,1075,51,51,4.82095,0.0250655
9,1075,52,52,4.81218,0.0700706
9,1075,53,53,4.6812,0.0248395
9,1075,54,54,4.69606,0.729269
9,1075,55,55,4.53288,0.303267
9,1075,56,56,4.6754,1.21933
9,1075,57,57,4.44611,0.928614
9,1075,58,58,4.46083,0.890589
9,1075,59,59,4.61355,0.740103
9,1075,60,60,4.43254,0.837348
9,1075,61,61,4.66064,0.968468
9,1075,62,62,4.72869,0.037337
9,1075,63,63,4.66441,0.74775
9,1075,64,64,4.60555,0.813717
9,1075,65,65,4.45371,0.696771
9,1075,66,66,4.82685,0.115828
9,1075,67,67,6.49812,1.142
9,1075,68,68,4.52298,0.182127
9,1075,69,69,4.56504,0.768839
9,1075,70,70,4.72789,1.01846
9,1075,71,71,4.50726,0.395013
9,1075,72,72,4.55442,2.64195
9,1075,73,73,5.18191,1.60641
9,1075,74,74,4.74042,0.16725
9,1075,75,75,4.54087,0.245025
9,1075,76,76,5.24698,0.150761
9,1075,77,77,4.44415,0.760663
9,1075,78,78,4.66776,0.113821
9,1075,79,79,4.85669,0.0754552
9,1075,80,80,4.51893,0.0551353
9,1075,81,81,5.04324,0.0792363
9,1075,82,82,6.48815,0.687386
9,1075,83,83,4.37536,0.293006
9,1075,84,84,4.95971,0.0549176
9,1075,85,85,4.95787,0.574811
9,1075,86,86,4.6444,0.835466
9,1075,87,87,4.71921,0.516243
9,1075,88,88,4.45955,0.134051
9,1075,89,89,4.91514,0.0539895
9,1075,90,90,5.16749,0.999339
9,1075,91,91,4.47335,0.00275473
9,1075,92,92,4.59329,0.143727
9,1075,93,93,4.84903,0.0724714
9,1075,94,94,8.44624,2.5157
9,1075,95,95,4.40028,0.0262442
9,1075,96,96,4.42277,0.131438
9,1075,97,97,4.76855,0.45871
9,1075,98,98,4.90377,0.422753
9,1075,99,99,4.69332,0.00729632
10,1120,0,0,4.49917,0.982279
10,1120,1,1,4.65224,0.137603
10,1120,2,2,4.53747,0.125101
10,1120,3,3,5.55166,0.935577
10,1120,4,4,4.65986,0.199809
10,1120,5,5,4.6553,0.102691
10,1120,6,6,4.48089,1.5718
10,1120,7,7,4.72869,0.402212
10,1120,8,8,4.61173,0.0530336
10,1120,9,9,4.79736,0.744414
10,1120,10,10,4.7954,0.0413119
10,1120,11,11,4.73914,0.479623
10,1120,12,12,4.46472,0.923255
10,1120,13,13,4.66306,0.885652
10,1120,14,14,4.63487,0.182635
10,1120,15,15,4.5205,0.463354
10,1120,16,16,4.4766,0.557904
10,1120,17,17,4.5973,0.587255
10,1120,18,18,4.47106,1.36756
10,1120,19,19,4.72185,2.22432
10,1120,20,20,4.42984,0.203798
10,1120,21,21,4.70198,0.0190396
10,1120,22,22,4.64684,0.219423
10,1120,23,23,4.47194,1.3729
10,1120,24,24,4.52799,0.894067
10,1120,25,25,4.75099,0.803218
10,1120,26,26,4.56711,0.506672
10,1120,27,27,4.40481,0.733235
10,1120,28,28,4.55001,1.0177
10,1120,29,29,4.6941,0.0107262
10,1120,30,30,4.56714,0.62086
10,1120,31,31,4.68655,0.0757718
10,1120,32,32,4.42128,0.266364
10,1120,33,33,4.68793,0.325274
10,1120,34,34,4.65509,0.0686376
10,1120,35,35,5.46706,0.541742
10,1120,36,36,4.56443,0.052693
10,1120,37,37,4.48235,0.997477
10,1120,38,38,4.61704,0.0659159
10,1120,39,39,4.83309,0.261655
10,1120,40,40,4.50194,0.474246
10,1120,41,41,4.55863,0.2715
10,1120,42,42,4.59766,0.848365
10,1120,43,43,4.46517,0.601018
10,1120,44,44,6.14654,0.724947
10,1120,45,45,4.67708,0.0145522
10,1120,46,46,5.16591,1.22917
10,1120,47,47,4.51398,0.0796998
10,1120,48,48,5.20141,0.578504
10,1120,49,49,4.65271,0.597722
10,1120,50,50,4.46494,0.0850345
10,1120,51,51,4.82095,0.0250655
10,1120,52,52,4.81218,0.0700706
10,1120,53,53,4.6812,0.0248395
10,1120,54,54,4.69606,0.729269
10,1120,55,55,4.53288,0.303267
10,1120,56,56,4.6754,1.21933
10,1120,57,57,4.44611,0.928614
10,1120,58,58,4.46083,0.890589
10,1120,59,59,4.61355,0.740103
10,1120,60,60,4.43254,0.837348
10,1120,61,61,4.66064,0.968468
10,1120,62,62,4.72869,0.037337
10,1120,63,63,4.66441,0.74775
10,1120,64,64,4.60555,0.813717
10,1120,65,65,4.45371,0.696771
10,1120,66,66,4.82685,0.115828
10,1120,67,67,6.54951,1.30294
10,1120,68,68,4.52298,0.182127
10,1120,69,69,4.56504,0.768839
10,1120,70,70,4.72789,1.01846
10,1120,71,71,4.50698,0.392281
10,1120,72,72,4.55442,2.64195
10,1120,73,73,5.18191,1.60641
10,1120,74,74,4.74042,0.16725
10,1120,75,75,4.54087,0.245025
10,1120,76,76,5.24698,0.150761
10,1120,77,77,4.44415,0.760663
10,1120,78,78,4.66776,0.113821
10,1120,79,79,4.85669,0.0754552
10,1120,80,80,4.51893,0.0551353
10,1120,81,81,5.04324,0.0792363
10,1120,82,82,6.48815,0.687386
10,1120,83,83,4.37536,0.293006
10,1120,84,84,4.95944,0.055051
10,1120,85,85,4.95787,0.574811
10,1120,86,86,4.6444,0.835466
10,1120,87,87,4.71921,0.516243
10,1120,88,88,4.45955,0.134051
10,1120,89,89,4.91514,0.0539895
10,1120,90,90,5.16749,0.999339
10,1120,91,91,4.47335,0.00275473
10,1120,92,92,4.59329,0.143727
10,1120,93,93,4.84903,0.0724714
10,1120,94,94,8.44624,2.5157
10,1120,95,95,4.40028,0.0262442
10,1120,96,96,4.42277,0.131438
10,1120,97,97,4.76855,0.45871
10,1120,98,98,4.90377,0.422753
10,1120,99,99,4.69332,0.00729632
11,1165,0,0,4.49866,0.978404
11,1165,1,1,4.65224,0.137603
11,1165,2,2,4.53747,0.125101
11,1165,3,3,5.55166,0.935577
11,1165,4,4,4.65986,0.199809
11,1165,5,5,4.65525,0.103433
11,1165,6,6,4.48089,1.5718
11,1165,7,7,4.72869,0.402212
11,1165,8,8,4.61173,0.0530336
11,1165,9,9,4.79736,0.744414
11,1165,10,10,4.7954,0.0413119
11,1165,11,11,4.73914,0.479623
11,1165,12,12,4.46472,0.923255
11,1165,13,13,4.66306,0.885652
11,1165,14,14,4.63487,0.182635
11,1165,15,15,4.5205,0.463354
11,1165,16,16,4.4766,0.557904
11,1165,17,17,4.5973,0.587255
11,1165,18,18,4.47106,1.36756
11,1165,19,19,4.72185,2.22432
11,1165,20,20,4.42984,0.203798
11,1165,21,21,4.70198,0.0190396
11,1165,22,22,4.64684,0.219423
11,1165,23,23,4.47194,1.3729
11,1165,24,24,4.52799,0.894067
11,1165,25,25,4.75099,0.803218
11,1165,26,26,4.56711,0.506672
11,1165,27,27,4.40481,0.733235
11,1165,28,28,4.55001,1.0177
11,1165,29,29,4.6941,0.0107262
11,1165,30,30,4.56714,0.62086
11,1165,31,31,4.68655,0.0757718
11,1165,32,32,4.42128,0.266364
11,1165,33,33,4.68793,0.325274
11,1165,34,34,4.65509,0.0686376
11,1165,35,35,5.46706,0.541742
11,1165,36,36,4.56443,0.052693
11,1165,37,37,4.48235,0.997477
11,1165,38,38,4.61704,0.0659159
11,1165,39,39,4.83309,0.261655
11,1165,40,40,4.50194,0.474246
11,1165,41,41,4.55863,0.2715
11,1165,42,42,4.59766,0.848365
11,1165,43,43,4.46517,0.601018
11,1165,44,44,6.14654,0.724947
11,1165,45,45,4.67708,0.0145522
11,1165,46,46,5.16591,1.22917
11,1165,47,47,4.51398,0.0796998
11,1165,48,48,5.20141,0.578504
11,1165,49,49,4.65271,0.597722
11,1165,50,50,4.46494,0.0850345
11,1165,51,51,4.82095,0.0250655
11,1165,52,52,4.81218,0.0700706
11,1165,53,53,4.6812,0.0248395
11,1165,54,54,4.69606,0.729269
11,1165,55,55,4.53288,0.303267
11,1165,56,56,4.6754,1.21933
11,1165,57,57,4.44611,0.928614
11,1165,58,58,4.46083,0.890589
11,1165,59,59,4.61355,0.740103
11,1165,60,60,4.43254,0.837348
11,1165,61,61,4.66064,0.968468
11,1165,62,62,4.72869,0.037337
11,1165,63,63,4.66441,0.74775
11,1165,64,64,4.60555,0.813717
11,1165,65,65,4.45371,0.696771
11,1165,66,66,4.82685,0.115828
11,1165,67,67,6.57242,1.38439
11,1165,68,68,4.52298,0.182127
11,1165,69,69,4.56504,0.768839
11,1165,70,70,4.72789,1.01846
11,1165,71,71,4.50651,0.391293
11,1165,72,72,4.55442,2.64195
11,1165,73,73,5.18191,1.60641
11,1165,74,74,4.74042,0.16725
11,1165,75,75,4.54087,0.245025
11,1165,76,76,5.24698,0.150761
11,1165,77,77,4.44415,0.760663
11,1165,78,78,4.66776,0.113821
11,1165,79,79,4.85669,0.0754552
11,1165,80,80,4.51893,0.0551353
11,1165,81,81,5.04324,0.0792363
11,1165,82,82,6.48815,0.687386
11,1165,83,83,4.37536,0.293006
11,1165,84,84,4.95867,0.0551089
11,1165,85,85,4.95787,0.574811
11,1165,86,86,4.6444,0.835466
11,1165,87,87,4.71921,0.516243
11,1165,88,88,4.45955,0.134051
11,1165,89,89,4.91514,0.0539895
11,1165,90,90,5.16749,0.999339
11,1165,91,91,4.47335,0.00275473
11,1165,92,92,4.59329,0.143727
11,1165,93,93,4.84903,0.0724714
11,1165,94,94,8.44624,2.5157
11,1165,95,95,4.40028,0.0262442
11,1165,96,96,4.42277,0.131438
11,1165,97,97,4.76855,0.45871
11,1165,98,98,4.90377,0.422753
11,1165,99,99,4.69332,0.00729632
