real_name,din_2009,din_2010,din_2011,din_2012,din_2013,din_2014,din_2015,din_2016,din_2017
82,45.3564,74.3678,35.801,32.7776,13.0255,8.02158,14.311,43.7226,8.88375
83,118.527,236.815,86.4294,73.6776,34.5109,25.2404,43.6157,115.809,23.9205
84,52.0129,93.3139,38.9534,35.2658,15.7168,10.052,18.3581,49.4799,11.7118
85,211.805,441.898,152.141,126.171,60.7861,45.9261,80.3663,207.592,42.1375
86,219.268,453.778,159.238,131.877,62.4345,46.6706,82.5705,214.636,42.5537
87,199.042,420.654,140.298,116.366,57.7832,43.9564,76.8597,194.736,41.3323
88,100.899,164.736,88.4808,75.9388,26.6358,14.4618,31.4059,96.0591,13.2397
89,86.1064,142.285,73.8969,63.6748,23.0688,12.4528,27.6109,81.3121,12.6398
90,53.7489,107.81,35.5188,32.2338,16.9871,12.5037,20.6782,51.9311,14.2794
91,64.4427,105.279,53.8294,47.7681,18.0035,10.4843,20.2718,61.6179,10.5294
92,60.6134,109.115,46.0044,40.921,17.4427,11.6716,20.5411,58.7456,12.1488
93,82.5729,150.709,64.1327,55.7916,23.4727,15.6264,28.2074,80.0402,15.161
94,142.436,328.754,86.6105,72.5319,44.2138,37.6285,59.6365,141.314,37.1551
95,73.2856,126.472,59.3202,52.1889,20.7578,12.9036,24.0751,70.4525,12.7084
96,103.777,173.8,89.3706,76.5013,27.6223,15.4308,33.1172,98.7518,14.4472
97,114.602,242.229,77.7354,66.2528,34.5703,26.7686,44.6344,112.336,26.351
98,118.764,251.718,80.418,68.0684,35.2913,27.4124,46.1598,116.477,26.9274
99,64.1391,107.404,52.608,46.3695,17.996,10.2933,21.031,60.7497,11.2111
