"","flow","conc"
"3979",0.045,0.0627298578199052
"3980",0.0443,0.0627452606635071
"3981",0.044,0.062760663507109
"3982",0.044,0.0627760663507109
"3983",0.044,0.0627914691943128
"3984",0.044,0.0628068720379147
"3985",0.0441,0.0628222748815166
"3986",0.0445,0.0628376777251185
"3987",0.0448,0.0628530805687204
"3988",0.0451,0.0628684834123223
"3989",0.0453,0.0628838862559242
"3990",0.0453,0.0628992890995261
"3991",0.0453,0.062914691943128
"3992",0.0453,0.0629300947867299
"3993",0.0453,0.0629454976303318
"3994",0.0453,0.0629609004739337
"3995",0.0453,0.0629763033175356
"3996",0.0453,0.0629917061611374
"3997",0.0444,0.0630071090047393
"3998",0.0427,0.0630225118483412
"3999",0.041,0.0630379146919431
"4000",0.0396,0.063053317535545
"4001",0.0414,0.0630687203791469
"4002",0.0414,0.0630841232227488
"4003",0.0414,0.0630995260663507
"4004",0.0414,0.0631149289099526
"4005",0.0414,0.0631303317535545
"4006",0.0414,0.0631457345971564
"4007",0.0414,0.0631611374407583
"4008",0.0414,0.0631765402843602
"4009",0.0415,0.0631919431279621
"4010",0.0418,0.063207345971564
"4011",0.0422,0.0632227488151659
"4012",0.0425,0.0632381516587678
"4013",0.0432,0.0632535545023697
"4014",0.0442,0.0632689573459716
"4015",0.0452,0.0632843601895735
"4016",0.0462,0.0632997630331754
"4017",0.0463,0.0633151658767773
"4018",0.0457,0.0633305687203791
"4019",0.045,0.063345971563981
"4020",0.0443,0.0633613744075829
"4021",0.0435,0.0633767772511848
"4022",0.0425,0.0633921800947867
"4023",0.0415,0.0634075829383886
"4024",0.0406,0.0634229857819905
"4025",0.0399,0.0634383886255924
"4026",0.0396,0.0634537914691943
"4027",0.0393,0.0634691943127962
"4028",0.039,0.0634845971563981
"4029",0.039,0.0635
"4030",0.0393,0.0635154028436019
"4031",0.0396,0.0635308056872038
"4032",0.0399,0.0635462085308057
"4033",0.0404,0.0635616113744076
"4034",0.041,0.0635770142180095
"4035",0.0417,0.0635924170616114
"4036",0.0423,0.0636078199052133
"4037",0.043,0.0636232227488152
"4038",0.0436,0.0636386255924171
"4039",0.0443,0.063654028436019
"4040",0.045,0.0636694312796209
"4041",0.0455,0.0636848341232228
"4042",0.0458,0.0637002369668246
"4043",0.0462,0.0637156398104265
"4044",0.0465,0.0637310426540284
"4045",0.0458,0.0637464454976303
"4046",0.0442,0.0637618483412322
"4047",0.0425,0.0637772511848341
"4048",0.0409,0.063792654028436
"4049",0.0402,0.0638080568720379
"4050",0.0406,0.0638234597156398
"4051",0.0409,0.0638388625592417
"4052",0.0412,0.0638542654028436
"4053",0.0409,0.0638696682464455
"4054",0.0399,0.0638850710900474
"4055",0.039,0.0639004739336493
"4056",0.0381,0.0639158767772512
"4057",0.0377,0.0639312796208531
"4058",0.0381,0.063946682464455
"4059",0.0384,0.0639620853080569
"4060",0.0387,0.0639774881516588
"4061",0.0393,0.0639928909952607
"4062",0.0402,0.0640082938388626
"4063",0.0412,0.0640236966824645
"4064",0.0422,0.0640390995260663
"4065",0.0427,0.0640545023696683
"4066",0.0427,0.0640699052132701
"4067",0.0427,0.064085308056872
"4068",0.0427,0.0641007109004739
"4069",0.0423,0.0641161137440758
"4070",0.0417,0.0641315165876777
"4071",0.041,0.0641469194312796
"4072",0.0404,0.0641623222748815
"4073",0.0399,0.0641777251184834
"4074",0.0396,0.0641931279620853
"4075",0.0393,0.0642085308056872
"4076",0.039,0.0642239336492891
"4077",0.039,0.064239336492891
"4078",0.0393,0.0642547393364929
"4079",0.0396,0.0642701421800948
"4080",0.0399,0.0642855450236967
"4081",0.0404,0.0643009478672986
"4082",0.041,0.0643163507109005
"4083",0.0417,0.0643317535545024
"4084",0.0423,0.0643471563981043
"4085",0.0428,0.0643625592417062
"4086",0.0432,0.0643779620853081
"4087",0.0435,0.06439336492891
"4088",0.0438,0.0644087677725119
"4089",0.0443,0.0644241706161137
"4090",0.045,0.0644395734597156
"4091",0.0457,0.0644549763033175
"4092",0.0463,0.0644703791469194
"4093",0.0463,0.0644857819905213
"4094",0.0457,0.0645011848341232
"4095",0.045,0.0645165876777251
"4096",0.0443,0.064531990521327
"4097",0.0437,0.0645473933649289
"4098",0.043,0.0645627962085308
"4099",0.0423,0.0645781990521327
"4100",0.0417,0.0645936018957346
"4101",0.041,0.0646090047393365
"4102",0.0404,0.0646244075829384
"4103",0.0398,0.0646398104265403
"4104",0.0391,0.0646552132701422
"4105",0.0385,0.0646706161137441
"4106",0.0379,0.064686018957346
"4107",0.0373,0.0647014218009479
"4108",0.0367,0.0647168246445498
"4109",0.0365,0.0647322274881517
"4110",0.0368,0.0647476303317536
"4111",0.0371,0.0647630331753555
"4112",0.0374,0.0647784360189573
"4113",0.0377,0.0647938388625592
"4114",0.0381,0.0648092417061611
"4115",0.0384,0.064824644549763
"4116",0.0387,0.0648400473933649
"4117",0.0384,0.0648554502369668
"4118",0.0374,0.0648708530805687
"4119",0.0365,0.0648862559241706
"4120",0.0356,0.0649016587677725
"4121",0.0355,0.0649170616113744
"4122",0.0361,0.0649324644549763
"4123",0.0367,0.0649478672985782
"4124",0.0373,0.0649632701421801
"4125",0.0376,0.064978672985782
"4126",0.0376,0.0649940758293839
"4127",0.0376,0.0650094786729858
"4128",0.0376,0.0650248815165877
"4129",0.0373,0.0650402843601896
"4130",0.0367,0.0650556872037915
"4131",0.0361,0.0650710900473934
"4132",0.0355,0.0650864928909953
"4133",0.0353,0.0651018957345972
"4134",0.0356,0.065117298578199
"4135",0.0359,0.065132701421801
"4136",0.0362,0.0651481042654029
"4137",0.0359,0.0651635071090047
"4138",0.035,0.0651789099526066
"4139",0.0341,0.0651943127962085
"4140",0.0332,0.0652097156398104
"4141",0.0323,0.0652251184834123
"4142",0.0314,0.0652405213270142
"4143",0.0306,0.0652559241706161
"4144",0.0297,0.065271327014218
"4145",0.0298,0.0652867298578199
"4146",0.0309,0.0653021327014218
"4147",0.0319,0.0653175355450237
"4148",0.0331,0.0653329383886256
"4149",0.0342,0.0653483412322275
"4150",0.0353,0.0653637440758294
"4151",0.0364,0.0653791469194313
"4152",0.0375,0.0653945497630332
"4153",0.0391,0.0654099526066351
"4154",0.0412,0.065425355450237
"4155",0.0433,0.0654407582938389
"4156",0.0456,0.0654561611374408
"4157",0.046,0.0654715639810427
"4158",0.0447,0.0654869668246446
"4159",0.0433,0.0655023696682464
"4160",0.042,0.0655177725118483
"4161",0.041,0.0655331753554502
"4162",0.0404,0.0655485781990521
"4163",0.0398,0.065563981042654
"4164",0.0391,0.0655793838862559
"4165",0.0385,0.0655947867298578
"4166",0.0379,0.0656101895734597
"4167",0.0373,0.0656255924170616
"4168",0.0367,0.0656409952606635
"4169",0.036,0.0656563981042654
"4170",0.0354,0.0656718009478673
"4171",0.0355,0.0656872037914692
"4172",0.0361,0.0657026066350711
"4173",0.0364,0.065718009478673
"4174",0.0364,0.0657334123222749
"4175",0.0364,0.0657488151658768
"4176",0.0364,0.0657642180094787
"4177",0.0364,0.0657796208530806
"4178",0.0364,0.0657950236966825
"4179",0.0364,0.0658104265402844
"4180",0.0364,0.0658258293838863
"4181",0.037,0.0658412322274882
"4182",0.0382,0.06585663507109
"4183",0.0395,0.0658720379146919
"4184",0.0407,0.0658874407582938
"4185",0.0415,0.0659028436018957
"4186",0.0418,0.0659182464454976
"4187",0.0422,0.0659336492890995
"4188",0.0425,0.0659490521327014
"4189",0.0454,0.0659644549763033
"4190",0.0474,0.0659798578199052
"4191",0.046,0.0659952606635071
"4192",0.0446,0.066010663507109
"4193",0.0445,0.0660260663507109
"4194",0.0455,0.0660414691943128
"4195",0.0465,0.0660568720379147
"4196",0.0475,0.0660722748815166
"4197",0.0465,0.0660876777251185
"4198",0.0435,0.0661030805687204
"4199",0.0406,0.0661184834123223
"4200",0.0378,0.0661338862559242
"4201",0.0361,0.0661492890995261
"4202",0.0355,0.066164691943128
"4203",0.0349,0.0661800947867299
"4204",0.0343,0.0661954976303318
"4205",0.0343,0.0662109004739337
"4206",0.0349,0.0662263033175356
"4207",0.0355,0.0662417061611374
"4208",0.0361,0.0662571090047393
"4209",0.0365,0.0662725118483412
"4210",0.0368,0.0662879146919431
"4211",0.0371,0.066303317535545
"4212",0.0374,0.0663187203791469
"4213",0.0373,0.0663341232227488
"4214",0.0367,0.0663495260663507
"4215",0.0361,0.0663649289099526
"4216",0.0355,0.0663803317535545
"4217",0.0355,0.0663957345971564
"4218",0.0361,0.0664111374407583
"4219",0.0367,0.0664265402843602
"4220",0.0373,0.0664419431279621
"4221",0.0387,0.066457345971564
"4222",0.0409,0.0664727488151659
"4223",0.0432,0.0664881516587678
"4224",0.0455,0.0665035545023697
"4225",0.0469,0.0665189573459716
"4226",0.0472,0.0665343601895735
"4227",0.0475,0.0665497630331754
"4228",0.0479,0.0665651658767773
"4229",0.0479,0.0665805687203792
"4230",0.0475,0.066595971563981
"4231",0.0472,0.0666113744075829
"4232",0.0469,0.0666267772511848
"4233",0.0469,0.0666421800947867
"4234",0.0472,0.0666575829383886
"4235",0.0475,0.0666729857819905
"4236",0.0479,0.0666883886255924
"4237",0.0479,0.0667037914691943
"4238",0.0475,0.0667191943127962
"4239",0.0472,0.0667345971563981
"4240",0.0469,0.06675
"4241",0.0465,0.0667654028436019
"4242",0.0462,0.0667808056872038
"4243",0.0458,0.0667962085308057
"4244",0.0455,0.0668116113744076
"4245",0.0457,0.0668270142180095
"4246",0.0463,0.0668424170616114
"4247",0.047,0.0668578199052133
"4248",0.0477,0.0668732227488152
"4249",0.0482,0.0668886255924171
"4250",0.0486,0.066904028436019
"4251",0.0489,0.0669194312796209
"4252",0.0493,0.0669348341232228
"4253",0.0493,0.0669502369668246
"4254",0.0489,0.0669656398104266
"4255",0.0486,0.0669810426540284
"4256",0.0482,0.0669964454976303
"4257",0.0479,0.0670118483412322
"4258",0.0475,0.0670272511848341
"4259",0.0472,0.067042654028436
"4260",0.0469,0.0670580568720379
"4261",0.046,0.0670734597156398
"4262",0.0447,0.0670888625592417
"4263",0.0433,0.0671042654028436
"4264",0.042,0.0671196682464455
"4265",0.0414,0.0671350710900474
"4266",0.0414,0.0671504739336493
"4267",0.0414,0.0671658767772512
"4268",0.0414,0.0671812796208531
"4269",0.0414,0.067196682464455
"4270",0.0414,0.0672120853080569
"4271",0.0414,0.0672274881516588
"4272",0.0414,0.0672428909952607
"4273",0.0415,0.0672582938388626
"4274",0.0418,0.0672736966824645
"4275",0.0422,0.0672890995260663
"4276",0.0425,0.0673045023696683
"4277",0.0428,0.0673199052132701
"4278",0.0432,0.067335308056872
"4279",0.0435,0.0673507109004739
"4280",0.0438,0.0673661137440758
"4281",0.0441,0.0673815165876777
"4282",0.0445,0.0673969194312796
"4283",0.0448,0.0674123222748815
"4284",0.0451,0.0674277251184834
"4285",0.0448,0.0674431279620853
"4286",0.0438,0.0674585308056872
"4287",0.0428,0.0674739336492891
"4288",0.0418,0.067489336492891
"4289",0.0414,0.0675047393364929
"4290",0.0414,0.0675201421800948
"4291",0.0414,0.0675355450236967
"4292",0.0414,0.0675509478672986
"4293",0.041,0.0675663507109005
"4294",0.0404,0.0675817535545024
"4295",0.0398,0.0675971563981043
"4296",0.0391,0.0676125592417062
"4297",0.0391,0.0676279620853081
"4298",0.0398,0.06764336492891
"4299",0.0404,0.0676587677725119
"4300",0.041,0.0676741706161137
"4301",0.0422,0.0676895734597156
"4302",0.0438,0.0677049763033176
"4303",0.0455,0.0677203791469194
"4304",0.0472,0.0677357819905213
"4305",0.0486,0.0677511848341232
"4306",0.0496,0.0677665876777251
"4307",0.0507,0.067781990521327
"4308",0.0518,0.0677973933649289
"4309",0.0516,0.0678127962085308
"4310",0.0502,0.0678281990521327
"4311",0.0488,0.0678436018957346
"4312",0.0474,0.0678590047393365
"4313",0.047,0.0678744075829384
"4314",0.0477,0.0678898104265403
"4315",0.0484,0.0679052132701422
"4316",0.0491,0.0679206161137441
"4317",0.0493,0.067936018957346
"4318",0.0489,0.0679514218009479
"4319",0.0486,0.0679668246445498
"4320",0.0482,0.0679822274881517
"4321",0.048,0.0679976303317536
"4322",0.048,0.0680130331753555
"4323",0.048,0.0680284360189573
"4324",0.048,0.0680438388625593
"4325",0.0482,0.0680592417061611
"4326",0.0486,0.068074644549763
"4327",0.0489,0.0680900473933649
"4328",0.0493,0.0681054502369668
"4329",0.0498,0.0681208530805687
"4330",0.0505,0.0681362559241706
"4331",0.0512,0.0681516587677725
"4332",0.0519,0.0681670616113744
"4333",0.0519,0.0681824644549763
"4334",0.0512,0.0681978672985782
"4335",0.0505,0.0682132701421801
"4336",0.0498,0.068228672985782
"4337",0.0496,0.0682440758293839
"4338",0.05,0.0682594786729858
"4339",0.0503,0.0682748815165877
"4340",0.0507,0.0682902843601896
"4341",0.0512,0.0683056872037915
"4342",0.0519,0.0683210900473934
"4343",0.0527,0.0683364928909953
"4344",0.0534,0.0683518957345972
"4345",0.0557,0.0683672985781991
"4346",0.0597,0.068382701421801
"4347",0.0664,0.0683981042654029
"4348",0.1675,0.0684135071090047
"4349",0.2375,0.0684289099526066
"4350",0.1934,0.0684443127962085
"4351",0.1908,0.0684597156398104
"4352",0.1919,0.0684751184834123
"4353",0.2229,0.0684905213270142
"4354",0.289,0.0685059241706161
"4355",0.3072,0.068521327014218
"4356",0.3039,0.0685367298578199
"4357",0.2917,0.0685521327014218
"4358",0.2783,0.0685675355450237
"4359",0.3108,0.0685829383886256
"4360",0.357,0.0685983412322275
"4361",0.4255,0.0686137440758294
"4362",0.6801,0.0686291469194313
"4363",1.1576,0.0686445497630332
"4364",5.0111,0.0686599526066351
"4365",14.82,0.068675355450237
"4366",29.7467,0.0686907582938389
"4367",34.6949,0.0687061611374408
"4368",26.1068,0.0687215639810427
"4369",17.2284,0.0687369668246446
"4370",12.8203,0.0687523696682465
"4371",11.3748,0.0687677725118483
"4372",11.5904,0.0687831753554502
"4373",13.4426,0.0687985781990521
"4374",17.7543,0.068813981042654
"4375",21.9502,0.0688293838862559
"4376",25.2377,0.0688447867298578
"4377",27.4271,0.0688601895734597
"4378",28.1665,0.0688755924170616
"4379",27.8378,0.0688909952606635
"4380",26.7584,0.0689063981042654
"4381",25.5576,0.0689218009478673
"4382",24.9669,0.0689372037914692
"4383",24.9562,0.0689526066350711
"4384",25.0275,0.068968009478673
"4385",24.8846,0.0689834123222749
"4386",24.5089,0.0689988151658768
"4387",23.8626,0.0690142180094787
"4388",22.7892,0.0690296208530806
"4389",21.5985,0.0690450236966825
"4390",20.2993,0.0690604265402844
"4391",18.9119,0.0690758293838863
"4392",17.4248,0.0690912322274882
"4393",17.0443,0.0691066350710901
"4394",17.7394,0.069122037914692
"4395",18.489,0.0691374407582938
"4396",18.7376,0.0691528436018957
"4397",20.682,0.0691682464454976
"4398",23.0168,0.0691836492890995
"4399",25.0148,0.0691990521327014
"4400",25.7448,0.0692144549763033
"4401",25.2528,0.0692298578199052
"4402",24.0448,0.0692452606635071
"4403",22.5988,0.069260663507109
"4404",20.9391,0.0692760663507109
"4405",19.3609,0.0692914691943128
"4406",17.9016,0.0693068720379147
"4407",16.5992,0.0693222748815166
"4408",15.5603,0.0693376777251185
"4409",14.6324,0.0693530805687204
"4410",13.7134,0.0693684834123223
"4411",12.7817,0.0693838862559242
"4412",11.9031,0.0693992890995261
"4413",11.142,0.069414691943128
"4414",10.402,0.0694300947867299
"4415",9.7,0.0694454976303318
"4416",9.052,0.0694609004739337
"4417",8.5105,0.0694763033175356
"4418",8.0466,0.0694917061611375
"4419",7.6469,0.0695071090047393
"4420",7.3248,0.0695225118483412
"4421",7.0381,0.0695379146919431
"4422",6.7859,0.069553317535545
"4423",6.5808,0.0695687203791469
"4424",6.4144,0.0695841232227488
"4425",6.2379,0.0695995260663507
"4426",6.2283,0.0696149289099526
"4427",6.3281,0.0696303317535545
"4428",6.7286,0.0696457345971564
"4429",7.805,0.0696611374407583
"4430",8.6842,0.0696765402843602
"4431",9.4905,0.0696919431279621
"4432",9.6725,0.069707345971564
"4433",9.4286,0.0697227488151659
"4434",9.1435,0.0697381516587678
"4435",9.2163,0.0697535545023697
"4436",9.949,0.0697689573459716
"4437",10.9337,0.0697843601895735
"4438",10.9401,0.0697997630331754
"4439",10.8375,0.0698151658767773
"4440",10.6349,0.0698305687203792
"4441",10.5347,0.069845971563981
"4442",10.4868,0.0698613744075829
"4443",10.4391,0.0698767772511848
"4444",10.367,0.0698921800947867
"4445",10.1984,0.0699075829383886
"4446",9.958,0.0699229857819905
"4447",9.6731,0.0699383886255924
"4448",9.3741,0.0699537914691943
"4449",9.0219,0.0699691943127962
"4450",8.6664,0.0699845971563981
"4451",8.2998,0.07
"4452",7.9201,0.0701004184100418
"4453",7.5589,0.0702008368200837
"4454",7.2153,0.0703012552301255
"4455",6.9044,0.0704016736401674
"4456",6.6252,0.0705020920502092
"4457",6.3515,0.0706025104602511
"4458",6.0857,0.0707029288702929
"4459",5.8296,0.0708033472803347
"4460",5.5781,0.0709037656903766
"4461",5.3539,0.0710041841004184
"4462",5.1585,0.0711046025104603
"4463",4.9762,0.0712050209205021
"4464",4.8109,0.0713054393305439
"4465",4.6402,0.0714058577405858
"4466",4.4643,0.0715062761506276
"4467",4.2824,0.0716066945606695
"4468",4.095,0.0717071129707113
"4469",3.9266,0.0718075313807531
"4470",3.7766,0.071907949790795
"4471",3.6288,0.0720083682008368
"4472",3.483,0.0721087866108787
"4473",3.3582,0.0722092050209205
"4474",3.2541,0.0723096234309624
"4475",3.1512,0.0724100418410042
"4476",3.0494,0.072510460251046
"4477",2.9585,0.0726108786610879
"4478",2.8783,0.0727112970711297
"4479",2.7989,0.0728117154811716
"4480",2.714,0.0729121338912134
"4481",2.6205,0.0730125523012552
"4482",2.5251,0.0731129707112971
"4483",2.4319,0.0732133891213389
"4484",2.3408,0.0733138075313808
"4485",2.2604,0.0734142259414226
"4486",2.1905,0.0735146443514644
"4487",2.1219,0.0736150627615063
"4488",2.0546,0.0737154811715481
"4489",1.9967,0.07381589958159
"4490",1.9481,0.0739163179916318
"4491",1.9002,0.0740167364016736
"4492",1.853,0.0741171548117155
"4493",1.8095,0.0742175732217573
"4494",1.7697,0.0743179916317992
"4495",1.7305,0.074418410041841
"4496",1.6918,0.0745188284518828
"4497",1.655,0.0746192468619247
"4498",1.6202,0.0747196652719665
"4499",1.5859,0.0748200836820084
"4500",1.552,0.0749205020920502
"4501",1.5199,0.0750209205020921
"4502",1.4896,0.0751213389121339
"4503",1.4596,0.0752217573221757
"4504",1.43,0.0753221757322176
"4505",1.4021,0.0754225941422594
"4506",1.3759,0.0755230125523013
"4507",1.3499,0.0756234309623431
"4508",1.3243,0.0757238493723849
"4509",1.299,0.0758242677824268
"4510",1.2739,0.0759246861924686
"4511",1.2492,0.0760251046025105
"4512",1.2247,0.0761255230125523
"4513",1.2006,0.0762259414225941
"4514",1.1767,0.076326359832636
"4515",1.1531,0.0764267782426778
"4516",1.1298,0.0765271966527197
"4517",1.1052,0.0766276150627615
"4518",1.0803,0.0767280334728034
"4519",1.0569,0.0768284518828452
"4520",1.0338,0.076928870292887
"4521",1.0119,0.0770292887029289
"4522",0.9911,0.0771297071129707
"4523",0.9706,0.0772301255230126
"4524",0.9504,0.0773305439330544
"4525",0.9313,0.0774309623430962
"4526",0.9133,0.0775313807531381
"4527",0.8956,0.0776317991631799
"4528",0.878,0.0777322175732218
"4529",0.8623,0.0778326359832636
"4530",0.8485,0.0779330543933054
"4531",0.8348,0.0780334728033473
"4532",0.8213,0.0781338912133891
"4533",0.8078,0.078234309623431
"4534",0.7945,0.0783347280334728
"4535",0.7813,0.0784351464435147
"4536",0.7683,0.0785355648535565
"4537",0.7545,0.0786359832635983
"4538",0.7401,0.0787364016736402
"4539",0.7258,0.078836820083682
"4540",0.7117,0.0789372384937239
"4541",0.7,0.0790376569037657
"4542",0.6908,0.0791380753138075
"4543",0.6818,0.0792384937238494
"4544",0.6738,0.0793389121338912
"4545",0.6669,0.0794393305439331
"4546",0.6607,0.0795397489539749
"4547",0.6545,0.0796401673640167
"4548",0.6484,0.0797405857740586
"4549",0.6407,0.0798410041841004
"4550",0.6313,0.0799414225941423
"4551",0.6221,0.0800418410041841
"4552",0.6129,0.080142259414226
"4553",0.6038,0.0802426778242678
"4554",0.5947,0.0803430962343096
"4555",0.5857,0.0804435146443515
"4556",0.5767,0.0805439330543933
"4557",0.5679,0.0806443514644351
"4558",0.559,0.080744769874477
"4559",0.5503,0.0808451882845188
"4560",0.5416,0.0809456066945607
"4561",0.5345,0.0810460251046025
"4562",0.5289,0.0811464435146444
"4563",0.5233,0.0812468619246862
"4564",0.5178,0.081347280334728
"4565",0.5134,0.0814476987447699
"4566",0.5101,0.0815481171548117
"4567",0.5068,0.0816485355648536
"4568",0.5035,0.0817489539748954
"4569",0.5029,0.0818493723849372
"4570",0.5051,0.0819497907949791
"4571",0.5073,0.0820502092050209
"4572",0.5095,0.0821506276150628
"4573",0.5057,0.0822510460251046
"4574",0.4959,0.0823514644351464
"4575",0.4862,0.0824518828451883
"4576",0.4765,0.0825523012552301
"4577",0.476,0.082652719665272
"4578",0.4845,0.0827531380753138
"4579",0.4932,0.0828535564853557
"4580",0.5018,0.0829539748953975
"4581",0.5046,0.0830543933054393
"4582",0.5013,0.0831548117154812
"4583",0.498,0.083255230125523
"4584",0.4948,0.0833556485355649
"4585",0.4921,0.0834560669456067
"4586",0.4899,0.0835564853556485
"4587",0.4877,0.0836569037656904
"4588",0.4856,0.0837573221757322
"4589",0.485,0.0838577405857741
"4590",0.4861,0.0839581589958159
"4591",0.4872,0.0840585774058577
"4592",0.4883,0.0841589958158996
"4593",0.4915,0.0842594142259414
"4594",0.497,0.0843598326359833
"4595",0.5024,0.0844602510460251
"4596",0.5079,0.084560669456067
"4597",0.5158,0.0846610878661088
"4598",0.5262,0.0847615062761506
"4599",0.5368,0.0848619246861925
"4600",0.5476,0.0849623430962343
"4601",0.5811,0.0850627615062761
"4602",0.6359,0.085163179916318
"4603",0.6978,0.0852635983263598
"4604",0.7799,0.0853640167364017
"4605",0.9377,0.0854644351464435
"4606",1.1111,0.0855648535564854
"4607",1.2639,0.0856652719665272
"4608",1.3911,0.085765690376569
"4609",1.4835,0.0858661087866109
"4610",1.6722,0.0859665271966527
"4611",1.9872,0.0860669456066946
"4612",2.1066,0.0861673640167364
"4613",2.1335,0.0862677824267782
"4614",2.1165,0.0863682008368201
"4615",2.0996,0.0864686192468619
"4616",2.0828,0.0865690376569038
"4617",2.1268,0.0866694560669456
"4618",2.2787,0.0867698744769874
"4619",2.7176,0.0868702928870293
"4620",3.5513,0.0869707112970711
"4621",5.1665,0.087071129707113
"4622",7.9909,0.0871715481171548
"4623",9.9423,0.0872719665271967
"4624",10.3317,0.0873723849372385
"4625",10.3864,0.0874728033472803
"4626",10.4658,0.0875732217573222
"4627",10.5705,0.087673640167364
"4628",11.0776,0.0877740585774059
"4629",11.9457,0.0878744769874477
"4630",12.8967,0.0879748953974895
"4631",13.7988,0.0880753138075314
"4632",13.9638,0.0881757322175732
"4633",13.547,0.0882761506276151
"4634",12.8936,0.0883765690376569
"4635",12.4154,0.0884769874476987
"4636",11.9757,0.0885774058577406
"4637",11.4994,0.0886778242677824
"4638",10.9985,0.0887782426778243
"4639",10.5098,0.0888786610878661
"4640",10.0685,0.088979079497908
"4641",9.7466,0.0890794979079498
"4642",9.4558,0.0891799163179916
"4643",9.1941,0.0892803347280335
"4644",8.9095,0.0893807531380753
"4645",8.5748,0.0894811715481172
"4646",8.2321,0.089581589958159
"4647",7.8931,0.0896820083682008
"4648",7.5443,0.0897824267782427
"4649",7.2192,0.0898828451882845
"4650",6.9029,0.0899832635983264
"4651",6.5968,0.0900836820083682
"4652",6.3479,0.09018410041841
"4653",6.1353,0.0902845188284519
"4654",5.9477,0.0903849372384937
"4655",5.7377,0.0904853556485356
"4656",5.528,0.0905857740585774
"4657",5.3426,0.0906861924686193
"4658",5.1771,0.0907866108786611
"4659",5.0148,0.0908870292887029
"4660",4.8543,0.0909874476987448
"4661",4.6908,0.0910878661087866
"4662",4.5245,0.0911882845188285
"4663",4.3602,0.0912887029288703
"4664",4.1981,0.0913891213389121
"4665",4.0382,0.091489539748954
"4666",3.8818,0.0915899581589958
"4667",3.7289,0.0916903765690377
"4668",3.5782,0.0917907949790795
"4669",3.4365,0.0918912133891213
"4670",3.3037,0.0919916317991632
"4671",3.1726,0.092092050209205
"4672",3.056,0.0921924686192469
"4673",2.9536,0.0922928870292887
"4674",2.8524,0.0923933054393306
"4675",2.7617,0.0924937238493724
"4676",2.6736,0.0925941422594142
"4677",2.5906,0.0926945606694561
"4678",2.5278,0.0927949790794979
"4679",2.466,0.0928953974895397
"4680",2.405,0.0929958158995816
"4681",2.345,0.0930962343096234
"4682",2.2859,0.0931966527196653
"4683",2.2277,0.0932970711297071
"4684",2.1705,0.093397489539749
"4685",2.1127,0.0934979079497908
"4686",2.0545,0.0935983263598326
"4687",1.9973,0.0936987447698745
"4688",1.9411,0.0937991631799163
"4689",1.8858,0.0938995815899582
"4690",1.8316,0.094
"4691",1.7782,0.093
"4692",1.7259,0.092
"4693",1.6744,0.091
"4694",1.624,0.09
"4695",1.5744,0.089
"4696",1.5258,0.088
"4697",1.4799,0.0890065359477124
"4698",1.4367,0.0900130718954248
"4699",1.3943,0.0910196078431373
"4700",1.3526,0.0920261437908497
"4701",1.313,0.0930326797385621
"4702",1.2753,0.0940392156862745
"4703",1.2383,0.0950457516339869
"4704",1.202,0.0960522875816993
"4705",1.1721,0.0970588235294118
"4706",1.1486,0.0980653594771242
"4707",1.1253,0.0990718954248366
"4708",1.103,0.100078431372549
"4709",1.0823,0.101084967320261
"4710",1.0627,0.102091503267974
"4711",1.0434,0.103098039215686
"4712",1.0242,0.104104575163399
"4713",1.0052,0.105111111111111
"4714",0.9864,0.106117647058824
"4715",0.9678,0.107124183006536
"4716",0.9494,0.108130718954248
"4717",0.9304,0.109137254901961
"4718",0.9106,0.110143790849673
"4719",0.8911,0.111150326797386
"4720",0.8718,0.112156862745098
"4721",0.8562,0.11316339869281
"4722",0.8442,0.114169934640523
"4723",0.8323,0.115176470588235
"4724",0.8204,0.116183006535948
"4725",0.8238,0.11718954248366
"4726",0.8425,0.118196078431373
"4727",0.8614,0.119202614379085
"4728",0.8806,0.120209150326797
"4729",0.8938,0.12121568627451
"4730",0.9008,0.122222222222222
"4731",0.908,0.123228758169935
"4732",0.9151,0.124235294117647
"4733",0.9151,0.125241830065359
"4734",0.908,0.126248366013072
"4735",0.9008,0.127254901960784
"4736",0.8938,0.128261437908497
"4737",0.8823,0.129267973856209
"4738",0.8666,0.130274509803922
"4739",0.851,0.131281045751634
"4740",0.8356,0.132287581699346
"4741",0.8145,0.133294117647059
"4742",0.7879,0.134300653594771
"4743",0.7617,0.135307189542484
"4744",0.7361,0.136313725490196
"4745",0.7124,0.137320261437908
"4746",0.6907,0.138326797385621
"4747",0.6713,0.139333333333333
"4748",0.6539,0.140339869281046
"4749",0.6398,0.141346405228758
"4750",0.6289,0.142352941176471
"4751",0.6181,0.143359477124183
"4752",0.6073,0.144366013071895
"4753",0.5973,0.145372549019608
"4754",0.5879,0.14637908496732
"4755",0.5785,0.147385620915033
"4756",0.5692,0.148392156862745
"4757",0.5617,0.149398692810458
"4758",0.556,0.15040522875817
"4759",0.5503,0.151411764705882
"4760",0.5446,0.152418300653595
"4761",0.539,0.153424836601307
"4762",0.5333,0.15443137254902
"4763",0.5277,0.155437908496732
"4764",0.5222,0.156444444444444
"4765",0.5144,0.157450980392157
"4766",0.5045,0.158457516339869
"4767",0.4947,0.159464052287582
"4768",0.485,0.160470588235294
"4769",0.478,0.161477124183007
"4770",0.4738,0.162483660130719
