"2009-07-11",0.00057025,0.0004573,0.0005131,0.00039952,0.00083999,0.000351,0.00073565,0.00088708,0.00072184,0.00075312,0.00068858,0.00032622,0.00087201,0.00048833,0.00052463,0.00027323,0.00074003,0.00064493,0.0006243,0.00036079,0.00046054,0.00051062,0.00072003,0.00036471,0.0005331,0.00053719,0.00055428,0.00027314,0.00046973,0.00075512,0.0006492,0.00064381,0.00048515,0.00035337,0.00051319,0.00084143,0.00061578,0.00028901,0.00028775,0.00075411,0.00087677,0.00072083,0.00069592,0.00087229,0.00040905,0.00037891,0.00060668,0.00046035,0.00048451,0.000825,0.00035685,0.0009161,0.00072606,0.00085168,0.00077681,0.00082288,0.00085482,0.00049868,0.00056403,0.00037822,0.00036817,0.00075657,0.00032671,0.00037723,0.0003094,0.00041533,0.00072125,0.00063383,0.00082525,0.00080365,0.00042161,0.00084067,0.00055769,0.00046211,0.0003031,0.00041902,0.00089403,0.00078623,0.00078277,0.00077321,0.00044746,0.00048749,0.00091446,0.00068995,0.00035992,0.00034889,0.00044063,0.00037246,0.00030302,0.00060466,0.00070414,0.00047581,0.00044897,0.00083765,0.00090572,0.00027957,0.00043293,0.0003439,0.00031081,0.00086535,0.00066091
"2009-07-12",0.00062198,0.0004984,0.00055946,0.00043519,0.00091712,0.0003821,0.00080296,0.00096863,0.00078784,0.00082207,0.00075146,0.00035498,0.00095215,0.00053236,0.00057207,0.00029701,0.00080774,0.0007037,0.00068112,0.00039281,0.00050195,0.00055674,0.00078586,0.0003971,0.00058134,0.00058581,0.00060451,0.00029691,0.00051201,0.00082425,0.00070837,0.00070247,0.00052887,0.0003847,0.00055956,0.00091868,0.0006718,0.00031427,0.0003129,0.00082315,0.00095736,0.00078674,0.00075949,0.00095246,0.00044561,0.00041263,0.00066184,0.00050174,0.00052818,0.00090071,0.0003885,0.00100039,0.00079247,0.00092991,0.00084799,0.00089839,0.00093334,0.00054367,0.00061518,0.00041188,0.00040088,0.00082584,0.00035552,0.0004108,0.00033658,0.00045248,0.00078719,0.00069154,0.00090098,0.00087735,0.00045935,0.00091786,0.00060825,0.00050366,0.00032969,0.00045652,0.00097624,0.00085829,0.00085451,0.00084405,0.00048764,0.00053143,0.0009986,0.00075295,0.00039186,0.0003798,0.00048016,0.00040558,0.00032961,0.00065964,0.00076847,0.00051865,0.00048929,0.00091455,0.00098903,0.00030395,0.00047174,0.00037433,0.00033813,0.00094486,0.00072118
"2009-07-13",0.00310581,0.00248666,0.00279254,0.00216997,0.00458441,0.001904,0.00401247,0.0048425,0.00393675,0.00410823,0.00375446,0.00176814,0.00475994,0.00265678,0.00285574,0.00147767,0.00403644,0.00351518,0.00340208,0.00195765,0.00250443,0.00277895,0.00392682,0.00197914,0.00290219,0.0029246,0.00301827,0.00147719,0.00255483,0.00411917,0.00353858,0.00350906,0.00263932,0.00191701,0.00279304,0.00459227,0.00335538,0.00156418,0.00155731,0.00411364,0.004786,0.00393124,0.0037947,0.00476146,0.00222219,0.00205697,0.0033055,0.00250341,0.00263584,0.0045022,0.00193605,0.00500161,0.00395991,0.00464849,0.00423809,0.00449058,0.0046657,0.00271348,0.00307172,0.0020532,0.0019981,0.00412714,0.00177084,0.00204779,0.00167594,0.00225662,0.0039335,0.0034543,0.00450358,0.00438518,0.00229103,0.00458813,0.00303699,0.00251301,0.00164141,0.00227685,0.00488061,0.0042897,0.00427075,0.00421834,0.00243274,0.00265214,0.00499263,0.00376194,0.00195289,0.00189245,0.00239527,0.00202162,0.00164101,0.00329444,0.00383972,0.00258811,0.00244103,0.00457155,0.00494472,0.00151245,0.00235307,0.00186509,0.00168369,0.00472338,0.00360278
"2009-07-14",0.00414025,0.0033138,0.0037221,0.00289107,0.00611394,0.00253604,0.00535048,0.00645844,0.00524942,0.00547832,0.00500609,0.00235469,0.00634823,0.00354087,0.00380646,0.00196697,0.00538248,0.0046867,0.00453572,0.00260766,0.00333752,0.00370395,0.00523616,0.00263635,0.00386846,0.00389837,0.0040234,0.00196633,0.00340479,0.00549291,0.00471793,0.00467852,0.00351758,0.0025534,0.00372276,0.00612442,0.00447339,0.00208244,0.00207327,0.00548554,0.00638302,0.00524206,0.0050598,0.00635027,0.00296077,0.00274023,0.0044068,0.00333615,0.00351293,0.0060042,0.00257883,0.00667083,0.00528034,0.00619947,0.00565166,0.00598869,0.00622244,0.00361656,0.00409475,0.0027352,0.00266165,0.00550356,0.0023583,0.00272798,0.00223162,0.00300673,0.00524508,0.00460543,0.00600604,0.00584799,0.00305266,0.00611889,0.00404839,0.00334897,0.00218553,0.00303374,0.00650931,0.00572055,0.00569525,0.0056253,0.00324182,0.00353468,0.00665883,0.00501608,0.0026013,0.00252062,0.00319181,0.00269304,0.002185,0.00439204,0.00511989,0.00344922,0.00325289,0.00609677,0.00659488,0.0020134,0.00313547,0.00248411,0.00224196,0.00629944,0.00480363
"2009-07-15",0.00175542,0.00140423,0.00157773,0.0012246,0.00259411,0.00107374,0.00226969,0.0027405,0.00222675,0.00232401,0.00212335,0.00099667,0.00269367,0.00150072,0.00161358,0.00083192,0.00228329,0.00198762,0.00192347,0.00110417,0.00141431,0.00157002,0.00222111,0.00111636,0.00163993,0.00165264,0.00170577,0.00083164,0.0014429,0.00233021,0.00200089,0.00198415,0.00149082,0.00108111,0.00157801,0.00259856,0.00189698,0.00088098,0.00087709,0.00232708,0.00270845,0.00222362,0.00214617,0.00269453,0.00125422,0.0011605,0.00186869,0.00141373,0.00148885,0.00254748,0.00109192,0.00283075,0.00223988,0.00263045,0.00239767,0.00254088,0.00264021,0.00153288,0.00173608,0.00115836,0.00112711,0.00233474,0.00099821,0.0011553,0.00094438,0.00127375,0.0022249,0.00195309,0.00254826,0.0024811,0.00129327,0.00259621,0.00171638,0.00141918,0.00092479,0.00128523,0.00276211,0.00242694,0.00241619,0.00238647,0.00137364,0.00149809,0.00282565,0.00212759,0.00110147,0.00106718,0.00135239,0.00114045,0.00092456,0.00186241,0.0021717,0.00146178,0.00137835,0.00258681,0.00279848,0.00085164,0.00132845,0.00105167,0.00094877,0.00267293,0.00203731
"2009-07-16",0.00106997,0.00085555,0.00096148,0.00074587,0.00158205,0.00065376,0.00138397,0.00167143,0.00135775,0.00141714,0.00129462,0.00060671,0.00164284,0.00091446,0.00098337,0.00050611,0.00139227,0.00121175,0.00117258,0.00067234,0.0008617,0.00095678,0.00135431,0.00067978,0.00099946,0.00100722,0.00103966,0.00050595,0.00087916,0.00142092,0.00121985,0.00120963,0.00090842,0.00065826,0.00096166,0.00158477,0.00115641,0.00053607,0.00053369,0.00141901,0.00165186,0.00135584,0.00130855,0.00164337,0.00076396,0.00070674,0.00113913,0.00086135,0.00090721,0.00155358,0.00066486,0.00172653,0.00136577,0.00160424,0.00146211,0.00154955,0.0016102,0.0009341,0.00105817,0.00070543,0.00068635,0.00142368,0.00060764,0.00070356,0.00057478,0.00077588,0.00135662,0.00119067,0.00155405,0.00151305,0.0007878,0.00158333,0.00104614,0.00086468,0.00056282,0.00078289,0.00168463,0.00147998,0.00147342,0.00145527,0.00083687,0.00091286,0.00172342,0.00129721,0.00067069,0.00064976,0.0008239,0.00069449,0.00056268,0.0011353,0.00132414,0.00089068,0.00083975,0.0015776,0.00170683,0.00051816,0.00080928,0.00064029,0.00057746,0.00163018,0.00124209
"2009-07-17",0.00083749,0.0006694,0.00075244,0.00058341,0.00123893,0.00051121,0.00108364,0.001309,0.00106309,0.00110965,0.0010136,0.00047432,0.00128658,0.00071558,0.0007696,0.00039546,0.00109015,0.00094864,0.00091793,0.00052577,0.00067422,0.00074875,0.00106039,0.00053161,0.00078221,0.00078829,0.00081372,0.00039533,0.0006879,0.00111261,0.00095499,0.00094697,0.00071084,0.00051474,0.00075258,0.00124106,0.00090525,0.00041894,0.00041708,0.00111111,0.00129366,0.00106159,0.00102452,0.001287,0.00059759,0.00055274,0.00089171,0.00067394,0.0007099,0.00121661,0.00051991,0.00135219,0.00106938,0.00125632,0.0011449,0.00121345,0.00126099,0.00073098,0.00082824,0.00055171,0.00053675,0.00111478,0.00047505,0.00055024,0.00044929,0.00060694,0.00106221,0.00093211,0.00121698,0.00118483,0.00061628,0.00123993,0.00081881,0.00067655,0.00043991,0.00061243,0.00131934,0.00115891,0.00115377,0.00113954,0.00065475,0.00071432,0.00134975,0.00101563,0.00052448,0.00050807,0.00064458,0.00054314,0.0004398,0.0008887,0.00103674,0.00069694,0.00065701,0.00123544,0.00133675,0.0004049,0.00063313,0.00050064,0.00045139,0.00127666,0.00097242
"2009-07-18",0.00077499,0.00061923,0.00069618,0.00053955,0.00114698,0.00047264,0.00100309,0.00121191,0.00098404,0.00102718,0.00093818,0.00043846,0.00119114,0.00066203,0.00071208,0.00036539,0.00100912,0.00087798,0.00084953,0.00048614,0.0006237,0.00069276,0.00098154,0.00049155,0.00072377,0.0007294,0.00075297,0.00036526,0.00063638,0.00102993,0.00088387,0.00087644,0.00065763,0.00047591,0.00069631,0.00114895,0.00083778,0.00038715,0.00038542,0.00102854,0.00119769,0.00098265,0.0009483,0.00119152,0.00055269,0.00051113,0.00082523,0.00062344,0.00065676,0.0011263,0.00048071,0.00125194,0.00098987,0.0011631,0.00105985,0.00112337,0.00116743,0.00067629,0.00076642,0.00051018,0.00049632,0.00103194,0.00043914,0.00050882,0.00041527,0.00056135,0.00098322,0.00086267,0.00112664,0.00109685,0.00057001,0.00114791,0.00075768,0.00062586,0.00040658,0.00056644,0.0012215,0.00107284,0.00106807,0.00105488,0.00060566,0.00066086,0.00124968,0.00094006,0.00048494,0.00046974,0.00059624,0.00050223,0.00040648,0.00082245,0.00095963,0.00064475,0.00060775,0.00114374,0.00123762,0.00037414,0.00058562,0.00046285,0.00041722,0.00118194,0.00090002
"2009-07-19",0.00076222,0.00060883,0.00068461,0.00053038,0.00112852,0.00046449,0.00098683,0.00119245,0.00096807,0.00101055,0.00092291,0.00043083,0.001172,0.00065098,0.00070027,0.00035887,0.00099276,0.00086363,0.00083561,0.00047778,0.00061324,0.00068124,0.00096561,0.0004831,0.00071177,0.00071732,0.00074053,0.00035875,0.00062572,0.00101326,0.00086943,0.00086211,0.00064665,0.00046771,0.00068473,0.00113046,0.00082404,0.0003803,0.0003786,0.00101189,0.00117846,0.0009667,0.00093288,0.00117238,0.00054331,0.00050238,0.00081169,0.00061298,0.00064579,0.00110815,0.00047243,0.00123187,0.00097381,0.00114439,0.00104272,0.00110527,0.00114865,0.00066502,0.00075377,0.00050145,0.0004878,0.00101523,0.0004315,0.00050011,0.00040799,0.00055184,0.00096726,0.00084855,0.00110849,0.00107916,0.00056037,0.00112944,0.00074517,0.00061536,0.00039943,0.00055686,0.00120189,0.00105551,0.00105081,0.00103783,0.00059547,0.00064983,0.00122964,0.00092476,0.0004766,0.00046163,0.00058619,0.00049363,0.00039934,0.00080895,0.00094403,0.00063397,0.00059753,0.00112533,0.00121778,0.00036749,0.00057574,0.00045485,0.00040991,0.00116294,0.00088533
"2009-07-20",0.00070656,0.00056422,0.00063454,0.00049141,0.00104648,0.00043027,0.00091499,0.00110581,0.00089759,0.00093701,0.00085568,0.00039904,0.00108683,0.00060333,0.00064907,0.00033226,0.0009205,0.00080067,0.00077467,0.0004426,0.00056831,0.00063142,0.0008953,0.00044754,0.00065975,0.0006649,0.00068643,0.00033215,0.00057989,0.00093952,0.00080605,0.00079926,0.00059932,0.00043326,0.00063465,0.00104829,0.00076393,0.00035215,0.00035057,0.00093825,0.00109282,0.00089632,0.00086493,0.00108718,0.00050342,0.00046544,0.00075247,0.00056807,0.00059852,0.00102758,0.00043764,0.00114239,0.00090291,0.00106121,0.00096686,0.00102491,0.00106517,0.00061636,0.00069872,0.00046457,0.0004519,0.00094136,0.00039966,0.00046333,0.00037784,0.00051133,0.00089684,0.00078667,0.0010279,0.00100068,0.00051925,0.00104733,0.00069074,0.00057028,0.0003699,0.00051599,0.00111457,0.00097873,0.00097437,0.00096232,0.00055182,0.00060226,0.00114033,0.0008574,0.00044151,0.00042761,0.00054321,0.00045731,0.00036981,0.00074992,0.00087528,0.00058754,0.00055373,0.00104352,0.00112931,0.00034026,0.00053351,0.00042133,0.00037962,0.00107843,0.00082081
"2009-07-21",0.00071672,0.00057219,0.00064359,0.00049826,0.00106188,0.00043618,0.00092837,0.00112212,0.00091069,0.00095072,0.00086814,0.00040446,0.00110285,0.0006119,0.00065835,0.00033666,0.00093396,0.00081228,0.00078588,0.0004487,0.00057634,0.00064042,0.00090837,0.00045372,0.00066919,0.00067442,0.00069629,0.00033655,0.0005881,0.00095327,0.00081774,0.00081085,0.00060783,0.00043921,0.00064371,0.00106371,0.00077498,0.00035685,0.00035525,0.00095198,0.00110894,0.0009094,0.00087753,0.00110321,0.00051045,0.00047189,0.00076333,0.0005761,0.00060701,0.00104269,0.00044366,0.00115927,0.0009161,0.00107684,0.00098103,0.00103997,0.00108085,0.00062514,0.00070876,0.00047101,0.00045814,0.00095513,0.00040509,0.00046974,0.00038294,0.00051849,0.00090993,0.00079807,0.00104301,0.00101537,0.00052652,0.00106274,0.00070066,0.00057834,0.00037488,0.00052321,0.00113102,0.00099308,0.00098866,0.00097642,0.0005596,0.00061082,0.00115717,0.00086989,0.00044759,0.00043348,0.00055086,0.00046363,0.00037479,0.00076075,0.00088804,0.00059587,0.00056154,0.00105888,0.00114599,0.00034478,0.00054101,0.0004271,0.00038475,0.00109432,0.00083273
"2009-07-22",0.0008703,0.00069464,0.00078142,0.00060479,0.0012898,0.00052933,0.00112753,0.00136303,0.00110605,0.0011547,0.00105433,0.00049078,0.0013396,0.0007429,0.00079935,0.00040837,0.00113433,0.00098645,0.00095436,0.00054455,0.00069968,0.00077756,0.00110323,0.00055065,0.00081253,0.00081889,0.00084546,0.00040823,0.00071398,0.00115781,0.00099308,0.00098471,0.00073795,0.00053302,0.00078156,0.00129203,0.00094111,0.00043291,0.00043096,0.00115624,0.001347,0.00110449,0.00106575,0.00134004,0.0006196,0.00057273,0.00092695,0.00069939,0.00073696,0.00126648,0.00053842,0.00140817,0.00111262,0.00130798,0.00119155,0.00126318,0.00131287,0.00075899,0.00086063,0.00057166,0.00055602,0.00116007,0.00049155,0.00057012,0.00046462,0.00062937,0.00110513,0.00096917,0.00126687,0.00123328,0.00063913,0.00129086,0.00085077,0.00070211,0.00045482,0.00063511,0.00137384,0.00120619,0.00120081,0.00118594,0.00067934,0.00074159,0.00140562,0.00105646,0.0005432,0.00052605,0.00066871,0.0005627,0.00045471,0.00092382,0.00107852,0.00072342,0.00068169,0.00128616,0.00139203,0.00041824,0.00065673,0.00051829,0.00046682,0.00132923,0.0010113
