,date,Loads (kg),Concentration (mg/L),Flow (ML),Q (m3/s),Load (t),water_year,normalized_flow,normalized_DIN_load,cum_flow,cum_din_load
1994,2014-12-16,91.462575,0.631211698,144.9,1.6771,0.091462575,2014,0.004457049704701521,0.004184396827508286,0.10612381248765879,0.16888647843836024
1995,2014-12-17,37.357841,0.683458489,54.66,0.6326,0.037357841,2014,0.0016811935145156416,0.0017091146992412904,0.10780500600217442,0.17059559313760153
1996,2014-12-18,20.852864,0.781006142,26.7,0.3091,0.020852864,2014,0.0008214620855782243,0.0009540148849522521,0.10862646808775264,0.17154960802255378
1997,2014-12-19,18.936655,0.873059244,21.69,0.2511,0.018936655,2014,0.0006673216748259209,0.0008663486579687802,0.10929378976257857,0.17241595668052256
1998,2014-12-20,16.019263,0.97381538,16.45,0.1904,0.016019263,2014,0.0005060057621937688,0.0007328784836444945,0.10979979552477234,0.17314883516416704
1999,2014-12-21,11.608512,1.050544072,11.05,0.1279,0.011608512,2014,0.0003399061816417176,0.0005310873959637793,0.11013970170641406,0.17367992256013084
2000,2014-12-22,9.698358,1.078793993,8.99,0.1041,0.009698358,2014,0.00027665546136749645,0.0004436981841724837,0.11041635716778156,0.17412362074430332
2001,2014-12-23,11.268185,1.165272492,9.67,0.1119,0.011268185,2014,0.00029738468902039243,0.0005155174951697615,0.11071374185680194,0.17463913823947308
2002,2014-12-24,10.055283,1.201348029,8.37,0.0968,0.010055283,2014,0.00025725503035901686,0.00046002744056678916,0.11097099688716096,0.17509916568003986
2003,2014-12-25,9.640255,1.250357328,7.71,0.0893,0.009640255,2014,0.00023732308069277075,0.0004410399820732238,0.11120831996785373,0.1755402056621131
2004,2014-12-26,9.354554,1.301050626,7.19,0.0832,0.009354554,2014,0.00022111176163089054,0.0004279692112359065,0.11142943172948462,0.175968174873349
2005,2014-12-27,9.459903,1.363098415,6.94,0.0804,0.009459903,2014,0.00021367050042215866,0.0004327889095811715,0.11164310222990678,0.17640096378293016
2006,2014-12-28,7.857429,1.415752973,5.55,0.0643,0.007857429,2014,0.00017088324847195025,0.0003594760040374066,0.11181398547837873,0.17676043978696757
2007,2014-12-29,7.561826,1.48271098,5.1,0.059,0.007561826,2014,0.0001567980040411363,0.00034595221842999356,0.11197078348241987,0.17710639200539757
2008,2014-12-30,12.375635,1.636988757,7.56,0.0875,0.012375635,2014,0.00023253941277287166,0.0005661831391954633,0.11220332289519273,0.17767257514459303
2009,2014-12-31,45.728626,1.671979013,27.35,0.3166,0.045728626,2014,0.0008413940352444705,0.0020920766505941137,0.11304471693043722,0.17976465179518714
2010,2015-01-01,60.761543,1.689228329,35.97,0.4163,0.060761543,2014,0.0011063560861411027,0.0027798299770557333,0.11415107301657831,0.1825444817722429
2011,2015-01-02,47.637414,1.825188276,26.1,0.3021,0.047637414,2014,0.0008028589325563946,0.002179403368124053,0.11495393194913471,0.18472388514036694
2012,2015-01-03,684.313149,1.826344842,374.69,4.3367,0.684313149,2014,0.011525184815681287,0.031307207015523066,0.126479116764816,0.21603109215589
2013,2015-01-04,650.601906,1.872666818,347.42,4.0211,0.650601906,2014,0.010686448373725649,0.029764923537711943,0.13716556513854164,0.24579601569360193
2014,2015-01-05,275.290111,1.944001914,141.61,1.639,0.275290111,2014,0.004355795400396991,0.012594474484375754,0.14152136053893863,0.2583904901779777
2015,2015-01-06,1020.43014,1.396548612,730.68,8.4569,1.02043014,2014,0.022475000684330265,0.046684500633290014,0.16399636122326888,0.3050749908112677
2016,2015-01-07,1655.12495,2.269439539,729.31,8.4411,1.65512495,2014,0.02243301071036671,0.0757216773080116,0.1864293719336356,0.3807966681192793
2017,2015-01-08,723.905455,2.290550104,316.04,3.6579,0.723905455,2014,0.00972121049122157,0.03311854809814771,0.19615058242485717,0.413915216217427
2018,2015-01-09,396.343005,2.095168394,189.17,2.1895,0.396343005,2014,0.005818800505899457,0.018132623236630948,0.20196938293075664,0.43204783945405795
2019,2015-01-10,283.484167,1.881240739,150.69,1.7441,0.283484167,2014,0.0046351084550533194,0.012969351114853579,0.20660449138580994,0.44501719056891154
2020,2015-01-11,247.353568,1.705533807,145.03,1.6786,0.247353568,2014,0.00446103609463477,0.011316382522710026,0.21106552748044471,0.4563335730916216
2021,2015-01-12,107.075532,1.508318524,70.99,0.8217,0.107075532,2014,0.0021837444054339274,0.00489868688263546,0.21324927188587864,0.46123225997425704
2022,2015-01-13,56.688907,1.306798225,43.38,0.5021,0.056688907,2014,0.0013343775903229584,0.0025935075915554774,0.21458364947620162,0.4638257675658125
2023,2015-01-14,37.459947,1.117540185,33.52,0.3879,0.037459947,2014,0.0010308804367382507,0.0017137860309031155,0.21561452991293986,0.4655395535967156
2024,2015-01-15,25.210132,0.9441997,26.7,0.309,0.025210132,2014,0.0008211963262493411,0.001153359134726582,0.2164357262391892,0.4666929127314422
2025,2015-01-16,84.925226,0.68938409,123.19,1.4258,0.084925226,2014,0.003789196511217833,0.003885314252849586,0.22022492275040703,0.4705782269842918
2026,2015-01-17,84.720291,0.517470627,163.72,1.8949,0.084720291,2014,0.005035873523009309,0.003875938512402245,0.22526079627341633,0.47445416549669406
2027,2015-01-18,172.217492,0.390515855,441.0,5.1042,0.172217492,2014,0.013564887664860473,0.007878920172171334,0.23882568393827683,0.48233308566886535
2028,2015-01-19,111.918933,0.463202272,241.62,2.7965,0.111918933,2014,0.007431959632220979,0.005120271632231132,0.2462576435704978,0.4874533573010965
2029,2015-01-20,97.112695,0.331691697,292.78,3.3886,0.097112695,2014,0.00900552061853889,0.004442888830418122,0.25526316418903666,0.4918962461315146
2030,2015-01-21,482.111282,0.34499852,1397.43,16.1739,0.482111282,2014,0.04298364809425313,0.0220565069254474,0.2982468122832898,0.513952753056962
2031,2015-01-22,3800.819037,0.480188779,7915.26,91.6119,3.800819037,2014,0.24346717061722337,0.1738868069301121,0.5417139829005132,0.6878395599870741
2032,2015-01-23,3093.15918,0.656334304,4712.78,54.5461,3.09315918,2014,0.14496134929200383,0.1415114921023176,0.686675332192517,0.8293510520893917
2033,2015-01-24,981.733707,0.407312752,2410.27,27.8967,0.981733707,2014,0.0741380827005825,0.04491414558390411,0.7608134148930995,0.8742651976732958
2034,2015-01-25,153.52222,0.162726003,943.44,10.9195,0.15352222,2014,0.029019589917409966,0.007023614744282336,0.7898330048105094,0.8812888124175782
2035,2015-01-26,249.840571,0.176498418,1415.54,16.3835,0.249840571,2014,0.04354067964759249,0.011430162475474353,0.833373684458102,0.8927189748930525
2036,2015-01-27,113.637342,0.216774144,524.22,6.0674,0.113637342,2014,0.016124681520664246,0.0051988885437707615,0.8494983659787662,0.8979178634368232
2037,2015-01-28,103.501989,0.229596249,450.8,5.2176,0.103501989,2014,0.013866258743814117,0.004735197914692403,0.8633646247225804,0.9026530613515157
2038,2015-01-29,74.496623,0.236662504,314.78,3.6433,0.074496623,2014,0.00968240962920461,0.003408207487502738,0.873047034351785,0.9060612688390184
2039,2015-01-30,42.230111,0.246196648,171.53,1.9852,0.042230111,2014,0.005275854196990912,0.0019320202005434764,0.8783228885487758,0.9079932890395619
2040,2015-01-31,34.534623,0.255225948,135.31,1.566,0.034534623,2014,0.004161791090312195,0.0015799529689645702,0.882484679639088,0.9095732420085265
2041,2015-02-01,29.027072,0.264074527,109.92,1.2722,0.029027072,2014,0.0033809901820531126,0.0013279834728975714,0.8858656698211411,0.910901225481424
2042,2015-02-02,25.535402,0.27322279,93.46,1.0817,0.025535402,2014,0.0028747186605304607,0.0011682401804010954,0.8887403884816716,0.9120694656618251
2043,2015-02-03,31.961066,0.282117274,113.29,1.3113,0.031961066,2014,0.0034849020796464754,0.001462213185821446,0.892225290561318,0.9135316788476466
2044,2015-02-04,29.056393,0.290796567,99.92,1.1564,0.029056393,2014,0.003073240879206272,0.0013293249035251189,0.8952985314405244,0.9148610037511717
2045,2015-02-05,21.623706,0.299829534,72.12,0.8347,0.021623706,2014,0.002218293118188754,0.0009892807717842174,0.8975168245587131,0.9158502845229559
2046,2015-02-06,16.720313,0.30877771,54.15,0.6267,0.016720313,2014,0.001665513714111528,0.0007649513986692978,0.8991823382728247,0.9166152359216252
2047,2015-02-07,15.129972,0.317789792,47.61,0.5511,0.015129972,2014,0.0014645996614757668,0.0006921935757558673,0.9006469379343004,0.9173074294973811
2048,2015-02-08,14.399624,0.326744361,44.07,0.5101,0.014399624,2014,0.001355638336633621,0.0006587802823494984,0.902002576270934,0.9179662097797305
2049,2015-02-09,13.435756,0.335642168,40.03,0.4633,0.013435756,2014,0.0012312629707162451,0.0006146834897396604,0.9032338392416502,0.9185808932694702
2050,2015-02-10,12.752135,0.344652297,37.0,0.4282,0.012752135,2014,0.001137981446278213,0.0005834079484199671,0.9043718206879285,0.9191643012178902
2051,2015-02-11,12.913605,0.353506844,36.53,0.4227,0.012913605,2014,0.0011233646831896326,0.0005907951727107522,0.9054951853711182,0.9197550963906009
2052,2015-02-12,13.217144,0.362510806,36.46,0.422,0.013217144,2014,0.0011215043678874496,0.0006046820289317261,0.9066166897390056,0.9203597784195326
2053,2015-02-13,13.542625,0.371437877,36.46,0.422,0.013542625,2014,0.0011215043678874496,0.0006195727278193774,0.907738194106893,0.9209793511473521
2054,2015-02-14,13.771281,0.380212065,36.22,0.4192,0.013771281,2014,0.0011140631066787177,0.0006300336998725995,0.9088522572135718,0.9216093848472247
2055,2015-02-15,13.989011,0.389124089,35.95,0.4161,0.013989011,2014,0.0011058245674833362,0.0006399948093346214,0.9099580817810551,0.9222493796565593
2056,2015-02-16,16.329454,0.397988155,41.03,0.4749,0.016329454,2014,0.0012620910528667057,0.0007470696677033473,0.9112201728339218,0.9229964493242626
2057,2015-02-17,13.393988,0.410984597,32.59,0.3771,0.013393988,2014,0.001002178429218856,0.000612772611036635,0.9122223512631407,0.9236092219352993
2058,2015-02-18,12.026801,0.428000036,28.1,0.3252,0.012026801,2014,0.0008642493375284327,0.0005502240446376398,0.913086600600669,0.9241594459799369
2059,2015-02-19,11.137579,0.443198528,25.13,0.2908,0.011137579,2014,0.0007728281283925838,0.0005095422934869579,0.9138594287290617,0.9246689882734239
2060,2015-02-20,11.066624,0.453550164,24.4,0.2824,0.011066624,2014,0.0007505043447663881,0.0005062961146329748,0.9146099330738281,0.9251752843880569
2061,2015-02-21,11.610527,0.456747718,25.42,0.2943,0.011610527,2014,0.0007821297049034986,0.0005311795818617538,0.9153920627787315,0.9257064639699186
2062,2015-02-22,12.392787,0.45746722,27.09,0.3136,0.012392787,2014,0.000833421255377972,0.0005669678401989658,0.9162254840341095,0.9262734318101176
2063,2015-02-23,21.1956,0.447353314,47.38,0.5484,0.0211956,2014,0.001457424159595918,0.0009696949970754116,0.9176829081937055,0.927243126807193
2064,2015-02-24,18.941274,0.451520238,41.95,0.4855,0.018941274,2014,0.0012902615417283336,0.0008665599764118295,0.9189731697354337,0.9281096867836048
2065,2015-02-25,15.27462,0.459525271,33.24,0.3847,0.01527462,2014,0.0010223761382139854,0.000698811196485498,0.9199955458736477,0.9288084979800904
2066,2015-02-26,14.495274,0.468344879,30.95,0.3583,0.014495274,2014,0.0009522156753887991,0.000663156253139203,0.9209477615490366,0.9294716542332295
2067,2015-02-27,12.977979,0.480665889,27.0,0.3124,0.012977979,2014,0.0008302321434313728,0.0005937402719644527,0.9217779936924679,0.930065394505194
2068,2015-02-28,11.877511,0.492026139,24.14,0.2794,0.011877511,2014,0.0007425315648998896,0.0005433940532189779,0.9225205252573678,0.9306087885584129
2069,2015-03-01,11.119089,0.501990474,22.15,0.2564,0.011119089,2014,0.0006814069192567348,0.0005086963792172074,0.9232019321766245,0.9311174849376301
2070,2015-03-02,10.499477,0.511919893,20.51,0.2374,0.010499477,2014,0.0006309126467689113,0.00048034923846498103,0.9238328448233935,0.9315978341760951
2071,2015-03-03,10.158077,0.519594731,19.55,0.2263,0.010158077,2014,0.0006014133612628669,0.000464730248108419,0.9244342581846563,0.9320625644242035
2072,2015-03-04,9.859719,0.526975895,18.71,0.2165,0.009859719,2014,0.0005753689470323054,0.0004510804217323114,0.9250096271316887,0.9325136448459358
2073,2015-03-05,9.560955,0.534729027,17.88,0.207,0.009560955,2014,0.0005501218107883936,0.00043741202092713305,0.9255597489424771,0.932951056866863
2074,2015-03-06,10.321637,0.534799845,19.3,0.2234,0.010321637,2014,0.0005937063407252518,0.000472213089534076,0.9261534552832023,0.933423269956397
2075,2015-03-07,12.29366,0.526946421,23.33,0.2701,0.01229366,2014,0.0007178159473137445,0.0005624327972667018,0.926871271230516,0.9339857027536638
2076,2015-03-08,11.533997,0.537464911,21.46,0.2484,0.011533997,2014,0.0006601461729460723,0.0005276783477317371,0.9275314174034621,0.9345133811013955
2077,2015-03-09,11.321027,0.544280144,20.8,0.2408,0.011321027,2014,0.0006399484639509428,0.0005179350074381313,0.928171365867413,0.9350313161088336
2078,2015-03-10,11.151156,0.55067437,20.25,0.2344,0.011151156,2014,0.0006229398669024128,0.000510163438865022,0.9287943057343154,0.9355414795476986
2079,2015-03-11,11.826824,0.551367086,21.45,0.2482,0.011826824,2014,0.0006596146542883057,0.0005410751318241242,0.9294539203886037,0.9360825546795227
2080,2015-03-12,16.006188,0.535145035,29.91,0.3461,0.016006188,2014,0.0009197930372650387,0.00073228030467873,0.9303737134258688,0.9368148349842015
2081,2015-03-13,65.199052,0.527159217,123.68,1.4315,0.065199052,2014,0.0038043447929641807,0.0029828452385617585,0.9341780582188329,0.9397976802227632
2082,2015-03-14,35.68338,0.531081709,67.19,0.7776,0.03568338,2014,0.0020665445413964,0.0016325084010238352,0.9362446027602294,0.9414301886237871
2083,2015-03-15,20.404629,0.536963921,38.0,0.4398,0.020404629,2014,0.001168809528428674,0.0009335082120100332,0.937413412288658,0.9423636968357971
2084,2015-03-16,22.753866,0.548418077,41.49,0.4802,0.022753866,2014,0.0012761762972975197,0.0010409853943424254,0.9386895885859555,0.9434046822301395
2085,2015-03-17,72.821544,0.544582291,133.72,1.5477,0.072821544,2014,0.004113157133126554,0.00333157291589325,0.9428027457190821,0.9467362551460328
2086,2015-03-18,25.758839,0.548877882,46.93,0.5431,0.025758839,2014,0.001443338915165104,0.00117846238411609,0.9442460846342472,0.9479147175301489
2087,2015-03-19,16.027223,0.568542852,28.19,0.3263,0.016027223,2014,0.0008671726901461488,0.0007332426522538626,0.9451132573243933,0.9486479601824027
2088,2015-03-20,10.185094,0.612453037,16.63,0.1925,0.010185094,2014,0.0005115867081003177,0.00046596627113848125,0.9456248440324937,0.9491139264535412
2089,2015-03-21,8.320161,0.632711863,13.15,0.1522,0.008320161,2014,0.00040448569856035507,0.00038064591219696324,0.946029329731054,0.9494945723657382
2090,2015-03-22,7.281225,0.630409091,11.55,0.1336,0.007281225,2014,0.0003550544633880646,0.00033311477170169346,0.9463843841944422,0.9498276871374399
2091,2015-03-23,10.616543,0.623402408,17.03,0.1971,0.010616543,2014,0.0005238116372289486,0.00048570498751325666,0.9469081958316711,0.9503133921249531
2092,2015-03-24,11.796537,0.622508549,18.95,0.2193,0.011796537,2014,0.0005828102082410372,0.0005396895068653393,0.9474910060399121,0.9508530816318185
2093,2015-03-25,10.972564,0.636090667,17.25,0.1996,0.010972564,2014,0.0005304556204510307,0.0005019928860654932,0.9480214616603632,0.951355074517884
2094,2015-03-26,11.08721,0.64423068,17.21,0.1992,0.01108721,2014,0.0005293925831354975,0.0005072379205365488,0.9485508542434986,0.9518623124384206
2095,2015-03-27,11.736497,0.647709547,18.12,0.2097,0.011736497,2014,0.0005572973126682422,0.0005369426873544781,0.9491081515561669,0.9523992551257751
2096,2015-03-28,12.533913,0.650774299,19.26,0.2229,0.012533913,2014,0.0005923775440808353,0.0005734243300438989,0.9497005291002477,0.9529726794558189
2097,2015-03-29,11.037433,0.670968571,16.45,0.1904,0.011037433,2014,0.0005060057621937688,0.0005049606314827158,0.9502065348624414,0.9534776400873016
2098,2015-03-30,19.311133,0.629642419,30.67,0.355,0.019311133,2014,0.0009434456175356508,0.0008834809610465326,0.9511499804799771,0.9543611210483481
2099,2015-03-31,96.137333,0.625039549,153.81,1.7802,0.096137333,2014,0.004731047572780185,0.004398266189316315,0.9558810280527573,0.9587593872376645
2100,2015-04-01,86.336757,0.630839961,136.86,1.584,0.086336757,2014,0.004209627769511185,0.003949891549501572,0.9600906558222685,0.9627092787871661
2101,2015-04-02,38.737067,0.63806732,60.71,0.7027,0.038737067,2014,0.001867490804062822,0.001772214047787042,0.9619581466263313,0.9644814928349531
2102,2015-04-03,23.156657,0.648464212,35.71,0.4133,0.023156657,2014,0.001098383306274604,0.0010594130122238252,0.9630565299326059,0.9655409058471769
2103,2015-04-04,18.289985,0.674160892,27.13,0.314,0.018289985,2014,0.0008344842926935052,0.0008367636184436545,0.9638910142252994,0.9663776694656205
2104,2015-04-05,15.8903,0.696332165,22.82,0.2641,0.0158903,2014,0.0007018703875807475,0.0007269784489246548,0.9645928846128802,0.9671046479145452
2105,2015-04-06,20.727004,0.692516004,29.93,0.3464,0.020727004,2014,0.0009205903152516885,0.0009482568119403105,0.9655134749281319,0.9680529047264855
2106,2015-04-07,100.458359,0.673358529,149.19,1.7267,0.100458359,2014,0.004588866331827628,0.004595952373922213,0.9701023412599595,0.9726488571004077
2107,2015-04-08,39.633256,0.679932338,58.29,0.6746,0.039633256,2014,0.0017928124326466197,0.0018132145379705711,0.9718951536926062,0.9744620716383783
2108,2015-04-09,22.36119,0.695959851,32.13,0.3718,0.02236119,2014,0.0009880931847880423,0.0010230205359439092,0.9728832468773941,0.9754850921743222
2109,2015-04-10,17.94688,0.725712899,24.73,0.2862,0.01794688,2014,0.0007606031992639529,0.0008210666246349601,0.9736438500766581,0.9763061587989572
2110,2015-04-11,15.088736,0.752555411,20.05,0.232,0.015088736,2014,0.0006165616430092141,0.0006903070359599001,0.9742604117196674,0.9769964658349171
2111,2015-04-12,12.824536,0.779133414,16.46,0.1906,0.012824536,2014,0.0005065372808515353,0.0005867202815213304,0.9747669490005189,0.9775831861164385
2112,2015-04-13,11.657801,0.798479521,14.6,0.1689,0.011657801,2014,0.00044886750648386313,0.0005333423591028671,0.9752158165070027,0.9781165284755413
2113,2015-04-14,10.975958,0.816663542,13.44,0.1555,0.010975958,2014,0.00041325575641350335,0.0005021481609725528,0.9756290722634162,0.9786186766365138
2114,2015-04-15,10.641973,0.826882129,12.87,0.149,0.010641973,2014,0.00039598140003609003,0.00048686840557057176,0.9760250536634523,0.9791055450420844
2115,2015-04-16,12.940767,0.813884717,15.9,0.1841,0.012940767,2014,0.000489262924474122,0.0005920378294654826,0.9765143165879264,0.9796975828715498
2116,2015-04-17,13.100186,0.818250219,16.01,0.1853,0.013100186,2014,0.0004924520364207214,0.0005993312208645826,0.9770067686243471,0.9802969140924145
2117,2015-04-18,11.528224,0.822856817,14.01,0.1621,0.011528224,2014,0.00043079587211979997,0.0005274142339902947,0.9774375644964669,0.9808243283264048
2118,2015-04-19,10.387828,0.817939213,12.7,0.147,0.010387828,2014,0.0003906662134584244,0.0004752413162203419,0.9778282307099254,0.9812995696426251
2119,2015-04-20,10.735296,0.80354012,13.36,0.1546,0.010735296,2014,0.0004108639224535538,0.0004911379165168091,0.9782390946323789,0.9817907075591419
2120,2015-04-21,9.625315,0.785099103,12.26,0.1419,0.009625315,2014,0.00037711248768537703,0.00044035647968327935,0.9786162071200644,0.9822310640388252
2121,2015-04-22,7.634448,0.748475294,10.2,0.1181,0.007634448,2014,0.0003138617674111559,0.0003492746622427477,0.9789300688874755,0.982580338701068
2122,2015-04-23,6.985415,0.729166493,9.58,0.1109,0.006985415,2014,0.0002947270957315596,0.0003195815158804439,0.979224795983207,0.9828999202169484
2123,2015-04-24,8.287892,0.738671301,11.22,0.1298,0.008287892,2014,0.0003449556088904999,0.00037916961108443864,0.9795697515920975,0.9832790898280328
2124,2015-04-25,7.386993,0.715100968,10.33,0.1196,0.007386993,2014,0.00031784815734440516,0.00033795363922375807,0.979887599749442,0.9836170434672566
2125,2015-04-26,5.824744,0.677295814,8.6,0.0996,0.005824744,2014,0.00026469629156774876,0.00026648102040258457,0.9801522960410097,0.9838835244876591
2126,2015-04-27,5.153923,0.654882211,7.87,0.0911,0.005153923,2014,0.0002421067486126698,0.00023579107684669918,0.9803944027896223,0.9841193155645058
2127,2015-04-28,4.640708,0.634843776,7.31,0.0846,0.004640708,2014,0.00022483239223525649,0.00021231158025664947,0.9806192351818576,0.9843316271447625
2128,2015-04-29,4.337072,0.617816524,7.02,0.0812,0.004337072,2014,0.0002157965750532249,0.00019842028630262176,0.9808350317569108,0.9845300474310651
2129,2015-04-30,4.222595,0.605824247,6.97,0.0806,0.004222595,2014,0.00021420201907992523,0.00019318298355204135,0.9810492337759907,0.9847232304146172
2130,2015-05-01,5.715358,0.628061319,9.1,0.1054,0.005715358,2014,0.0002801103326429791,0.0002614766300125937,0.9813293441086337,0.9849847070446298
2131,2015-05-02,5.884402,0.622688042,9.45,0.1094,0.005884402,2014,0.0002907407057983104,0.0002692103634801821,0.9816200848144321,0.98525391740811
2132,2015-05-03,5.63378,0.607743258,9.27,0.1073,0.00563378,2014,0.0002851597598917615,0.0002577444507644753,0.9819052445743238,0.9855116618588744
2133,2015-05-04,5.025415,0.586396149,8.57,0.0992,0.005025415,2014,0.0002636332542522156,0.00022991185829736974,0.982168877828576,0.9857415737171719
2134,2015-05-05,4.39604,0.562153453,7.82,0.0905,0.00439604,2014,0.00024051219263937013,0.00020111806200076397,0.9824093900212154,0.9859426917791726
2135,2015-05-06,4.312878,0.551518926,7.82,0.0905,0.004312878,2014,0.00024051219263937013,0.00019731341502937435,0.9826499022138547,0.986140005194202
2136,2015-05-07,4.419229,0.545583827,8.1,0.0937,0.004419229,2014,0.00024901649116363517,0.00020217895469958739,0.9828989187050184,0.9863421841489015
2137,2015-05-08,5.652379,0.557984107,10.13,0.1173,0.005652379,2014,0.0003117356927800897,0.00025859535176518325,0.9832106543977985,0.9866007795006667
2138,2015-05-09,5.348532,0.54410295,9.83,0.1138,0.005348532,2014,0.0003024341162691748,0.00024469440459801774,0.9835130885140677,0.9868454739052648
2139,2015-05-10,4.212962,0.512525791,8.22,0.0951,0.004212962,2014,0.0002527371217680011,0.00019274227548495067,0.9837658256358357,0.9870382161807497
2140,2015-05-11,5.584031,0.495917496,11.26,0.1304,0.005584031,2014,0.0003465501648637996,0.0002554684427057506,0.9841123758006994,0.9872936846234555
2141,2015-05-12,56.67001,0.472171388,120.02,1.3891,0.05667001,2014,0.003691662837517669,0.002592643057106831,0.9878040386382171,0.9898863276805623
2142,2015-05-13,19.167524,0.463655636,41.34,0.4785,0.019167524,2014,0.0012716583887065038,0.0008769108743853857,0.9890756970269237,0.9907632385549476
2143,2015-05-14,10.072845,0.479659286,21.0,0.2431,0.010072845,2014,0.0006460609285152583,0.00046083089899866367,0.9897217579554389,0.9912240694539464
2144,2015-05-15,6.422338,0.493267127,13.02,0.1506,0.006422338,2014,0.0004002335492982226,0.0002938208415014109,0.9901219915047371,0.9915178902954477
2145,2015-05-16,5.566206,0.49742681,11.19,0.1295,0.005566206,2014,0.00034415833090385006,0.0002546529520698229,0.990466149835641,0.9917725432475175
2146,2015-05-17,6.390231,0.52165151,12.25,0.1417,0.006390231,2014,0.00037658096902761043,0.0002923519518605845,0.9908427308046686,0.9920648951993781
2147,2015-05-18,5.652362,0.521917082,10.83,0.1253,0.005652362,2014,0.0003329964390907522,0.0002585945740181532,0.9911757272437594,0.9923234897733962
2148,2015-05-19,4.688974,0.516406828,9.08,0.1051,0.004688974,2014,0.00027931305465632927,0.00021451974132445797,0.9914550402984157,0.9925380095147207
2149,2015-05-20,4.584622,0.5239568,8.75,0.1012,0.004584622,2014,0.0002689484408298813,0.00020974565555501463,0.9917239887392455,0.9927477551702758
2150,2015-05-21,4.543527,0.533904465,8.51,0.0985,0.004543527,2014,0.0002617729389500327,0.00020786556648441442,0.9919857616781955,0.9929556207367601
2151,2015-05-22,4.845444,0.549993644,8.81,0.102,0.004845444,2014,0.0002710745154609475,0.00022167821648875572,0.9922568361936566,0.9931772989532489
2152,2015-05-23,4.018002,0.543707984,7.39,0.0855,0.004018002,2014,0.00022722422619520606,0.00018382288954495263,0.9924840604198517,0.9933611218427939
2153,2015-05-24,3.721272,0.545641056,6.82,0.0789,0.003721272,2014,0.0002096841104889094,0.00017024754388442935,0.9926937445303406,0.9935313693866783
2154,2015-05-25,3.611449,0.556463636,6.49,0.0751,0.003611449,2014,0.00019958525599134472,0.0001652231608207835,0.9928933297863319,0.9936965925474991
2155,2015-05-26,3.584629,0.566292101,6.33,0.0732,0.003584629,2014,0.00019453582874256236,0.0001639961505063049,0.9930878656150746,0.9938605886980054
2156,2015-05-27,3.650613,0.578544057,6.31,0.073,0.003650613,2014,0.0001940043100847958,0.00016701490697873425,0.9932818699251593,0.9940276036049841
2157,2015-05-28,3.891287,0.593183994,6.56,0.0759,0.003891287,2014,0.00020171133062241097,0.0001780257004323816,0.9934835812557817,0.9942056293054166
2158,2015-05-29,3.978018,0.60273,6.6,0.0764,0.003978018,2014,0.00020304012726682737,0.00018199362853025793,0.9936866213830485,0.9943876229339468
2159,2015-05-30,3.839096,0.613274121,6.26,0.0725,0.003839096,2014,0.00019267551344037936,0.00017563797130028047,0.9938792968964889,0.994563260905247
2160,2015-05-31,3.905192,0.627844373,6.22,0.072,0.003905192,2014,0.00019134671679596295,0.00017866185175314316,0.9940706436132849,0.9947419227570002
2161,2015-06-01,4.1043,0.637313665,6.44,0.0745,0.0041043,2014,0.00019799070001804502,0.00018777100796847515,0.9942686343133029,0.9949296937649686
2162,2015-06-02,4.731143,0.658933565,7.18,0.0832,0.004731143,2014,0.00022111176163089054,0.00021644896570742768,0.9944897460749339,0.9951461427306761
2163,2015-06-03,4.37913,0.6615,6.62,0.0766,0.00437913,2014,0.00020357164592459394,0.00020034443245498348,0.9946933177208584,0.9953464871631311
2164,2015-06-04,4.912861,0.682341806,7.2,0.0833,0.004912861,2014,0.00022137752095977383,0.0002247625324608364,0.9949146952418182,0.995571249695592
2165,2015-06-05,6.299321,0.719100571,8.76,0.1014,0.006299321,2014,0.00026947995948764785,0.00028819283524278997,0.9951841752013059,0.9958594425308347
2166,2015-06-06,5.460108,0.713739608,7.65,0.0886,0.005460108,2014,0.00023546276539058777,0.0002497989871054102,0.9954196379666964,0.9961092415179401
2167,2015-06-07,4.754685,0.70859687,6.71,0.0777,0.004754685,2014,0.00020649499854231005,0.0002175260080945811,0.9956261329652387,0.9963267675260347
2168,2015-06-08,4.526946,0.717424089,6.31,0.073,0.004526946,2014,0.0001940043100847958,0.00020710698863115674,0.9958201372753236,0.9965338745146659
2169,2015-06-09,4.29976,0.728772881,5.9,0.0682,0.00429976,2014,0.00018124786229839826,0.0001967132688211219,0.9960013851376219,0.996730587783487
2170,2015-06-10,4.073204,0.741931512,5.49,0.0636,0.004073204,2014,0.0001690229331697673,0.00018634837140102452,0.9961704080707917,0.996916936154888
2171,2015-06-11,3.948188,0.750606084,5.26,0.0608,0.003948188,2014,0.0001615816719610354,0.00018062891124163389,0.9963319897427527,0.9970975650661297
2172,2015-06-12,3.884057,0.766086193,5.07,0.0587,0.003884057,2014,0.0001560007260544865,0.00017769492919548076,0.9964879904688072,0.9972752599953251
2173,2015-06-13,3.840296,0.778964706,4.93,0.057,0.003840296,2014,0.0001514828174634707,0.00017569287109063745,0.9966394732862707,0.9974509528664157
2174,2015-06-14,4.048454,0.78917232,5.13,0.0594,0.004048454,2014,0.00015786104135666947,0.0001852160632249117,0.9967973343276274,0.9976361689296407
2175,2015-06-15,4.267306,0.788781146,5.41,0.0626,0.004267306,2014,0.00016636533988093448,0.0001952285039909173,0.9969636996675083,0.9978313974336316
